Time,LJSR,CSR,Density
860.0,3073.987305,-301173.375,1330.206543
870.0,3250.53125,-301282.34375,1332.994873
880.0,2950.232422,-301576.84375,1320.939453
890.0,3018.239014,-301704.0,1327.618774
900.0,4158.077148,-302814.0,1330.318481
910.0,3569.457764,-301941.53125,1326.85376
920.0,2621.109619,-301194.8125,1314.443726
930.0,2993.68457,-300867.9375,1324.286987
940.0,2965.026611,-301715.8125,1323.011597
950.0,3566.993164,-301969.0,1326.721436
960.0,3727.123779,-302050.96875,1320.040283
970.0,3698.091553,-302097.3125,1322.389771
980.0,3376.531982,-301825.28125,1332.134399
990.0,2934.695801,-300706.375,1327.040771
1000.0,3350.338623,-301968.28125,1329.717529
1010.0,4263.168457,-303187.8125,1321.017212
1020.0,3571.154541,-301359.59375,1330.528564
1030.0,3081.560303,-300659.25,1312.029297
1040.0,4062.183594,-302230.1875,1330.178833
1050.0,4020.078369,-302880.40625,1333.975098
1060.0,3443.107422,-301459.625,1323.004761
1070.0,3222.027588,-302236.03125,1325.956299
1080.0,3682.977539,-302021.90625,1324.785889
1090.0,3638.749023,-302450.90625,1326.37915
1100.0,3570.457275,-302398.4375,1332.451172
1110.0,4715.460449,-303368.90625,1332.349487
1120.0,3381.767578,-302109.125,1332.595703
1130.0,2751.294922,-300625.53125,1326.533691
1140.0,3449.668701,-301337.46875,1318.965942
1150.0,2804.77417,-300972.03125,1321.06665
1160.0,2414.374512,-300494.375,1322.212402
1170.0,3475.048828,-301209.34375,1316.596924
1180.0,3799.407959,-302990.1875,1334.453857
1190.0,3109.781982,-301623.75,1322.908447
1200.0,3610.806885,-301639.21875,1322.352417
1210.0,3413.752686,-301885.09375,1319.180786
1220.0,3724.20166,-302185.625,1324.044556
1230.0,3256.802734,-303004.28125,1321.331665
1240.0,3139.870361,-302072.65625,1320.339844
1250.0,3042.663818,-301303.1875,1327.05957
1260.0,3263.617676,-301803.28125,1323.847412
1270.0,3135.536377,-301833.40625,1317.679199
1280.0,3356.219971,-302334.59375,1324.238159
1290.0,2878.472656,-301443.5625,1330.391602
1300.0,3199.474121,-302845.375,1326.348755
1310.0,3496.517822,-302265.875,1319.869751
1320.0,3140.893311,-302532.65625,1323.338379
1330.0,3483.48999,-302285.40625,1327.027344
1340.0,3333.302002,-301297.40625,1323.664795
1350.0,3657.371582,-302441.09375,1325.898071
1360.0,2924.180908,-301678.5,1316.849121
1370.0,3488.949707,-302376.8125,1323.919312
1380.0,3797.623535,-303000.0625,1323.959717
1390.0,3947.342529,-303699.90625,1332.278076
1400.0,3364.677734,-302513.28125,1318.328857
1410.0,4223.689453,-302843.375,1321.568359
1420.0,3312.857666,-301833.0625,1337.548462
1430.0,3768.377686,-302606.53125,1326.003052
1440.0,2947.910889,-302009.96875,1325.490967
1450.0,4000.572021,-302546.875,1325.395386
1460.0,4281.684082,-303833.59375,1332.283081
1470.0,3037.5271,-302012.0,1323.168091
1480.0,3241.306641,-302584.625,1324.322144
1490.0,2831.705078,-300639.03125,1320.926514
1500.0,3227.733398,-302437.625,1323.026855
1510.0,4097.35791,-302787.90625,1322.120728
1520.0,3575.292969,-303081.34375,1328.891724
1530.0,3098.468262,-302273.40625,1318.1521
1540.0,3217.70166,-302422.78125,1328.42688
1550.0,4167.452148,-303196.78125,1330.550537
1560.0,2814.034424,-301441.03125,1321.150635
1570.0,3225.71582,-302160.71875,1321.767456
1580.0,3850.307129,-302440.1875,1321.868286
1590.0,3216.67627,-302773.1875,1311.384155
1600.0,2924.257812,-302650.5,1322.018799
1610.0,3895.500732,-303092.03125,1327.552734
1620.0,3242.218018,-301850.78125,1321.812988
1630.0,3591.770752,-302647.375,1328.468506
1640.0,3897.821777,-303723.71875,1324.188843
1650.0,3673.554932,-302877.1875,1332.536255
1660.0,3512.377197,-302546.84375,1317.983765
1670.0,3747.69458,-302642.5,1323.616211
1680.0,5022.3125,-304170.25,1327.497437
1690.0,3144.221191,-302413.59375,1321.704956
1700.0,3309.038086,-302264.59375,1323.356445
1710.0,2960.611816,-302237.09375,1327.914185
1720.0,3491.724609,-302814.59375,1322.935669
1730.0,4054.445312,-303389.6875,1322.752075
1740.0,3758.75708,-302815.125,1332.098145
1750.0,3929.716797,-303043.34375,1328.773682
1760.0,3597.052979,-302463.0,1323.546753
1770.0,3847.18335,-303188.28125,1321.103394
1780.0,3719.819824,-302477.4375,1316.012817
1790.0,4012.515137,-302592.53125,1316.267944
1800.0,3055.815186,-301949.1875,1321.584839
1810.0,3618.988037,-302410.0625,1318.006104
1820.0,2984.678223,-301766.90625,1328.151733
1830.0,4227.918945,-303169.96875,1323.461914
1840.0,4393.878906,-303883.03125,1321.312256
1850.0,3787.737549,-303653.34375,1324.528809
1860.0,3877.626465,-302780.28125,1320.532593
1870.0,3637.604004,-303049.0625,1334.731323
1880.0,3137.25415,-302168.125,1320.758179
1890.0,3758.091553,-302603.125,1318.934448
1900.0,3434.186279,-302362.1875,1324.046875
1910.0,4178.901367,-303777.53125,1326.744019
1920.0,4085.770996,-303821.21875,1322.224976
1930.0,3162.751953,-301796.65625,1320.181152
1940.0,3453.141113,-302572.78125,1334.453491
1950.0,3697.42334,-301257.46875,1319.7323
1960.0,4094.186035,-302693.1875,1326.666626
1970.0,3481.083008,-301962.46875,1324.140747
1980.0,3649.906494,-302492.53125,1317.961304
1990.0,2978.470215,-301878.0625,1325.659546
2000.0,3089.385986,-301813.53125,1324.412109
2010.0,3101.063232,-302495.0,1323.229248
2020.0,3500.195068,-302376.875,1324.053101
2030.0,3815.793457,-301802.25,1321.244385
2040.0,3838.819092,-302812.59375,1325.838257
2050.0,4085.388916,-303013.75,1321.932007
2060.0,2899.404297,-302071.09375,1326.407959
2070.0,3862.878906,-303285.5625,1325.881592
2080.0,3612.851807,-302804.59375,1313.977539
2090.0,3227.396729,-302578.78125,1322.103516
2100.0,3971.803467,-302448.0625,1320.894409
2110.0,4148.032227,-303351.84375,1324.344116
2120.0,3794.284668,-302820.84375,1327.439575
2130.0,3955.597168,-303025.5625,1322.91272
2140.0,3379.409424,-302364.1875,1319.792725
2150.0,3435.340088,-302026.78125,1324.012207
2160.0,3433.154297,-302831.46875,1319.272827
2170.0,3543.333252,-302709.28125,1328.114136
2180.0,2951.787842,-302282.90625,1318.978516
2190.0,3559.359375,-302109.46875,1316.667114
2200.0,3961.866455,-302987.40625,1319.639771
2210.0,3933.196289,-302727.0,1322.731323
2220.0,4210.633301,-303090.75,1327.811646
2230.0,4711.650391,-303461.15625,1324.63208
2240.0,3501.087402,-302310.53125,1323.973877
2250.0,3999.655518,-302848.59375,1327.813599
2260.0,3777.367432,-303801.1875,1330.10791
2270.0,3337.806641,-302888.5,1331.046997
2280.0,3513.456543,-302276.9375,1327.492188
2290.0,4032.915527,-303221.15625,1328.944458
2300.0,3565.726318,-302253.9375,1332.367554
2310.0,3926.414551,-303122.46875,1328.867554
2320.0,3239.873291,-302038.28125,1323.376709
2330.0,3645.006348,-301986.84375,1325.944092
2340.0,4370.925781,-302413.59375,1327.792114
2350.0,3160.367188,-302670.1875,1325.412598
2360.0,3593.348145,-302320.59375,1320.86438
2370.0,3391.870605,-302884.5,1332.423096
2380.0,3342.074951,-302715.28125,1330.518677
2390.0,3475.852051,-302506.34375,1325.585571
2400.0,3869.433838,-302529.125,1334.207153
2410.0,3620.091797,-302236.375,1328.361816
2420.0,3218.570801,-302473.53125,1332.970947
2430.0,3566.635986,-303076.75,1331.792236
2440.0,3953.677734,-302233.59375,1323.164307
2450.0,3337.757812,-302542.65625,1326.55481
2460.0,3676.621826,-302712.625,1329.15979
2470.0,3149.123779,-301888.46875,1328.373657
2480.0,3823.594238,-303007.3125,1333.051147
2490.0,3636.972412,-303223.84375,1337.230347
2500.0,3767.58667,-303360.9375,1341.14917
2510.0,3838.42334,-303490.75,1326.647095
2520.0,3272.633057,-302519.625,1326.47168
2530.0,3762.954834,-303720.78125,1328.63855
2540.0,3651.185791,-303628.65625,1329.093018
2550.0,3432.545898,-301937.1875,1325.234619
2560.0,3839.024902,-302135.1875,1316.610596
2570.0,4045.220947,-302775.15625,1327.11438
2580.0,3818.439697,-302592.40625,1320.812134
2590.0,3395.569824,-301848.0625,1318.718872
2600.0,2706.186279,-301617.25,1319.404175
2610.0,3824.637939,-302126.78125,1327.71167
2620.0,3409.110107,-302545.875,1324.227539
2630.0,3438.82251,-302284.96875,1328.148193
2640.0,2880.895264,-301612.3125,1326.110962
2650.0,4027.049072,-304110.875,1318.752686
2660.0,4436.730469,-303991.125,1328.641968
2670.0,3326.390869,-302895.71875,1328.692261
2680.0,3191.240234,-303200.1875,1337.057373
2690.0,3203.704834,-302500.96875,1325.77002
2700.0,3715.940674,-302693.53125,1327.22937
2710.0,3780.818359,-302826.46875,1326.92688
2720.0,4351.28125,-303932.4375,1330.196533
2730.0,3272.574219,-302815.8125,1317.530762
2740.0,3734.962158,-303162.59375,1330.662109
2750.0,3596.343018,-302111.6875,1329.661377
2760.0,3504.594238,-303223.375,1335.79126
2770.0,3347.12085,-302751.4375,1321.938232
2780.0,3812.3396,-303355.0625,1332.986694
2790.0,3956.862305,-303727.21875,1330.180054
2800.0,3325.939209,-303288.03125,1328.285645
2810.0,3839.676514,-303449.875,1334.331909
2820.0,3607.261963,-302387.25,1324.94458
2830.0,3578.039307,-302337.25,1320.116455
2840.0,3456.253418,-302216.96875,1331.256592
2850.0,4838.298828,-303537.0625,1337.793701
2860.0,3920.148682,-303345.6875,1332.485962
2870.0,3517.043457,-302382.65625,1324.99353
2880.0,3051.258545,-301934.6875,1324.324951
2890.0,3444.390869,-302827.15625,1322.807007
2900.0,2825.568115,-301776.875,1320.836182
2910.0,3723.07251,-303136.1875,1330.547852
2920.0,2990.257812,-301694.09375,1318.470581
2930.0,3671.231201,-301999.125,1328.82373
2940.0,4461.322754,-302373.40625,1321.74231
2950.0,3220.282227,-301877.59375,1325.772827
2960.0,4073.710693,-303165.90625,1332.412231
2970.0,3078.622803,-301983.34375,1325.466064
2980.0,3277.924316,-301075.8125,1317.776855
2990.0,3088.626221,-302212.46875,1326.510864
3000.0,3235.238525,-302520.125,1322.702271
3010.0,3793.342773,-302538.5625,1324.244629
3020.0,3705.894287,-302701.40625,1321.604248
3030.0,3192.819336,-301847.34375,1325.352417
3040.0,3193.253174,-301592.90625,1322.633179
3050.0,3375.159912,-302774.0,1331.916626
3060.0,3846.082031,-302755.21875,1324.327637
3070.0,2846.890869,-301270.46875,1321.2771
3080.0,3005.864746,-302636.84375,1324.790405
3090.0,3401.636475,-302768.90625,1330.720337
3100.0,3317.05957,-302643.75,1328.526733
3110.0,3370.998535,-302470.1875,1331.963989
3120.0,3459.452637,-303376.3125,1325.288574
3130.0,2987.93042,-302326.4375,1321.989868
3140.0,3191.463623,-303124.78125,1325.365601
3150.0,3277.078857,-303637.96875,1323.486328
3160.0,3504.718018,-303238.15625,1329.692871
3170.0,3426.13208,-302680.375,1334.130737
3180.0,3241.600586,-302104.71875,1325.637695
3190.0,3123.514893,-302403.03125,1318.609985
3200.0,3313.373291,-302942.75,1325.82373
3210.0,3727.851318,-302404.28125,1323.656372
3220.0,3020.114014,-301534.75,1318.431885
3230.0,3292.490479,-302433.78125,1330.622192
3240.0,2979.948975,-301103.5625,1321.073975
3250.0,4171.092773,-304758.71875,1337.76123
3260.0,3358.213379,-302453.125,1325.443237
3270.0,3187.950684,-302837.84375,1323.855469
3280.0,3313.327881,-301987.46875,1331.026245
3290.0,3814.143311,-303248.28125,1329.189087
3300.0,3800.205811,-303360.875,1332.495117
3310.0,3614.813721,-302830.0,1335.684814
3320.0,3232.622314,-302180.0625,1326.970703
3330.0,3651.483398,-302900.1875,1332.779907
3340.0,3423.179443,-301769.25,1318.564819
3350.0,2642.762451,-301871.53125,1327.063477
3360.0,2808.30249,-301189.1875,1319.148926
3370.0,2809.481445,-301856.90625,1323.494019
3380.0,3208.977783,-302543.21875,1322.806274
3390.0,3535.062988,-302106.90625,1332.079224
3400.0,3699.097168,-302834.75,1326.162964
3410.0,3869.437012,-303386.40625,1335.718628
3420.0,2914.377686,-302090.65625,1328.737183
3430.0,3192.471924,-302262.71875,1333.496704
3440.0,3797.825195,-302238.46875,1332.60022
3450.0,2450.623779,-301166.9375,1319.75354
3460.0,3545.790283,-302439.875,1335.605591
3470.0,3644.757812,-302623.1875,1337.151123
3480.0,2810.682373,-300880.0,1321.494385
3490.0,3325.487061,-302247.0625,1329.193604
3500.0,3811.563232,-302429.59375,1327.798218
3510.0,3473.73877,-301975.90625,1325.351685
3520.0,2977.001953,-301628.59375,1333.409912
3530.0,3595.477295,-302590.90625,1322.084106
3540.0,3640.389893,-302437.28125,1330.403564
3550.0,3162.542725,-301726.1875,1328.965576
3560.0,3284.130127,-302424.71875,1332.285034
3570.0,2991.019531,-301093.125,1311.812622
3580.0,3312.412598,-301661.5625,1320.398071
3590.0,3545.508301,-302057.46875,1326.223145
3600.0,2994.915527,-302227.65625,1326.297852
3610.0,3243.602783,-302230.125,1321.971191
3620.0,3582.668213,-302138.59375,1329.830811
3630.0,3515.770264,-302075.3125,1332.156616
3640.0,3561.121094,-302446.8125,1328.068481
3650.0,3625.7854,-302365.46875,1319.14209
3660.0,3874.514648,-303118.71875,1323.07959
3670.0,4288.748535,-304547.59375,1335.288208
3680.0,3361.408447,-301613.8125,1321.144897
3690.0,3190.812012,-302971.21875,1327.023926
3700.0,2955.98584,-301557.28125,1327.69165
3710.0,3942.393555,-303194.59375,1325.267944
3720.0,3034.566162,-301873.65625,1331.872437
3730.0,3278.769531,-302237.28125,1326.170776
3740.0,3480.033447,-302812.84375,1325.305054
3750.0,3472.909424,-302821.125,1327.772339
3760.0,3431.789307,-301974.375,1317.872437
3770.0,3247.428467,-302426.34375,1321.203491
3780.0,3512.313477,-302719.78125,1326.399048
3790.0,3456.093018,-301945.9375,1332.265747
3800.0,3456.450439,-302609.1875,1316.456177
3810.0,3478.76123,-302312.25,1317.702393
3820.0,4092.084961,-302728.0,1330.497803
3830.0,3498.212646,-301977.03125,1313.29895
3840.0,4189.18457,-303723.96875,1329.998535
3850.0,3052.923584,-301800.1875,1323.90271
3860.0,3128.190674,-302666.53125,1320.68689
3870.0,3342.716309,-301708.96875,1329.11499
3880.0,3840.247314,-302918.625,1317.093994
3890.0,2911.30249,-301744.53125,1312.811401
3900.0,3320.355957,-302324.15625,1322.048218
3910.0,3570.289307,-302472.53125,1316.338257
3920.0,3141.220947,-302587.6875,1323.574951
3930.0,3738.578857,-303237.625,1324.731445
3940.0,2757.166504,-301651.15625,1320.363037
3950.0,3692.960693,-303106.125,1327.144287
3960.0,3413.578125,-302610.9375,1320.919556
3970.0,3674.48877,-303159.5625,1331.296997
3980.0,3640.079346,-302870.53125,1325.777832
3990.0,3001.273193,-301651.53125,1322.264282
4000.0,2906.147705,-301475.78125,1319.935547
4010.0,3329.391357,-301476.96875,1317.614258
4020.0,2475.4104,-301102.1875,1321.749146
4030.0,3071.980713,-301442.84375,1317.393555
4040.0,3068.876221,-302202.6875,1320.200439
4050.0,2590.723389,-300539.21875,1315.421265
4060.0,3298.138428,-301669.59375,1324.769043
4070.0,3004.066406,-301187.3125,1324.134277
4080.0,4358.637695,-303033.03125,1327.324097
4090.0,4068.968018,-302614.53125,1326.074219
4100.0,4455.711426,-304382.59375,1329.792114
4110.0,3261.523193,-302599.4375,1327.656006
4120.0,4149.517578,-302099.46875,1314.220581
4130.0,3337.79248,-304003.1875,1334.49646
4140.0,3771.121094,-303591.96875,1325.28894
4150.0,3430.500732,-303039.0,1325.978027
4160.0,3001.074463,-301375.15625,1318.017944
4170.0,3698.180664,-302349.875,1327.423096
4180.0,3616.968994,-302134.8125,1328.646606
4190.0,3281.391602,-302464.625,1330.002808
4200.0,3296.140381,-301039.78125,1327.871582
4210.0,3864.531006,-302101.3125,1325.398438
4220.0,3707.002686,-301978.9375,1334.907104
4230.0,3325.277832,-301475.875,1329.640625
4240.0,3318.253174,-302213.4375,1327.480225
4250.0,3303.789551,-301369.96875,1335.328857
4260.0,4242.588379,-303316.53125,1343.727539
4270.0,3842.603027,-302001.03125,1329.709717
4280.0,3448.030762,-302049.125,1338.175903
4290.0,3738.099609,-302337.84375,1332.280151
4300.0,3268.280762,-301354.375,1337.603516
4310.0,3334.059814,-302256.03125,1329.529663
4320.0,3125.752686,-301635.0,1326.089844
4330.0,3479.748291,-301905.65625,1328.018188
4340.0,3237.054199,-301328.90625,1332.009766
4350.0,3486.918213,-302150.46875,1326.681519
4360.0,3526.994385,-301997.03125,1318.939087
4370.0,3414.848145,-301994.875,1334.205322
4380.0,4267.29541,-302987.46875,1333.597656
4390.0,3503.654541,-302605.25,1326.726807
4400.0,3350.801514,-301940.03125,1328.702637
4410.0,4012.931885,-301995.1875,1325.363281
4420.0,3154.97876,-300527.96875,1324.161255
4430.0,3501.29834,-302136.96875,1331.137817
4440.0,2633.403076,-301155.15625,1327.222046
4450.0,3865.183594,-303468.375,1344.111816
4460.0,2780.730225,-301499.21875,1330.725586
4470.0,3268.022949,-302108.53125,1323.229614
4480.0,3295.412109,-302460.0625,1331.147461
4490.0,3268.941162,-301846.625,1329.913574
4500.0,3308.733154,-302614.6875,1336.405762
4510.0,3754.320312,-302103.8125,1331.503662
4520.0,3280.034424,-301806.75,1321.80127
4530.0,2932.44458,-301788.28125,1316.121704
4540.0,3290.708984,-301330.0625,1328.846802
4550.0,3961.002686,-302732.21875,1327.170044
4560.0,2613.127197,-300837.8125,1312.516724
4570.0,3351.93457,-301459.5625,1310.08252
4580.0,3252.139404,-302123.21875,1324.37085
4590.0,3151.213135,-301905.75,1325.215576
4600.0,2897.357666,-301619.03125,1321.994385
4610.0,3851.829834,-302560.0625,1333.448975
4620.0,3709.46875,-302524.375,1327.100342
4630.0,3627.889648,-302450.5625,1328.059937
4640.0,3614.207764,-302270.71875,1333.316284
4650.0,3247.482422,-302188.15625,1327.269287
4660.0,3587.707275,-302373.375,1328.337158
4670.0,3347.620361,-302283.0,1322.606445
4680.0,2879.219238,-301781.46875,1317.008911
4690.0,3841.864258,-302369.15625,1327.855713
4700.0,3707.076172,-302219.625,1325.273315
4710.0,3711.431641,-302653.71875,1329.00415
4720.0,3413.903076,-302054.9375,1324.693604
4730.0,4892.592285,-303626.84375,1325.757935
4740.0,3104.900635,-302264.65625,1326.522583
4750.0,3221.004395,-301792.03125,1320.533691
4760.0,3602.626221,-302450.46875,1325.892212
4770.0,3622.477295,-302323.53125,1329.305542
4780.0,3172.729248,-302241.65625,1332.208008
4790.0,4296.709961,-303530.46875,1336.372803
4800.0,3688.191162,-303122.90625,1324.700928
4810.0,4375.280762,-303631.28125,1334.439941
4820.0,3979.814453,-303152.125,1325.06311
4830.0,3751.372559,-302991.5625,1330.652222
4840.0,3843.740479,-303279.84375,1324.516602
4850.0,3609.327393,-303159.3125,1325.078003
4860.0,4002.148438,-302908.15625,1322.174927
4870.0,2915.694092,-301311.09375,1319.330688
4880.0,2219.633301,-300465.5,1319.348633
4890.0,3121.424805,-302706.8125,1325.013428
4900.0,3279.352539,-302505.59375,1332.591797
4910.0,3550.339355,-302634.0625,1326.966309
4920.0,3079.317627,-302334.78125,1329.818237
4930.0,2758.349854,-301840.28125,1323.928833
4940.0,3935.07251,-303488.875,1327.002075
4950.0,3667.190186,-303093.4375,1319.552734
4960.0,4044.530762,-302734.625,1326.714111
4970.0,2634.374756,-300969.84375,1321.110229
4980.0,3651.134521,-302661.625,1324.085205
4990.0,3673.69458,-302146.1875,1324.0354
5000.0,3076.363037,-302142.84375,1315.241943
5010.0,3974.392822,-303704.53125,1323.238037
5020.0,2958.5625,-301967.78125,1330.481323
5030.0,3916.445068,-303461.59375,1333.532104
5040.0,3323.027344,-302412.25,1333.320435
5050.0,3955.277832,-303529.28125,1329.729004
5060.0,3440.907959,-301903.84375,1325.32312
5070.0,3915.803711,-302580.46875,1324.202271
5080.0,3664.18042,-302437.1875,1330.446167
5090.0,3641.865234,-302588.9375,1327.408813
5100.0,3321.292236,-302737.96875,1326.604248
5110.0,3046.895752,-301365.40625,1325.46875
5120.0,3056.07959,-301562.03125,1322.727173
5130.0,3616.067139,-303102.53125,1333.743896
5140.0,3074.676514,-301546.03125,1324.490479
5150.0,3252.826172,-302045.875,1327.56958
5160.0,3182.260742,-301905.21875,1324.624512
5170.0,3451.535889,-302007.71875,1323.892822
5180.0,2937.548828,-301580.625,1325.331177
5190.0,3183.179688,-302402.375,1322.170044
5200.0,4420.705078,-303627.90625,1333.013428
5210.0,3497.496826,-302725.28125,1338.233765
5220.0,3918.070801,-304022.5625,1331.567749
5230.0,3508.189697,-302256.59375,1334.460938
5240.0,3966.461914,-302761.09375,1329.587158
5250.0,3180.565674,-301900.09375,1322.129883
5260.0,3613.286621,-302717.78125,1327.868774
5270.0,3508.064697,-301831.28125,1324.106934
5280.0,3795.988525,-303114.09375,1320.454102
5290.0,3687.865967,-302777.34375,1331.382324
5300.0,3272.145752,-301729.65625,1334.302124
5310.0,3330.229736,-302298.53125,1323.511963
5320.0,3672.924561,-302842.53125,1327.503662
5330.0,3484.272949,-302713.4375,1324.339844
5340.0,4060.759277,-303593.875,1335.407715
5350.0,2932.524414,-302000.5625,1326.269653
5360.0,3837.913818,-302716.65625,1331.639648
5370.0,3783.51001,-301929.9375,1315.208984
5380.0,3342.956055,-302431.0625,1326.078369
5390.0,3420.326904,-302619.15625,1325.738647
5400.0,4156.834961,-303386.46875,1333.927246
5410.0,3513.55249,-302363.65625,1325.148438
5420.0,3369.209229,-301918.3125,1322.834473
5430.0,3551.438965,-302401.875,1326.126709
5440.0,3694.651611,-302296.875,1320.208496
5450.0,3800.835693,-302271.53125,1326.567017
5460.0,3223.815186,-301928.3125,1322.839355
5470.0,3324.695801,-302557.34375,1333.935791
5480.0,2890.956299,-302016.5,1324.621704
5490.0,3536.939453,-301640.625,1329.92395
5500.0,3332.913818,-301638.78125,1322.241333
5510.0,3652.521484,-302527.71875,1317.591553
5520.0,3554.445312,-302409.125,1330.711792
5530.0,3424.966553,-301665.78125,1322.072998
5540.0,3637.417725,-302865.5625,1328.542114
5550.0,3599.348389,-302559.375,1330.74939
5560.0,3970.732666,-303906.15625,1332.747925
5570.0,2365.895264,-300966.28125,1317.696655
5580.0,3373.07666,-301600.78125,1324.504272
5590.0,2803.020508,-301110.25,1328.520996
5600.0,3082.517578,-302034.3125,1329.06958
5610.0,3342.719238,-301486.21875,1330.101685
5620.0,3766.704102,-303608.625,1342.549561
5630.0,3986.818848,-302625.375,1324.323486
5640.0,2743.665527,-301327.59375,1331.400391
5650.0,2974.220215,-301674.65625,1330.428223
5660.0,3342.694336,-302029.71875,1331.081665
5670.0,3721.710449,-302948.625,1322.168457
5680.0,3513.932373,-302226.75,1332.899902
5690.0,3008.67334,-301239.125,1323.359863
5700.0,3732.713379,-302896.4375,1337.08606
5710.0,3040.904785,-301877.34375,1327.869263
5720.0,4040.56958,-302995.03125,1332.396851
5730.0,3717.372314,-302862.59375,1320.954346
5740.0,3406.547119,-302102.53125,1318.531738
5750.0,2745.953369,-301196.53125,1328.606201
5760.0,4011.505615,-302622.25,1334.234985
5770.0,2909.485352,-301309.9375,1319.950439
5780.0,3830.179932,-302672.84375,1336.604736
5790.0,3639.980957,-302592.875,1339.914062
5800.0,3624.219727,-302298.375,1317.23877
5810.0,3473.335938,-302553.875,1321.043823
5820.0,3323.188232,-302122.90625,1334.008667
5830.0,4236.69873,-303788.625,1333.176025
5840.0,3668.864746,-302754.9375,1322.307373
5850.0,4142.635254,-302323.40625,1327.785645
5860.0,3219.308105,-301201.71875,1324.614136
5870.0,3779.766602,-301614.21875,1321.308838
5880.0,3648.5271,-301386.4375,1326.331665
5890.0,4320.849121,-302239.9375,1331.847778
5900.0,3153.653076,-302192.65625,1321.642334
5910.0,4073.855957,-303461.25,1334.54895
