Time,sasa,gyrate,hbond,LJSR,CSR
10200.0,27.036,0.881986,42.0,-1029.001709,-1419.807373
10300.0,26.23,0.884872,43.0,-1011.671143,-1502.023926
10400.0,26.733,0.880249,42.0,-947.278137,-1526.239746
10500.0,27.431,0.893055,44.0,-897.984741,-1637.202148
10600.0,27.912,0.894184,42.0,-737.013184,-1571.265747
10700.0,27.859,0.896992,50.0,-908.658264,-1517.728516
10800.0,26.034,0.872997,45.0,-1019.387451,-1506.597656
10900.0,27.168,0.88634,46.0,-907.446289,-1563.2948
11000.0,28.261,0.896638,48.0,-910.76886,-1669.834106
11100.0,26.896,0.869875,44.0,-926.076233,-1677.929199
11200.0,26.386,0.860461,42.0,-1045.855103,-1478.512695
11300.0,27.252,0.871983,52.0,-962.06427,-1638.556885
11400.0,27.801,0.883087,43.0,-813.478943,-1309.576904
11500.0,27.256,0.878041,43.0,-1007.495178,-1628.091064
11600.0,27.214,0.889984,47.0,-991.629639,-1489.874512
11700.0,27.026,0.89076,45.0,-938.355591,-1524.877686
11800.0,27.306,0.881085,39.0,-972.543152,-1466.48999
11900.0,27.184,0.901392,45.0,-964.462708,-1490.225708
12000.0,27.044,0.8837,43.0,-830.325256,-1647.05188
12100.0,27.401,0.89014,38.0,-978.104797,-1348.922485
12200.0,27.921,0.902075,36.0,-1052.125488,-1262.410278
12300.0,27.021,0.875917,40.0,-807.47052,-1556.850342
12400.0,26.986,0.876024,39.0,-873.865662,-1585.865845
12500.0,27.412,0.879797,42.0,-888.303955,-1574.919434
12600.0,26.086,0.875086,47.0,-942.758118,-1705.72522
12700.0,26.531,0.890688,40.0,-1011.495422,-1323.600098
12800.0,27.195,0.873038,45.0,-859.069336,-1631.273682
12900.0,27.286,0.887312,40.0,-862.701843,-1337.267334
13000.0,27.812,0.881731,45.0,-856.365417,-1577.616333
13100.0,27.51,0.892362,41.0,-993.300049,-1361.245483
13200.0,26.949,0.875483,45.0,-962.05249,-1564.514648
13300.0,27.19,0.878701,49.0,-895.451233,-1711.647339
13400.0,27.498,0.879028,45.0,-918.55304,-1484.323853
13500.0,27.236,0.885405,42.0,-1004.631958,-1508.791626
13600.0,26.691,0.883196,41.0,-948.720947,-1527.272339
13700.0,27.605,0.882612,44.0,-894.417542,-1478.303223
13800.0,27.144,0.879528,44.0,-965.408813,-1616.685303
13900.0,26.951,0.87549,46.0,-905.324219,-1633.564331
14000.0,27.349,0.890507,41.0,-950.387512,-1509.849976
14100.0,27.95,0.891206,39.0,-1029.88147,-1429.851318
14200.0,27.189,0.886534,40.0,-954.926758,-1497.636963
14300.0,27.199,0.886296,38.0,-875.195435,-1339.835083
14400.0,26.529,0.870039,46.0,-846.182983,-1674.633789
14500.0,27.493,0.883007,48.0,-820.127014,-1797.173828
14600.0,26.557,0.876235,43.0,-865.45874,-1729.700806
14700.0,27.43,0.880368,44.0,-931.680481,-1464.805542
14800.0,28.311,0.881915,48.0,-954.236511,-1650.58252
14900.0,27.45,0.884742,48.0,-957.065918,-1665.642212
15000.0,27.496,0.888128,43.0,-922.539124,-1372.816162
15100.0,28.149,0.884523,46.0,-954.286194,-1638.951904
15200.0,27.586,0.89396,43.0,-904.785461,-1541.43396
15300.0,27.537,0.877103,40.0,-975.515503,-1404.875977
15400.0,27.909,0.885336,45.0,-963.831055,-1596.999756
15500.0,27.229,0.883174,37.0,-916.308655,-1316.093628
15600.0,28.704,0.875232,39.0,-818.151978,-1419.830444
15700.0,26.804,0.871777,45.0,-902.887878,-1619.350342
15800.0,26.662,0.875259,48.0,-901.705444,-1720.274292
15900.0,26.78,0.877185,45.0,-940.019714,-1554.335693
16000.0,27.701,0.878886,46.0,-982.297424,-1569.641846
16100.0,26.889,0.880325,33.0,-1022.691467,-1307.839844
16200.0,26.714,0.869025,39.0,-916.901794,-1509.907959
16300.0,27.318,0.879402,42.0,-867.119812,-1551.169922
16400.0,28.085,0.881549,44.0,-899.03717,-1654.703125
16500.0,27.33,0.877187,45.0,-951.930847,-1586.928711
16600.0,27.22,0.873721,41.0,-869.051758,-1570.659546
16700.0,27.162,0.878536,41.0,-922.200806,-1542.524536
16800.0,27.79,0.874726,45.0,-887.31012,-1408.252563
16900.0,27.232,0.879878,41.0,-892.187805,-1431.685669
17000.0,27.51,0.882997,42.0,-882.054932,-1428.470093
17100.0,28.305,0.897764,41.0,-828.136414,-1420.695312
17200.0,28.118,0.881542,41.0,-1003.71344,-1328.291626
17300.0,27.841,0.891007,42.0,-798.256653,-1615.270996
17400.0,26.722,0.862248,43.0,-775.047607,-1658.150146
17500.0,28.037,0.885291,37.0,-789.880859,-1321.731567
17600.0,27.718,0.883993,45.0,-1009.785889,-1394.867432
17700.0,26.547,0.869711,42.0,-884.635315,-1549.814453
17800.0,27.929,0.888025,41.0,-855.742981,-1432.561646
17900.0,27.739,0.87684,42.0,-941.263977,-1417.741089
18000.0,26.648,0.886554,41.0,-856.1651,-1601.794922
18100.0,26.917,0.88023,45.0,-911.301331,-1627.998047
18200.0,26.738,0.88069,41.0,-854.420654,-1476.12146
18300.0,26.948,0.87569,45.0,-951.059814,-1550.07373
18400.0,27.051,0.882265,43.0,-1063.82959,-1410.234863
18500.0,27.552,0.891771,38.0,-838.5578,-1358.187988
18600.0,26.777,0.8738,41.0,-934.826599,-1362.452515
18700.0,27.471,0.877176,39.0,-939.756165,-1422.065796
18800.0,26.807,0.873208,46.0,-928.607117,-1555.398926
18900.0,26.958,0.875858,39.0,-942.846558,-1465.557617
19000.0,28.167,0.89622,44.0,-954.130493,-1452.589722
19100.0,28.092,0.887046,37.0,-909.173767,-1362.850708
19200.0,27.56,0.87928,43.0,-1007.867004,-1421.13208
19300.0,28.243,0.88715,39.0,-939.636902,-1222.432861
19400.0,28.003,0.896232,43.0,-839.199585,-1546.937622
19500.0,27.945,0.886501,39.0,-906.365662,-1403.2771
19600.0,27.362,0.888089,42.0,-947.678955,-1452.247437
19700.0,27.514,0.888456,44.0,-941.601562,-1513.859375
19800.0,26.274,0.876495,38.0,-854.301636,-1447.664185
19900.0,27.57,0.89982,33.0,-934.892578,-1363.372803
20000.0,25.701,0.870074,40.0,-808.835632,-1475.588135
20100.0,26.085,0.892593,35.0,-981.05719,-1283.339722
20200.0,26.825,0.883034,44.0,-877.780762,-1561.783081
20300.0,27.551,0.880473,36.0,-963.209351,-1364.061157
20400.0,26.96,0.876061,38.0,-914.379456,-1291.668701
20500.0,26.87,0.874209,37.0,-909.628906,-1230.651733
20600.0,26.898,0.877254,39.0,-940.959839,-1259.253174
20700.0,25.703,0.850359,37.0,-969.303162,-1346.229492
20800.0,26.251,0.862873,33.0,-840.185364,-1343.143066
20900.0,27.074,0.887747,39.0,-866.407715,-1452.260132
21000.0,25.528,0.867726,35.0,-942.192505,-1377.325195
21100.0,26.613,0.878179,38.0,-920.267395,-1354.533081
21200.0,27.575,0.881758,43.0,-796.763672,-1483.139771
21300.0,26.956,0.868299,34.0,-919.868896,-1230.072266
21400.0,25.839,0.868859,33.0,-800.786194,-1463.476807
21500.0,25.765,0.868233,37.0,-842.013,-1470.736938
21600.0,27.108,0.88008,38.0,-945.804626,-1243.401978
21700.0,25.574,0.857786,42.0,-866.24231,-1486.326416
21800.0,26.666,0.865413,41.0,-978.905334,-1370.873535
21900.0,26.485,0.864845,40.0,-987.524902,-1320.824219
22000.0,25.635,0.856008,35.0,-916.314209,-1256.928345
22100.0,26.946,0.851732,38.0,-913.950562,-1279.730103
22200.0,27.368,0.887785,45.0,-988.189453,-1544.072266
22300.0,27.802,0.883656,41.0,-990.863647,-1455.729248
22400.0,27.831,0.885691,43.0,-951.924866,-1472.192139
22500.0,27.158,0.887753,38.0,-890.51123,-1397.441772
22600.0,27.589,0.884266,40.0,-1023.322998,-1487.324219
22700.0,28.591,0.902123,40.0,-828.205322,-1518.220947
22800.0,27.994,0.881097,38.0,-964.235779,-1456.753662
22900.0,29.043,0.899128,40.0,-930.284851,-1351.217651
23000.0,27.635,0.868044,40.0,-930.55719,-1505.673828
23100.0,27.441,0.887787,37.0,-886.131714,-1207.337891
23200.0,26.927,0.866442,47.0,-928.860168,-1618.994873
23300.0,28.302,0.877996,41.0,-904.395447,-1481.663818
23400.0,29.089,0.908766,37.0,-988.736389,-1239.145996
23500.0,28.842,0.890605,39.0,-1005.64624,-1411.155762
23600.0,28.71,0.884474,44.0,-958.803284,-1356.665283
23700.0,27.187,0.878346,44.0,-1007.171265,-1643.802734
23800.0,27.15,0.886102,44.0,-1059.980469,-1490.475586
23900.0,28.628,0.88831,43.0,-773.414124,-1425.684937
24000.0,27.766,0.887053,32.0,-1001.14679,-1341.743164
24100.0,29.837,0.9054,44.0,-1057.278687,-1461.602173
24200.0,29.507,0.899519,47.0,-948.142212,-1637.568481
24300.0,28.19,0.915593,45.0,-1026.374268,-1612.329224
24400.0,28.551,0.900643,47.0,-1027.309814,-1680.682739
24500.0,28.746,0.90163,51.0,-991.783203,-1691.585327
24600.0,27.926,0.886236,46.0,-974.136841,-1711.79126
24700.0,27.047,0.877797,48.0,-955.040283,-1660.455078
24800.0,28.654,0.894351,44.0,-967.60791,-1534.227783
24900.0,28.059,0.897796,47.0,-1003.484802,-1590.71521
25000.0,28.344,0.893144,42.0,-879.400452,-1623.870361
25100.0,28.141,0.888171,44.0,-1065.689331,-1609.227051
25200.0,28.511,0.889276,48.0,-967.719849,-1775.246704
25300.0,29.091,0.902705,42.0,-1005.193604,-1615.720825
25400.0,28.912,0.8977,43.0,-1099.679688,-1459.948608
25500.0,28.66,0.898696,50.0,-946.115967,-1698.463867
25600.0,27.436,0.888281,48.0,-912.973511,-1561.498291
25700.0,27.881,0.888848,49.0,-925.345154,-1758.731079
25800.0,28.493,0.886843,45.0,-987.001587,-1761.802856
25900.0,28.059,0.89401,47.0,-961.253357,-1576.688232
26000.0,29.372,0.900202,48.0,-1020.688477,-1757.187012
26100.0,28.659,0.889895,44.0,-1007.481506,-1671.289185
26200.0,28.471,0.905531,47.0,-1076.342285,-1651.112549
26300.0,27.905,0.887271,46.0,-992.860413,-1590.757568
26400.0,28.718,0.901879,45.0,-962.433838,-1529.661011
26500.0,29.075,0.912914,44.0,-1032.090332,-1626.718506
26600.0,28.716,0.904686,42.0,-1136.125854,-1429.606445
26700.0,28.271,0.898885,41.0,-1072.483887,-1523.107788
26800.0,29.264,0.910881,39.0,-1024.306274,-1490.902344
26900.0,29.37,0.908824,41.0,-1039.883667,-1634.748169
27000.0,28.605,0.908642,46.0,-872.661011,-1812.914185
27100.0,30.338,0.927217,43.0,-1048.373535,-1420.772095
27200.0,29.321,0.927911,41.0,-1042.422485,-1447.709106
27300.0,29.624,0.919484,48.0,-1026.924927,-1735.239868
27400.0,29.289,0.911178,42.0,-931.780396,-1463.168823
27500.0,27.364,0.888288,49.0,-1034.104858,-1599.191772
27600.0,28.294,0.881113,52.0,-1006.988037,-1721.059814
27700.0,28.36,0.878899,48.0,-1076.332886,-1703.061157
27800.0,28.537,0.891546,47.0,-946.621399,-1681.896484
27900.0,28.148,0.895267,48.0,-1082.050293,-1589.248413
28000.0,28.927,0.897063,47.0,-1001.85675,-1719.999023
28100.0,29.236,0.894816,48.0,-1008.945435,-1807.972412
28200.0,28.621,0.898459,44.0,-1033.161621,-1630.495117
28300.0,27.66,0.889209,48.0,-1082.042358,-1696.901855
28400.0,28.224,0.903755,47.0,-968.022034,-1728.696533
28500.0,27.158,0.883567,48.0,-933.090027,-1813.836914
28600.0,27.861,0.898347,51.0,-931.719971,-1711.199463
28700.0,27.947,0.909568,51.0,-1046.162231,-1784.56958
28800.0,29.45,0.909368,53.0,-1047.051636,-1783.583618
28900.0,28.352,0.912821,48.0,-1096.120117,-1603.111694
29000.0,28.981,0.914138,48.0,-1081.654663,-1585.086548
29100.0,28.232,0.897351,49.0,-1097.995728,-1558.88147
29200.0,29.414,0.922598,47.0,-882.356445,-1657.366821
29300.0,27.374,0.900507,49.0,-976.166321,-1673.946777
29400.0,28.146,0.904261,47.0,-1091.614746,-1630.283203
29500.0,28.923,0.909442,43.0,-987.213196,-1609.362427
29600.0,29.105,0.924352,46.0,-995.348145,-1546.299927
29700.0,29.041,0.914496,50.0,-1084.620239,-1597.623413
29800.0,29.11,0.917358,45.0,-1046.014648,-1581.477539
29900.0,27.694,0.896056,51.0,-1040.341919,-1752.912598
30000.0,29.624,0.910437,49.0,-991.369202,-1809.089111
30100.0,28.207,0.908658,47.0,-939.523132,-1806.163574
30200.0,29.06,0.895096,46.0,-987.113403,-1680.530273
30300.0,29.634,0.907394,46.0,-1067.994141,-1387.821777
30400.0,28.989,0.912446,46.0,-976.965271,-1695.922241
30500.0,28.418,0.901244,45.0,-955.419678,-1489.66687
30600.0,29.839,0.933892,36.0,-1082.411133,-1390.926636
30700.0,29.671,0.925176,46.0,-994.25293,-1704.279297
30800.0,30.236,0.938147,45.0,-1124.352417,-1581.168945
30900.0,28.695,0.921938,53.0,-977.667664,-1829.094238
31000.0,30.109,0.936516,49.0,-1067.735718,-1667.869995
31100.0,29.297,0.937804,50.0,-1074.834106,-1692.393066
31200.0,28.606,0.919072,48.0,-1064.951172,-1669.5
31300.0,29.697,0.931025,51.0,-1121.258667,-1800.740112
31400.0,29.778,0.922905,57.0,-995.422546,-1910.094849
31500.0,29.546,0.92808,42.0,-1148.431885,-1558.540039
31600.0,29.521,0.91464,46.0,-1012.407776,-1516.938477
31700.0,29.312,0.936314,45.0,-960.138977,-1578.158325
31800.0,28.962,0.91752,44.0,-929.65094,-1648.458496
31900.0,28.928,0.920801,51.0,-969.880188,-1856.789795
32000.0,29.343,0.919178,50.0,-1024.087646,-1745.362915
32100.0,29.812,0.920705,48.0,-962.551941,-1613.968262
32200.0,29.784,0.92234,48.0,-1054.884277,-1610.699463
32300.0,29.337,0.924573,51.0,-978.737305,-1813.161133
32400.0,28.728,0.910072,50.0,-877.365784,-1910.784546
32500.0,29.68,0.920234,48.0,-1005.38678,-1689.550171
32600.0,28.708,0.913982,44.0,-944.256897,-1661.824951
32700.0,28.199,0.907966,49.0,-1022.671387,-1604.0448
32800.0,28.283,0.894936,49.0,-971.966614,-1671.799072
32900.0,28.595,0.905893,46.0,-1070.831177,-1648.77124
33000.0,28.19,0.919591,46.0,-974.718811,-1609.335083
33100.0,28.762,0.901174,43.0,-975.116394,-1624.981812
33200.0,28.034,0.895366,44.0,-934.109375,-1687.568115
33300.0,29.016,0.916667,45.0,-861.289856,-1710.660767
33400.0,27.465,0.908098,45.0,-855.678589,-1673.133667
33500.0,28.301,0.894868,46.0,-909.1026,-1617.583862
33600.0,28.451,0.889351,38.0,-983.329529,-1437.778564
33700.0,26.735,0.893275,41.0,-1020.551819,-1604.30603
33800.0,27.825,0.895901,44.0,-948.300476,-1572.846436
33900.0,26.869,0.889935,46.0,-1053.85498,-1622.869507
34000.0,28.669,0.903526,42.0,-986.314209,-1423.033691
34100.0,28.072,0.899339,39.0,-1003.144348,-1581.474609
34200.0,28.443,0.900481,44.0,-1006.578979,-1473.778198
34300.0,27.542,0.882568,38.0,-977.524902,-1411.993408
34400.0,27.562,0.901464,50.0,-859.534729,-1583.153809
34500.0,27.763,0.89433,42.0,-985.696472,-1474.889038
34600.0,28.388,0.903465,45.0,-882.101562,-1424.073853
34700.0,27.256,0.902469,48.0,-895.531982,-1748.4729
34800.0,28.163,0.908085,47.0,-863.350281,-1831.012573
34900.0,28.249,0.896694,45.0,-980.27356,-1527.610962
35000.0,27.491,0.897184,48.0,-988.816284,-1663.40686
35100.0,27.991,0.904396,45.0,-945.840942,-1474.41687
35200.0,28.159,0.899006,49.0,-992.93866,-1578.644043
35300.0,28.262,0.902026,41.0,-889.704529,-1420.873901
35400.0,28.552,0.916843,42.0,-923.267639,-1390.235962
35500.0,28.295,0.889462,47.0,-912.473877,-1756.388672
35600.0,27.711,0.888061,49.0,-1002.320374,-1695.659302
35700.0,27.936,0.895918,48.0,-960.266235,-1572.305908
35800.0,28.772,0.902493,48.0,-1054.484985,-1605.103271
35900.0,28.517,0.900286,48.0,-977.76355,-1598.007324
36000.0,27.958,0.899534,46.0,-926.560913,-1678.834961
36100.0,28.49,0.890614,47.0,-953.804749,-1615.156616
36200.0,28.323,0.905991,48.0,-999.36731,-1663.819946
36300.0,28.415,0.903648,45.0,-950.200012,-1646.073975
36400.0,29.499,0.923069,46.0,-966.537598,-1589.016357
36500.0,29.482,0.915892,49.0,-1023.891357,-1648.36853
36600.0,29.226,0.905468,50.0,-1055.966309,-1727.130127
36700.0,29.793,0.93002,44.0,-923.728271,-1571.17688
36800.0,28.77,0.914655,47.0,-1102.219116,-1591.418823
36900.0,29.121,0.915421,47.0,-1053.545898,-1567.833008
37000.0,29.31,0.93287,45.0,-865.646729,-1480.732788
37100.0,29.075,0.927026,45.0,-965.413086,-1629.338989
37200.0,28.865,0.925454,44.0,-955.450989,-1741.515869
37300.0,29.15,0.920849,43.0,-1003.072083,-1540.866211
37400.0,28.071,0.905041,39.0,-981.342346,-1519.551025
37500.0,30.105,0.940821,44.0,-921.319763,-1458.709106
37600.0,29.519,0.921169,40.0,-1132.122437,-1303.593994
37700.0,28.573,0.903706,43.0,-1055.000244,-1586.934692
37800.0,29.554,0.913008,46.0,-1049.432861,-1635.796265
37900.0,29.597,0.929184,34.0,-926.449707,-1370.17041
38000.0,29.626,0.925509,46.0,-957.563354,-1666.002686
38100.0,28.588,0.91557,42.0,-1002.937195,-1662.938477
38200.0,28.76,0.904109,49.0,-962.667297,-1655.305908
38300.0,28.865,0.918754,41.0,-1095.963135,-1495.222168
38400.0,29.211,0.907427,43.0,-1039.620605,-1578.375122
38500.0,29.409,0.90607,39.0,-993.788696,-1360.459473
38600.0,28.199,0.911077,44.0,-1130.834351,-1467.915894
38700.0,28.699,0.914656,47.0,-965.249023,-1608.616333
38800.0,28.922,0.933286,41.0,-1021.514465,-1547.450928
38900.0,28.975,0.907477,44.0,-1013.260376,-1467.227051
39000.0,28.263,0.912545,44.0,-986.437256,-1640.612671
39100.0,29.468,0.923331,46.0,-952.375488,-1613.07666
39200.0,29.99,0.929995,41.0,-829.403809,-1586.502441
39300.0,29.216,0.930063,47.0,-1041.966187,-1561.92041
39400.0,29.182,0.930125,49.0,-1097.993042,-1763.04834
