Time,LJSR,CSR,Density
960.0,1168.956665,-264812.5,1314.460449
970.0,1698.322754,-265734.53125,1322.959717
980.0,1995.682373,-265196.25,1321.16748
990.0,1326.458374,-265075.28125,1319.736084
1000.0,1645.687988,-265214.125,1318.645142
1010.0,1301.98645,-264894.25,1320.759521
1020.0,312.391174,-263262.59375,1319.22937
1030.0,1196.544189,-265467.34375,1327.416626
1040.0,1521.638306,-264779.09375,1314.199829
1050.0,1470.402832,-265281.46875,1325.905029
1060.0,1038.937378,-264716.0625,1321.431519
1070.0,1163.063354,-264761.0625,1321.071777
1080.0,1708.432007,-265349.0625,1316.274658
1090.0,859.838989,-264837.03125,1320.755737
1100.0,1563.773804,-265607.15625,1324.088257
1110.0,1409.905273,-265478.125,1320.073853
1120.0,1100.317017,-265096.9375,1314.53064
1130.0,870.39032,-264872.28125,1317.405518
1140.0,1410.839844,-265347.28125,1314.686401
1150.0,1585.672607,-265668.96875,1323.963745
1160.0,1626.94751,-265650.59375,1317.521729
1170.0,2010.713745,-265576.0625,1319.87207
1180.0,1296.0177,-264749.25,1314.613647
1190.0,1176.014404,-264362.1875,1320.30835
1200.0,1113.652588,-264936.28125,1311.69043
1210.0,800.786255,-264788.625,1318.30603
1220.0,1463.38855,-265476.96875,1317.959961
1230.0,483.825439,-264163.78125,1313.687012
1240.0,1869.437622,-265728.8125,1310.146851
1250.0,1326.625854,-264543.59375,1318.572876
1260.0,1331.708984,-265097.6875,1323.505737
1270.0,1485.612061,-265132.875,1323.432617
1280.0,1660.574219,-265729.9375,1319.984741
1290.0,1790.90271,-266210.125,1319.729736
1300.0,1468.040405,-265390.3125,1310.99585
1310.0,2406.083252,-266341.0625,1322.632568
1320.0,858.952881,-264496.03125,1311.412598
1330.0,1304.572754,-265390.5,1312.8396
1340.0,1496.491333,-265055.40625,1317.000977
1350.0,1739.746704,-266299.71875,1326.723389
1360.0,953.952698,-265775.0625,1318.588013
1370.0,1471.767578,-266488.90625,1319.554321
1380.0,1603.802246,-265840.03125,1321.063477
1390.0,1155.568481,-265419.125,1324.536865
1400.0,1298.772339,-265620.25,1318.745972
1410.0,284.539215,-264150.25,1321.918213
1420.0,1266.187988,-265408.0,1317.97998
1430.0,628.451294,-264488.5625,1316.862427
1440.0,962.59845,-265156.375,1318.000122
1450.0,725.013245,-264662.71875,1315.819458
1460.0,1218.553223,-264571.4375,1319.464722
1470.0,1338.706543,-265423.03125,1324.557129
1480.0,791.128479,-264388.1875,1325.292114
1490.0,1307.562866,-265457.03125,1321.286133
1500.0,1080.697388,-264345.125,1323.008789
1510.0,8.644923,-264514.6875,1320.181641
1520.0,1064.290161,-264906.09375,1312.307373
1530.0,1013.211609,-265183.03125,1313.381592
1540.0,1801.256104,-266331.0,1317.912964
1550.0,1395.460327,-265326.25,1327.467041
1560.0,975.372498,-265440.6875,1317.088867
1570.0,828.64209,-265229.03125,1315.05127
1580.0,1556.25061,-265426.3125,1310.449951
1590.0,1567.377075,-265823.125,1324.128174
1600.0,1126.342407,-265381.59375,1319.059937
1610.0,1468.334717,-265864.78125,1311.986084
1620.0,1242.955933,-265736.71875,1319.985107
1630.0,398.582947,-264164.5625,1317.731689
1640.0,1054.388794,-265180.21875,1315.535522
1650.0,1790.953125,-265857.21875,1332.80127
1660.0,1039.131592,-265090.90625,1320.644043
1670.0,1023.035583,-264410.6875,1317.135498
1680.0,1225.534668,-265852.5625,1316.568726
1690.0,1683.313721,-265581.75,1315.748901
1700.0,1215.16748,-265056.78125,1318.87854
1710.0,2120.0979,-266133.34375,1324.032959
1720.0,937.551331,-263890.0,1314.638062
1730.0,2356.442627,-266135.875,1313.454712
1740.0,1643.713867,-266181.28125,1327.717896
1750.0,1298.065674,-264958.375,1327.11792
1760.0,1500.218384,-265267.15625,1319.34314
1770.0,1394.668579,-266175.8125,1321.249878
1780.0,1331.643921,-265272.09375,1314.441895
1790.0,1518.088135,-265514.65625,1323.645386
1800.0,1562.343628,-265536.25,1317.463501
1810.0,1465.423096,-265437.46875,1319.022217
1820.0,590.773804,-263977.65625,1315.595703
1830.0,1771.868652,-265573.0625,1314.227051
1840.0,881.690735,-264874.90625,1309.832153
1850.0,1102.509644,-264882.09375,1321.807617
1860.0,1912.495483,-265454.84375,1324.41394
1870.0,919.126282,-264024.03125,1319.862183
1880.0,1887.316284,-265572.21875,1313.305786
1890.0,832.427368,-265047.65625,1324.456543
1900.0,1826.257202,-265564.15625,1317.467896
1910.0,998.061523,-264399.09375,1317.781982
1920.0,461.253204,-263879.03125,1313.932861
1930.0,1161.159302,-264924.53125,1309.110596
1940.0,1353.953857,-265696.6875,1313.430176
1950.0,1127.672607,-264876.75,1312.276489
1960.0,679.018127,-263874.71875,1313.780518
1970.0,2085.348389,-266641.3125,1320.958862
1980.0,1024.056763,-264342.5625,1316.963379
1990.0,2108.806152,-266252.65625,1321.121948
2000.0,1520.982788,-265454.8125,1315.873047
2010.0,957.818604,-264822.59375,1319.648682
2020.0,1140.114014,-264998.90625,1316.107666
2030.0,2098.448486,-265803.4375,1326.754272
2040.0,1234.856079,-264281.125,1315.618774
2050.0,659.842957,-264402.28125,1319.578491
2060.0,1507.239258,-265339.75,1320.024536
2070.0,1309.136597,-265288.40625,1323.791138
2080.0,572.681824,-263997.84375,1313.141602
2090.0,1096.290405,-264564.625,1315.859619
2100.0,994.958557,-263876.71875,1305.634888
2110.0,1600.452393,-264378.21875,1317.391602
2120.0,2288.389893,-265938.28125,1317.874756
2130.0,1109.222168,-265052.96875,1316.924438
2140.0,1803.523438,-265548.96875,1318.324097
2150.0,2141.900146,-266880.0,1317.623535
2160.0,1164.849121,-264954.375,1312.822266
2170.0,1166.370972,-265045.8125,1315.574097
2180.0,996.820068,-264649.46875,1317.623535
2190.0,217.130768,-263307.75,1307.992554
2200.0,1815.079346,-265259.03125,1310.894043
2210.0,1636.231201,-265340.96875,1318.209351
2220.0,1511.912109,-265559.6875,1318.431152
2230.0,1818.375732,-265789.90625,1316.618652
2240.0,981.662537,-264260.34375,1311.53418
2250.0,1315.20752,-264249.3125,1308.65271
2260.0,2350.270508,-266064.03125,1320.337891
2270.0,1667.077881,-264468.875,1312.008911
2280.0,2101.372559,-265692.8125,1318.248047
2290.0,1390.878662,-265666.0625,1321.151611
2300.0,1751.95813,-266062.96875,1323.654175
2310.0,749.760681,-264207.28125,1313.127197
2320.0,1122.038574,-265778.40625,1318.597778
2330.0,872.286926,-264135.8125,1312.261841
2340.0,1809.345703,-265927.1875,1319.541016
2350.0,1965.187378,-265973.875,1320.952759
2360.0,1310.400146,-264564.96875,1308.557739
2370.0,1287.148315,-264631.21875,1312.484985
2380.0,1488.702026,-265116.25,1309.027222
2390.0,1331.057861,-265150.9375,1310.104492
2400.0,778.886902,-265145.3125,1309.488403
2410.0,1792.225464,-265823.09375,1320.00061
2420.0,798.766357,-264709.9375,1314.312866
2430.0,1406.166992,-265194.34375,1314.408203
2440.0,1515.72168,-265175.6875,1320.932983
2450.0,1688.346924,-266076.53125,1322.443481
2460.0,1766.01709,-266296.375,1324.908569
2470.0,1490.207275,-265349.5,1316.171631
2480.0,1366.120483,-265901.78125,1311.678833
2490.0,1140.39917,-264618.0625,1311.929932
2500.0,779.78125,-264845.375,1316.849609
2510.0,2026.377686,-265702.28125,1314.434814
2520.0,1069.431641,-264611.21875,1315.478638
2530.0,479.162109,-264161.53125,1318.624756
2540.0,1278.585205,-264436.0,1320.571167
2550.0,2179.416504,-265747.84375,1320.039307
2560.0,969.855164,-264097.9375,1306.6073
2570.0,1862.937866,-265593.46875,1324.649414
2580.0,1085.259155,-265077.4375,1317.38855
2590.0,710.267456,-263564.25,1309.620239
2600.0,895.408936,-263485.71875,1308.189819
2610.0,1310.420044,-263890.625,1314.968262
2620.0,1702.670288,-265015.46875,1306.835571
2630.0,1143.219116,-264369.0,1316.781616
2640.0,1196.471558,-264396.625,1306.426147
2650.0,1851.948853,-265462.40625,1321.05603
2660.0,1196.443726,-265385.84375,1327.492676
2670.0,1463.309204,-265466.875,1324.858887
2680.0,1256.120605,-265039.96875,1313.256836
2690.0,532.263428,-264276.0,1319.042969
2700.0,1338.098267,-264973.9375,1313.957031
2710.0,1211.972656,-264196.78125,1314.067383
2720.0,1960.397583,-265733.59375,1318.44397
2730.0,2126.18042,-266273.90625,1325.98291
2740.0,904.632385,-264157.15625,1310.80603
2750.0,1027.058105,-264345.15625,1307.410889
2760.0,1794.776733,-264954.84375,1312.751587
2770.0,1758.912109,-264876.25,1317.121094
2780.0,1704.172729,-264686.625,1313.258423
2790.0,1776.062378,-264367.46875,1321.856934
2800.0,970.995972,-264591.0625,1311.720947
2810.0,240.502655,-263478.15625,1316.991821
2820.0,1482.886353,-265004.6875,1315.807007
2830.0,992.65979,-264110.21875,1315.878784
2840.0,799.77124,-263544.4375,1317.740356
2850.0,1603.356812,-264659.1875,1317.641235
2860.0,1089.878418,-264680.125,1320.614502
2870.0,1165.334595,-264735.4375,1306.747559
2880.0,684.26825,-264292.65625,1303.663208
2890.0,1522.728027,-265424.0625,1314.702271
2900.0,1043.296875,-265132.15625,1312.221191
2910.0,1014.749939,-264888.21875,1313.418945
2920.0,1606.354126,-264937.71875,1318.498901
2930.0,1127.130249,-264538.03125,1314.997925
2940.0,346.735992,-264409.9375,1316.964966
2950.0,1033.084839,-264273.65625,1311.33667
2960.0,789.948792,-263552.875,1311.312988
2970.0,919.162842,-264263.6875,1312.209229
2980.0,1299.452026,-265199.8125,1315.676025
2990.0,1659.496704,-265388.5625,1307.349487
3000.0,1376.59314,-264984.25,1306.926514
3010.0,1735.585083,-265536.21875,1316.210449
3020.0,989.079651,-265060.5625,1310.056763
3030.0,1416.881226,-264273.5625,1312.183228
3040.0,1677.821167,-265097.25,1310.452148
3050.0,2046.968628,-266310.09375,1311.838135
3060.0,1680.931763,-265425.21875,1306.702393
3070.0,1202.162476,-264930.625,1308.051514
3080.0,919.780518,-264875.96875,1310.476196
3090.0,1222.829346,-264709.875,1311.874634
3100.0,1303.297119,-265442.53125,1306.649658
3110.0,1045.867065,-265095.59375,1318.828613
3120.0,1518.38562,-265280.125,1307.228149
3130.0,1246.181641,-265605.96875,1311.015747
3140.0,928.404419,-264480.875,1307.788818
3150.0,1683.815308,-266420.40625,1309.903931
3160.0,2130.916748,-266108.5,1323.24231
3170.0,1352.019531,-265101.9375,1314.643433
3180.0,1469.178467,-265705.3125,1310.55249
3190.0,1417.218262,-265628.875,1311.908813
3200.0,1350.154297,-264438.375,1304.527954
3210.0,1988.783936,-265943.96875,1319.145142
3220.0,2435.675049,-266291.90625,1319.731567
3230.0,654.394226,-264437.90625,1302.65918
3240.0,1703.907227,-265356.5625,1314.315674
3250.0,1463.219971,-265292.65625,1308.829346
3260.0,780.589722,-264201.71875,1308.331299
3270.0,1698.824341,-265628.09375,1318.331299
3280.0,1070.580566,-265617.71875,1319.736084
3290.0,2074.587891,-265912.25,1327.132202
3300.0,570.931213,-263666.21875,1301.869873
3310.0,941.669617,-264769.625,1315.210205
3320.0,1667.960449,-266175.34375,1309.142578
3330.0,1038.430176,-265005.1875,1316.110352
3340.0,2120.509277,-265887.78125,1320.008545
3350.0,1556.306763,-265771.0,1322.783203
3360.0,1796.251953,-265769.5,1317.360229
3370.0,1106.121094,-265206.0625,1313.359375
3380.0,1757.883301,-265351.125,1307.698486
3390.0,1250.506104,-265411.90625,1310.828979
3400.0,894.165833,-264560.3125,1306.962524
3410.0,1663.496704,-266019.03125,1322.831055
3420.0,405.546082,-263911.1875,1309.024902
3430.0,1461.822632,-264844.125,1303.719116
3440.0,1558.543213,-264830.75,1315.728516
3450.0,1099.431396,-264372.9375,1312.941284
3460.0,1641.137817,-265014.0,1312.391602
3470.0,1223.371338,-263959.1875,1309.965942
3480.0,1292.911987,-265059.3125,1314.706787
3490.0,1047.920288,-264136.6875,1318.443237
3500.0,1093.885864,-263865.65625,1308.613281
3510.0,942.67749,-264121.15625,1311.216797
3520.0,1724.436401,-265235.25,1315.126343
3530.0,959.418762,-264569.34375,1303.077393
3540.0,616.902893,-263689.03125,1313.498413
3550.0,1083.214722,-264147.03125,1312.494751
3560.0,1229.466919,-264842.09375,1309.890747
3570.0,1040.177002,-264128.34375,1306.657837
3580.0,1508.572021,-265243.40625,1308.264648
3590.0,1083.156372,-264015.96875,1307.896606
3600.0,1008.205566,-263923.46875,1306.551514
3610.0,612.835144,-263335.125,1308.522583
3620.0,842.980225,-264264.1875,1313.49353
3630.0,1327.901978,-265059.625,1320.834229
3640.0,1425.595459,-264761.28125,1318.100708
3650.0,1107.744019,-264344.09375,1311.904785
3660.0,1803.318604,-265401.375,1317.759644
3670.0,430.88916,-263640.8125,1303.467773
3680.0,1453.630005,-264529.0625,1320.729126
3690.0,1669.824463,-265535.96875,1323.966797
3700.0,1687.631592,-265923.375,1321.172852
3710.0,1205.10022,-265611.75,1310.131836
3720.0,1878.367798,-265184.75,1309.012207
3730.0,546.516785,-264840.59375,1317.619019
3740.0,1780.514282,-266528.71875,1319.611816
3750.0,716.506409,-264422.125,1309.477905
3760.0,1956.287964,-266158.71875,1315.918091
3770.0,957.650269,-263984.53125,1308.460205
3780.0,971.682861,-264962.78125,1320.247681
3790.0,1413.083252,-264805.03125,1312.649902
3800.0,1193.638062,-265412.5,1321.591553
3810.0,1514.619995,-265469.8125,1310.668213
3820.0,1057.689087,-265073.03125,1316.605347
3830.0,1803.528687,-266225.5,1313.662231
3840.0,1888.481689,-265161.5,1316.568237
3850.0,1299.141479,-265086.28125,1311.370239
3860.0,1467.799072,-266012.75,1316.434937
3870.0,1288.805542,-264652.71875,1317.670044
3880.0,495.591003,-264044.40625,1314.367188
3890.0,2166.057129,-265568.5,1317.883789
3900.0,1574.650513,-265734.34375,1319.041016
3910.0,1245.536743,-264525.78125,1315.191162
3920.0,861.700134,-264350.5,1316.285034
3930.0,1545.209717,-264789.03125,1313.830688
3940.0,1148.82605,-265061.25,1309.617188
3950.0,1678.286499,-264998.75,1305.53894
3960.0,1467.28125,-265410.15625,1310.812866
3970.0,755.149902,-263350.03125,1312.848999
3980.0,2496.744385,-266122.59375,1312.02478
3990.0,573.817322,-263850.75,1303.067993
4000.0,930.820129,-264093.46875,1316.062378
4010.0,715.417969,-264452.65625,1314.498901
4020.0,1238.629272,-265738.9375,1319.511108
4030.0,949.387756,-264992.15625,1316.651855
4040.0,1731.271973,-264723.65625,1322.561035
4050.0,940.842224,-264022.53125,1316.545654
4060.0,1558.915894,-265419.125,1316.634888
4070.0,1285.037964,-265733.1875,1312.230103
4080.0,1394.348633,-265305.28125,1316.827271
4090.0,1088.963867,-265249.96875,1308.621826
4100.0,1653.313599,-265542.0625,1315.173096
4110.0,713.203918,-263358.15625,1308.51355
4120.0,982.692566,-264482.5625,1308.206909
4130.0,1001.642151,-263603.46875,1312.72168
4140.0,794.532104,-264419.84375,1314.072754
4150.0,875.066162,-265050.90625,1316.315918
4160.0,1106.32312,-264843.75,1322.942505
4170.0,614.95575,-264071.53125,1320.851807
4180.0,1142.603638,-264102.75,1318.500854
4190.0,1433.663574,-264885.375,1316.005005
4200.0,914.031067,-264037.875,1316.223267
4210.0,500.809326,-264211.5,1304.059204
4220.0,1357.457153,-264418.4375,1313.68396
4230.0,2008.024048,-265509.34375,1326.055786
4240.0,771.767212,-264097.65625,1312.541016
4250.0,1455.629883,-265485.65625,1316.024902
4260.0,1429.489868,-264966.40625,1315.594116
4270.0,924.063782,-264012.46875,1315.24707
4280.0,1470.260986,-264496.28125,1312.192505
4290.0,1260.829102,-264580.25,1317.497925
4300.0,2029.435913,-265900.125,1321.518921
4310.0,1339.61377,-265431.09375,1322.524536
4320.0,1067.535645,-264155.625,1316.933228
4330.0,1629.165649,-265523.5625,1320.501343
4340.0,1362.370728,-264707.125,1312.911865
4350.0,1596.449951,-264939.65625,1319.008545
4360.0,804.581116,-263723.53125,1311.94873
4370.0,2114.14502,-265640.5625,1326.005371
4380.0,1131.849243,-263861.8125,1309.420898
4390.0,757.922913,-264931.09375,1311.942993
4400.0,1049.873901,-264355.28125,1312.768799
4410.0,1690.993408,-264674.0,1313.35376
4420.0,1009.848755,-265049.59375,1322.645508
4430.0,1163.584106,-264430.8125,1316.375854
4440.0,2080.979004,-265563.1875,1308.454712
4450.0,1770.05481,-265509.0625,1320.241211
4460.0,1751.292236,-265553.25,1312.946899
4470.0,1813.314941,-265036.0,1311.721802
4480.0,1638.245239,-265124.40625,1319.807251
4490.0,1204.86438,-264556.40625,1312.996948
4500.0,1543.221313,-265548.125,1315.839111
4510.0,918.546021,-264897.15625,1317.873901
4520.0,2370.950928,-266560.875,1313.251221
4530.0,1030.444946,-265227.53125,1320.546143
4540.0,1374.140869,-265090.03125,1313.007446
4550.0,1729.708008,-265919.96875,1315.976196
4560.0,1343.75769,-265558.9375,1309.435181
4570.0,1395.876465,-265285.21875,1316.915771
4580.0,1586.807373,-265015.9375,1317.799805
4590.0,1677.11499,-265124.1875,1311.096436
4600.0,1046.156738,-264597.75,1313.014648
4610.0,1565.132324,-265913.71875,1315.333252
4620.0,1168.212402,-265099.625,1313.439941
4630.0,758.332825,-264477.25,1321.78772
4640.0,1997.922974,-266069.03125,1321.528076
4650.0,901.755981,-264828.125,1315.773438
4660.0,1030.706421,-264744.4375,1317.422974
4670.0,957.819275,-265198.0,1323.112549
4680.0,982.026306,-265295.0625,1307.388062
4690.0,1321.600098,-265039.6875,1320.460327
4700.0,618.06543,-265143.125,1313.952026
4710.0,965.604126,-264594.125,1316.229004
4720.0,959.437561,-264352.65625,1314.761108
4730.0,738.458496,-264456.8125,1305.636475
4740.0,1102.953003,-265278.90625,1314.20813
4750.0,1377.951538,-265671.375,1313.900757
4760.0,2220.611572,-266491.03125,1318.102295
4770.0,1430.709717,-265548.8125,1317.125732
4780.0,1357.715454,-264973.6875,1305.899536
4790.0,1437.756958,-265341.21875,1311.90625
4800.0,1593.498413,-265306.8125,1313.884644
4810.0,799.137268,-264456.4375,1310.565186
4820.0,1526.026123,-265803.40625,1314.892822
4830.0,1127.501831,-264923.8125,1311.595825
4840.0,1091.457153,-265073.25,1317.315674
4850.0,1086.942627,-265718.3125,1315.758301
4860.0,1183.487305,-265488.59375,1314.554443
4870.0,1180.399048,-265260.15625,1318.779663
4880.0,1150.641968,-265153.71875,1310.676514
4890.0,1496.594971,-264922.09375,1317.751343
4900.0,949.411499,-264480.3125,1311.184448
4910.0,1414.494751,-264837.59375,1316.66394
4920.0,1292.769531,-264740.53125,1317.494873
4930.0,1033.843018,-264453.0,1315.442383
4940.0,989.541199,-265061.96875,1313.418457
4950.0,1353.059692,-264576.28125,1313.014648
4960.0,1200.243774,-264686.53125,1315.495483
4970.0,1449.40918,-265146.84375,1320.606812
4980.0,2111.775391,-265970.84375,1321.417114
4990.0,138.634018,-262985.5,1309.902344
5000.0,1366.276611,-263759.75,1309.226562
5010.0,1358.621582,-264800.875,1317.642456
5020.0,1210.219971,-265021.8125,1318.502808
5030.0,1405.755249,-265336.25,1318.655762
5040.0,1385.851929,-266275.375,1318.558838
5050.0,1314.55127,-264703.625,1316.235352
5060.0,1829.105469,-265355.625,1317.86145
5070.0,1419.275879,-265523.3125,1320.406982
5080.0,1224.065918,-263861.9375,1315.220947
5090.0,311.724579,-263670.34375,1315.321167
5100.0,-62.213013,-263227.71875,1311.753418
5110.0,1709.308228,-265024.84375,1320.315552
5120.0,1673.313232,-264425.4375,1311.734619
5130.0,1704.337036,-264903.25,1321.602051
5140.0,1098.553223,-263974.71875,1318.19873
5150.0,889.175049,-264044.0625,1320.051514
5160.0,1417.951416,-265085.0625,1326.797852
5170.0,1149.956909,-264110.53125,1317.692627
5180.0,942.602356,-264766.90625,1317.145752
5190.0,1772.765869,-265853.5,1321.418579
5200.0,1648.139038,-265073.71875,1320.838867
5210.0,897.289368,-264769.25,1317.831543
5220.0,696.78418,-264369.21875,1327.968628
5230.0,980.019043,-264259.625,1314.081299
5240.0,1353.986572,-264939.6875,1313.333252
5250.0,953.233521,-263879.4375,1322.062256
5260.0,1413.349609,-264386.625,1313.889893
5270.0,946.105835,-264773.125,1305.139404
5280.0,1373.403931,-263898.9375,1315.147827
5290.0,1312.976562,-265208.4375,1311.233398
5300.0,1525.6875,-265291.625,1319.167236
5310.0,1632.910522,-265142.53125,1314.968262
5320.0,906.27533,-264954.03125,1315.245605
5330.0,992.544495,-264073.8125,1312.642334
5340.0,2072.61792,-265815.9375,1317.752563
5350.0,1448.456665,-265067.4375,1331.919678
5360.0,1811.918457,-265911.9375,1323.240356
5370.0,1129.697632,-265526.8125,1320.140625
5380.0,1437.246216,-264268.65625,1313.440308
5390.0,1387.852417,-264424.5,1311.071777
5400.0,1397.435181,-264725.1875,1318.957031
5410.0,831.115417,-263422.96875,1312.977173
5420.0,1349.341675,-265330.125,1326.149292
5430.0,563.589844,-264008.75,1313.604248
5440.0,1355.208496,-264593.21875,1315.265625
5450.0,1173.500488,-264812.21875,1304.000977
5460.0,1090.029663,-265088.90625,1309.202881
5470.0,1750.659668,-265552.0625,1319.087646
5480.0,363.248108,-263556.90625,1309.412964
5490.0,1873.036987,-264706.0,1309.277222
5500.0,1457.21106,-264951.4375,1316.402466
5510.0,1385.653564,-264793.53125,1321.507935
5520.0,804.104492,-264460.1875,1315.748047
5530.0,1362.740723,-265152.96875,1318.92749
5540.0,1131.095093,-264785.6875,1322.248535
5550.0,1144.762573,-264976.46875,1316.403198
5560.0,1484.103394,-265832.40625,1319.884644
5570.0,923.752747,-264432.625,1320.895752
5580.0,656.817261,-264670.46875,1316.434448
5590.0,1945.102783,-266249.90625,1312.507568
5600.0,1621.472168,-264940.375,1316.782349
5610.0,799.027283,-264153.9375,1316.255493
5620.0,1025.764526,-264334.15625,1311.844116
5630.0,1429.844604,-265403.0,1318.162109
5640.0,1330.349976,-264875.28125,1313.990112
5650.0,1140.698608,-264915.5,1316.615112
5660.0,747.757568,-264361.375,1311.498047
5670.0,1759.33667,-265802.21875,1320.391724
5680.0,994.541565,-264284.09375,1316.630005
5690.0,1431.085571,-265769.34375,1322.755371
5700.0,1471.682861,-266652.9375,1322.164795
5710.0,963.703979,-264942.8125,1311.33667
5720.0,1953.609253,-266290.15625,1322.465088
5730.0,1408.88208,-265661.71875,1326.883667
5740.0,795.757507,-264576.96875,1319.4375
5750.0,1121.386597,-264991.34375,1325.990845
5760.0,601.736267,-264841.21875,1318.816406
5770.0,1222.985352,-266216.8125,1315.06897
5780.0,1018.726135,-265248.84375,1316.758057
5790.0,1400.964722,-265262.78125,1312.753784
5800.0,937.090942,-264930.3125,1315.977783
5810.0,1424.607788,-266285.125,1319.671021
5820.0,1284.487671,-265121.75,1309.431763
5830.0,1710.086426,-266376.1875,1316.600464
5840.0,1389.809937,-265527.03125,1317.630005
5850.0,1560.336304,-265140.375,1316.245239
5860.0,1695.706787,-265735.5,1317.978882
5870.0,1256.66272,-264890.65625,1320.476807
5880.0,1652.362671,-265539.5625,1320.307983
5890.0,730.080994,-264289.4375,1314.180908
5900.0,1511.598633,-265576.5625,1316.777832
5910.0,1574.400269,-265262.9375,1321.799194
5920.0,839.438782,-264920.8125,1306.143433
5930.0,1137.017334,-264690.59375,1309.770264
5940.0,790.32428,-264950.78125,1312.721069
5950.0,1232.329956,-264884.875,1311.716431
5960.0,1573.317139,-266468.96875,1312.840332
5970.0,1892.731567,-266218.25,1314.919678
5980.0,1281.31189,-265314.375,1322.271729
