Time,sasa,gyrate,hbond,LJSR,CSR
33800.0,28.225,0.936216,57.0,-777.155762,-1959.789062
33900.0,28.553,0.947272,64.0,-855.710876,-1994.894409
34000.0,28.936,0.937307,61.0,-722.062378,-1886.446777
34100.0,29.719,0.943267,67.0,-793.970154,-2041.304443
34200.0,28.839,0.933797,61.0,-769.578064,-1933.719727
34300.0,29.094,0.933722,62.0,-836.760559,-1823.203857
34400.0,28.64,0.930904,63.0,-765.813477,-1895.236084
34500.0,29.155,0.930444,54.0,-679.947205,-1906.546509
34600.0,28.561,0.940668,56.0,-641.379761,-2013.556396
34700.0,28.053,0.927458,62.0,-731.668823,-1907.439941
34800.0,28.295,0.933397,63.0,-880.736206,-1958.602539
34900.0,29.36,0.942052,65.0,-772.162842,-1978.688477
35000.0,29.095,0.935122,62.0,-815.570007,-1867.781738
35100.0,28.69,0.933277,62.0,-712.046997,-1981.591309
35200.0,28.285,0.930528,52.0,-773.882935,-1827.966187
35300.0,28.124,0.926052,60.0,-737.039856,-1950.719116
35400.0,28.987,0.928956,61.0,-717.971008,-1948.841309
35500.0,28.634,0.937507,55.0,-819.470886,-1798.837036
35600.0,27.957,0.931326,57.0,-802.459595,-1804.092773
35700.0,29.387,0.937898,66.0,-861.389771,-1889.512451
35800.0,28.962,0.949314,58.0,-778.063477,-1817.685181
35900.0,28.242,0.930168,56.0,-748.911743,-1812.009033
36000.0,27.485,0.930891,60.0,-766.987305,-1787.165405
36100.0,28.185,0.926765,58.0,-732.235657,-1810.256592
36200.0,28.413,0.946891,56.0,-876.494446,-1685.501099
36300.0,27.68,0.939564,56.0,-787.860352,-1857.425415
36400.0,27.811,0.927435,55.0,-825.428101,-1651.583496
36500.0,26.957,0.927362,56.0,-778.238281,-1816.592285
36600.0,29.051,0.927657,56.0,-787.667358,-1806.151855
36700.0,28.314,0.927861,60.0,-692.665039,-1990.489502
36800.0,28.565,0.935928,55.0,-684.073242,-1904.527954
36900.0,29.146,0.94318,63.0,-782.114441,-1977.824219
37000.0,29.304,0.941873,59.0,-827.438416,-1725.009277
37100.0,28.75,0.939376,60.0,-774.288147,-1888.488037
37200.0,28.202,0.924886,60.0,-836.424194,-1839.304932
37300.0,28.289,0.936044,56.0,-677.883606,-1936.099609
37400.0,28.214,0.931811,54.0,-827.391541,-1669.635376
37500.0,27.277,0.936981,53.0,-881.80127,-1699.076904
37600.0,28.047,0.936444,57.0,-899.749451,-1742.85376
37700.0,27.907,0.938612,55.0,-866.402893,-1791.713745
37800.0,27.981,0.931537,53.0,-756.903992,-1789.079956
37900.0,28.463,0.938223,53.0,-878.408813,-1667.869629
38000.0,28.53,0.937841,64.0,-648.05603,-2186.29126
38100.0,28.261,0.942698,59.0,-792.131836,-2074.956299
38200.0,27.864,0.931663,55.0,-916.980835,-1825.606323
38300.0,28.979,0.945611,61.0,-830.653809,-2061.04126
38400.0,28.881,0.935853,56.0,-828.776855,-1963.346069
38500.0,28.741,0.937772,50.0,-936.828491,-1803.649536
38600.0,28.001,0.938843,54.0,-854.243225,-1825.799438
38700.0,27.582,0.939116,58.0,-843.737732,-1940.88208
38800.0,28.88,0.939327,58.0,-814.549622,-1967.682861
38900.0,28.668,0.942406,55.0,-789.040222,-1795.105957
39000.0,28.655,0.926006,59.0,-775.023071,-1863.973145
39100.0,28.881,0.94104,59.0,-907.657837,-1868.51123
39200.0,28.679,0.949191,58.0,-808.569824,-1834.575928
39300.0,29.223,0.938041,63.0,-819.813293,-2011.346436
39400.0,28.833,0.928413,64.0,-873.786987,-1954.687256
39500.0,28.458,0.936995,56.0,-825.400635,-1789.356445
39600.0,28.693,0.948062,61.0,-756.392395,-1849.569214
39700.0,28.456,0.942269,58.0,-782.672852,-1884.337402
39800.0,28.279,0.942172,63.0,-712.522888,-2084.19458
39900.0,27.997,0.953159,55.0,-824.80719,-1621.171021
40000.0,28.68,0.951026,62.0,-740.437012,-1843.623901
40100.0,28.629,0.950717,53.0,-794.783813,-1734.550537
40200.0,28.597,0.947923,57.0,-769.251465,-1867.812256
40300.0,28.247,0.945089,60.0,-898.163086,-1833.639893
40400.0,28.755,0.941398,57.0,-826.622009,-1887.578735
40500.0,28.39,0.950769,62.0,-713.80896,-1978.63855
40600.0,28.944,0.957476,63.0,-804.511536,-2088.258545
40700.0,29.163,0.949254,65.0,-784.072998,-2033.781128
40800.0,28.683,0.945722,57.0,-830.885315,-1984.353516
40900.0,28.281,0.941493,60.0,-889.408081,-1903.342896
41000.0,29.466,0.960087,57.0,-903.105225,-1899.842651
41100.0,28.645,0.948026,64.0,-899.514343,-1924.481689
41200.0,28.571,0.943449,68.0,-847.894165,-2056.19458
41300.0,28.558,0.960939,59.0,-842.064331,-1856.496338
41400.0,28.894,0.940835,61.0,-765.782715,-2081.477783
41500.0,29.174,0.954679,61.0,-832.915466,-2053.452637
41600.0,28.973,0.945015,59.0,-757.995422,-2014.942383
41700.0,28.39,0.929298,63.0,-817.300781,-2013.031982
41800.0,29.76,0.952029,60.0,-827.532654,-1897.375488
41900.0,28.091,0.93307,59.0,-809.259338,-2026.422974
42000.0,28.866,0.956782,63.0,-907.527466,-1940.248047
42100.0,28.848,0.953747,54.0,-900.748901,-1889.099609
42200.0,29.409,0.946209,56.0,-846.273193,-1827.254517
42300.0,29.035,0.95244,57.0,-897.571777,-1971.532104
42400.0,30.053,0.95721,63.0,-842.074219,-1958.458618
42500.0,28.552,0.957633,58.0,-846.805847,-1776.822632
42600.0,29.296,0.963987,60.0,-815.630798,-1778.270386
42700.0,29.337,0.954436,56.0,-909.669067,-1859.401978
42800.0,29.435,0.968142,62.0,-911.352783,-1936.443604
42900.0,29.16,0.946961,63.0,-903.476135,-1830.295654
43000.0,29.286,0.958635,61.0,-890.317871,-1904.081177
43100.0,30.657,0.958667,64.0,-845.182434,-2041.812622
43200.0,28.518,0.944606,65.0,-781.684753,-2029.978638
43300.0,29.203,0.959053,59.0,-915.721802,-1816.552002
43400.0,28.788,0.95353,57.0,-876.271118,-2044.356812
43500.0,29.236,0.943988,63.0,-899.750488,-1902.881348
43600.0,29.913,0.955087,67.0,-774.546936,-2118.740479
43700.0,29.655,0.953988,63.0,-792.477051,-2079.209229
43800.0,28.573,0.943799,60.0,-841.612427,-1950.256104
43900.0,28.646,0.94923,60.0,-893.166992,-1930.218384
44000.0,28.865,0.960963,58.0,-966.991333,-1711.749268
44100.0,28.172,0.952341,63.0,-860.954163,-1913.108154
44200.0,28.833,0.944491,59.0,-897.580139,-1952.967407
44300.0,29.534,0.949816,61.0,-930.919495,-1905.177124
44400.0,29.304,0.935214,64.0,-854.612122,-1981.870483
44500.0,28.903,0.938858,59.0,-866.464661,-1854.920532
44600.0,29.215,0.940067,64.0,-755.781799,-2137.095703
44700.0,29.431,0.951782,58.0,-766.116882,-2019.024414
44800.0,28.905,0.938112,65.0,-851.585449,-2034.56665
44900.0,29.017,0.948745,53.0,-815.137573,-1917.284424
