Time,LJSR,CSR,Density
28690.0,-22762.113281,-311765.65625,1395.136841
28700.0,-22964.136719,-307646.5,1270.53125
28710.0,-23145.580078,-308183.75,1288.161499
28720.0,-23955.230469,-309914.53125,1365.640625
28730.0,-21124.099609,-308448.6875,1256.574219
28740.0,-23707.611328,-309331.03125,1361.784912
28750.0,-20863.146484,-311225.0625,1333.622803
28760.0,-23646.285156,-308522.9375,1354.667603
28770.0,-22983.365234,-307496.75,1264.49707
28780.0,-23533.427734,-309424.75,1358.282837
28790.0,-21502.179688,-303819.15625,1189.840576
28800.0,-22365.515625,-310900.34375,1325.068848
28810.0,-21714.615234,-312323.71875,1348.964355
28820.0,-24335.386719,-305991.5,1275.328247
28830.0,-21895.396484,-310696.25,1308.682983
28840.0,-23109.529297,-307178.625,1257.25647
28850.0,-21291.486328,-310530.71875,1298.948486
28860.0,-24222.646484,-310272.21875,1364.493286
28870.0,-21044.634766,-313188.1875,1368.928101
28880.0,-23455.978516,-304199.34375,1225.985596
28890.0,-23429.050781,-304692.25,1249.528687
28900.0,-22262.712891,-311987.25,1394.93457
28910.0,-22233.441406,-307214.15625,1253.311279
28920.0,-22359.732422,-312100.09375,1404.276367
28930.0,-22154.947266,-305895.0,1232.012939
28940.0,-21525.589844,-311727.3125,1402.796997
28950.0,-23053.970703,-306740.1875,1247.645508
28960.0,-20764.625,-307737.03125,1237.584961
28970.0,-23827.375,-309529.375,1352.645752
28980.0,-21435.771484,-310892.25,1310.699341
28990.0,-22411.941406,-308539.46875,1264.04895
29000.0,-24351.212891,-308238.65625,1304.185913
29010.0,-22942.392578,-311366.625,1396.016479
29020.0,-21502.492188,-312036.25,1321.948364
29030.0,-23086.542969,-310861.28125,1319.418579
29040.0,-22688.835938,-311083.71875,1304.703247
29050.0,-23169.181641,-309275.90625,1281.592407
29060.0,-24194.40625,-309790.5625,1330.712036
29070.0,-21533.050781,-311025.5625,1305.785034
29080.0,-24162.154297,-307266.03125,1310.899536
29090.0,-22718.224609,-304455.6875,1216.613647
29100.0,-21303.603516,-308217.34375,1257.329712
29110.0,-23837.65625,-309610.375,1326.789429
29120.0,-23238.851562,-311486.09375,1349.102783
29130.0,-23524.378906,-310397.3125,1312.241943
29140.0,-23994.71875,-308814.875,1317.385986
29150.0,-24135.042969,-309227.03125,1322.678223
29160.0,-23956.5625,-310126.875,1345.598755
29170.0,-22270.861328,-311601.6875,1411.155884
29180.0,-24345.058594,-306673.40625,1342.338745
29190.0,-21928.191406,-305344.375,1204.963989
29200.0,-21422.341797,-309812.40625,1313.642578
29210.0,-23590.666016,-308296.28125,1302.79834
29220.0,-21839.449219,-305374.15625,1210.922607
29230.0,-20613.302734,-310353.0,1324.034302
29240.0,-19961.6875,-308342.21875,1256.713257
29250.0,-21070.300781,-305228.96875,1204.060913
29260.0,-22722.515625,-311186.21875,1367.380493
29270.0,-21488.248047,-312138.21875,1382.979004
29280.0,-19895.505859,-310666.0625,1351.622559
29290.0,-21234.585938,-311437.4375,1383.662231
29300.0,-22434.632812,-306914.28125,1238.979248
29310.0,-20143.914062,-310778.5625,1307.94104
29320.0,-22664.466797,-310439.1875,1401.983032
29330.0,-23741.359375,-307560.09375,1308.978027
29340.0,-21454.847656,-306044.59375,1216.198853
29350.0,-20510.191406,-309329.4375,1266.829468
29360.0,-20542.613281,-306565.75,1214.124756
29370.0,-21395.869141,-309426.125,1286.355347
29380.0,-20490.496094,-311882.0625,1366.874512
29390.0,-21168.619141,-311225.8125,1361.789673
29400.0,-24193.900391,-310112.0625,1359.139893
29410.0,-21412.287109,-309610.875,1286.09375
29420.0,-23783.660156,-310009.75,1376.980347
29430.0,-21836.931641,-307088.34375,1233.296997
29440.0,-20942.8125,-309135.8125,1266.232666
29450.0,-21274.171875,-311768.53125,1357.304077
29460.0,-23819.001953,-308509.59375,1291.641968
29470.0,-24095.738281,-310462.8125,1382.080444
29480.0,-21743.720703,-312844.90625,1367.659546
29490.0,-24482.292969,-308274.0625,1353.746948
29500.0,-22391.457031,-307455.21875,1240.071289
29510.0,-22890.513672,-311224.71875,1373.322266
29520.0,-22303.310547,-308227.65625,1262.744873
29530.0,-24116.953125,-308426.3125,1320.146973
29540.0,-21552.824219,-312533.34375,1368.072754
29550.0,-21857.728516,-309408.5,1275.901367
29560.0,-20237.400391,-312436.40625,1414.47229
29570.0,-20362.076172,-306454.5,1215.236572
29580.0,-21148.160156,-312129.8125,1351.75061
29590.0,-23922.078125,-309227.21875,1340.984497
29600.0,-21649.283203,-310784.15625,1314.763794
29610.0,-22781.953125,-310308.75,1381.367554
29620.0,-22836.736328,-307098.28125,1254.563965
29630.0,-24335.527344,-304768.375,1271.78833
29640.0,-21045.710938,-309527.78125,1332.716919
29650.0,-20677.035156,-312322.09375,1388.925781
29660.0,-19905.449219,-311422.1875,1363.738525
29670.0,-20962.425781,-311616.90625,1391.987305
29680.0,-23726.304688,-308581.46875,1343.398438
29690.0,-22409.916016,-308799.9375,1279.052979
29700.0,-23990.576172,-309353.09375,1311.450439
29710.0,-21300.507812,-311295.8125,1316.991943
29720.0,-22659.589844,-309732.75,1377.404297
29730.0,-22312.859375,-309711.25,1285.36731
29740.0,-24257.619141,-309072.21875,1329.780151
29750.0,-23589.992188,-305830.75,1252.798584
29760.0,-21071.761719,-309411.53125,1268.873047
29770.0,-22977.894531,-310003.65625,1377.809326
29780.0,-21181.53125,-311596.15625,1351.244629
29790.0,-23205.902344,-309261.28125,1300.619019
29800.0,-23941.470703,-307807.78125,1300.275513
29810.0,-20581.083984,-312409.90625,1351.5896
29820.0,-22349.181641,-309738.09375,1380.749756
29830.0,-24182.560547,-306005.125,1305.692505
29840.0,-22163.507812,-306800.0,1249.998169
29850.0,-19846.125,-312105.78125,1368.865601
29860.0,-20121.552734,-312097.9375,1366.617432
29870.0,-22706.365234,-309759.375,1377.745239
29880.0,-22363.576172,-307973.6875,1266.376099
29890.0,-23380.416016,-310322.9375,1377.057739
29900.0,-21557.978516,-309897.90625,1272.992798
29910.0,-21425.664062,-311928.0625,1405.230713
29920.0,-22510.060547,-307578.53125,1250.230713
29930.0,-19791.607422,-309956.28125,1260.796875
29940.0,-20793.998047,-310485.34375,1285.814331
29950.0,-24259.351562,-307756.90625,1299.033447
29960.0,-22233.041016,-311371.46875,1380.771362
29970.0,-21967.494141,-305398.5,1212.80835
29980.0,-23986.474609,-309559.15625,1348.137939
29990.0,-21272.404297,-305936.1875,1212.626587
30000.0,-21503.785156,-310591.03125,1337.51062
30010.0,-24258.128906,-306996.8125,1327.751953
30020.0,-21503.460938,-306062.03125,1216.593506
30030.0,-20071.642578,-305870.78125,1174.993286
30040.0,-21236.833984,-310232.9375,1310.112427
30050.0,-22336.292969,-309951.125,1391.205078
30060.0,-23486.783203,-307003.34375,1369.648071
30070.0,-23768.248047,-306256.25,1304.434204
30080.0,-23905.976562,-307183.5,1359.342773
30090.0,-24057.496094,-308427.15625,1342.210815
30100.0,-23162.292969,-304023.5625,1225.780518
30110.0,-23978.943359,-305662.6875,1321.787842
30120.0,-22159.435547,-307538.15625,1248.932495
30130.0,-21774.035156,-309438.09375,1290.781616
30140.0,-24778.552734,-307918.78125,1306.87085
30150.0,-22157.671875,-312353.4375,1407.050293
30160.0,-23668.556641,-305382.53125,1252.656616
30170.0,-21548.679688,-307557.5625,1247.370605
30180.0,-21603.726562,-310743.0625,1404.434937
