Time,sasa,gyrate,hbond,LJSR,CSR
8700.0,28.061,0.898956,55.0,-905.143311,-1851.225342
8800.0,27.123,0.901064,53.0,-808.655945,-1847.54126
8900.0,27.21,0.902212,55.0,-844.024719,-1812.846558
9000.0,27.725,0.908942,58.0,-864.97229,-1957.344727
9100.0,27.411,0.895773,59.0,-884.224487,-1799.82251
9200.0,27.96,0.904222,53.0,-804.27301,-1770.508789
9300.0,27.052,0.894484,56.0,-853.52356,-1771.33606
9400.0,27.83,0.893543,61.0,-845.51355,-1873.082764
9500.0,27.663,0.892078,58.0,-803.869385,-1881.596558
9600.0,27.512,0.898244,53.0,-822.900757,-1808.577637
9700.0,27.857,0.896312,55.0,-755.534485,-1933.079712
9800.0,28.172,0.900478,59.0,-879.620178,-1872.892822
9900.0,27.889,0.895489,59.0,-893.191223,-1839.657715
10000.0,27.686,0.899786,52.0,-897.354675,-1692.918457
10100.0,27.607,0.884773,53.0,-763.769775,-1924.447876
10200.0,28.171,0.897552,61.0,-780.43988,-2044.305786
10300.0,27.506,0.88513,59.0,-852.358521,-1923.497314
10400.0,28.028,0.893242,62.0,-865.186401,-1894.575073
10500.0,29.378,0.904536,55.0,-892.636292,-1755.552124
10600.0,27.877,0.894303,49.0,-888.820374,-1745.206177
10700.0,28.339,0.901492,54.0,-921.549133,-1680.248779
10800.0,28.148,0.902457,53.0,-880.558228,-1622.521118
10900.0,27.742,0.89163,58.0,-802.025635,-1870.564331
11000.0,26.812,0.88838,56.0,-802.015564,-1931.893677
11100.0,27.232,0.887593,55.0,-821.360168,-1859.676392
11200.0,27.095,0.897134,59.0,-947.013245,-1850.194214
11300.0,27.748,0.897111,58.0,-738.612732,-1973.807861
11400.0,27.894,0.902597,54.0,-878.068237,-1890.122681
11500.0,28.407,0.899082,57.0,-856.812683,-1838.356079
11600.0,28.272,0.90239,51.0,-1023.724609,-1727.332886
11700.0,28.257,0.904876,54.0,-1088.055786,-1639.188354
11800.0,28.485,0.895622,50.0,-956.869446,-1626.031616
11900.0,28.315,0.900681,48.0,-965.746399,-1657.081421
12000.0,28.692,0.890315,53.0,-1016.478821,-1703.48999
12100.0,28.661,0.887866,52.0,-1035.213379,-1564.044312
12200.0,28.944,0.896803,53.0,-983.32666,-1590.182617
12300.0,28.475,0.896659,50.0,-996.390015,-1579.224609
12400.0,28.72,0.893721,57.0,-954.706543,-1667.891602
12500.0,28.086,0.883202,51.0,-918.766479,-1803.031616
12600.0,27.857,0.884584,48.0,-966.717529,-1573.299805
12700.0,27.852,0.879672,54.0,-851.818848,-1848.119507
12800.0,28.062,0.889157,58.0,-859.632751,-1843.336182
12900.0,28.13,0.888435,58.0,-941.552002,-1799.514526
13000.0,28.465,0.891979,53.0,-991.991821,-1664.263916
13100.0,28.555,0.882055,53.0,-957.932007,-1684.2146
13200.0,28.848,0.891935,50.0,-962.410339,-1636.987305
13300.0,28.519,0.894942,52.0,-979.910828,-1661.718384
13400.0,28.334,0.889034,57.0,-861.620789,-1847.0
13500.0,27.54,0.879972,56.0,-831.722046,-1865.784668
13600.0,28.427,0.891017,50.0,-969.564575,-1642.272583
13700.0,29.349,0.895832,57.0,-891.372192,-1844.946899
13800.0,28.598,0.882505,51.0,-911.485352,-1656.345825
13900.0,28.655,0.887568,48.0,-927.759399,-1637.51001
14000.0,29.451,0.891043,52.0,-954.772766,-1641.400146
14100.0,27.882,0.886146,54.0,-949.802246,-1737.452148
14200.0,28.028,0.887642,54.0,-916.311523,-1805.607544
14300.0,28.826,0.892347,53.0,-926.42041,-1791.267334
14400.0,27.789,0.878331,54.0,-937.35321,-1789.616089
14500.0,28.386,0.879532,54.0,-966.96106,-1696.586792
14600.0,28.556,0.895355,55.0,-887.974487,-1932.905151
14700.0,29.073,0.888394,51.0,-972.169617,-1693.404907
14800.0,28.048,0.888241,58.0,-1040.744141,-1801.752319
14900.0,27.968,0.886374,55.0,-851.635193,-1867.957886
15000.0,29.136,0.896119,58.0,-945.262024,-1893.290771
15100.0,28.625,0.898584,55.0,-933.76886,-1765.46167
15200.0,27.357,0.893523,52.0,-949.850464,-1758.073242
15300.0,27.204,0.883153,55.0,-970.467651,-1658.549194
15400.0,27.755,0.879484,53.0,-809.456543,-1901.010864
15500.0,27.865,0.879494,56.0,-960.108887,-1813.183838
15600.0,27.867,0.88477,51.0,-955.955566,-1834.432373
15700.0,27.785,0.892083,57.0,-920.631104,-1868.618042
15800.0,28.069,0.884905,62.0,-984.107483,-1901.27417
15900.0,27.741,0.880052,50.0,-1025.516357,-1669.516357
16000.0,27.984,0.883607,55.0,-1013.589844,-1840.422119
16100.0,27.276,0.879057,50.0,-938.974365,-1768.174561
16200.0,28.15,0.876291,55.0,-894.93512,-1803.447266
16300.0,27.644,0.885284,52.0,-966.696228,-1585.873047
16400.0,28.268,0.888521,55.0,-1057.533569,-1596.200439
16500.0,27.594,0.877515,60.0,-908.937012,-1881.796143
16600.0,27.17,0.878104,58.0,-905.179871,-1891.725098
16700.0,27.247,0.881506,49.0,-985.233398,-1703.111938
16800.0,27.814,0.881779,59.0,-972.086304,-1845.713379
16900.0,28.091,0.897008,53.0,-983.105042,-1690.537598
17000.0,28.197,0.886073,55.0,-837.049805,-1907.676392
17100.0,27.514,0.883156,52.0,-887.663086,-1717.463989
17200.0,27.42,0.88668,49.0,-1058.732422,-1604.523193
17300.0,28.06,0.878503,55.0,-933.470703,-1764.915283
17400.0,27.506,0.889911,54.0,-921.743774,-1620.060303
17500.0,28.188,0.884978,54.0,-983.535522,-1682.514282
17600.0,26.957,0.876003,59.0,-812.594543,-1959.438965
17700.0,27.111,0.884068,51.0,-1007.716064,-1682.712646
17800.0,27.252,0.874703,47.0,-865.833252,-1722.395996
17900.0,27.502,0.885937,51.0,-887.333679,-1719.836914
18000.0,27.809,0.883182,57.0,-911.782288,-1820.106567
18100.0,27.237,0.87879,58.0,-893.706116,-1879.825317
18200.0,27.58,0.877084,54.0,-885.478943,-1890.739136
18300.0,28.116,0.890621,51.0,-929.267944,-1801.260864
18400.0,28.038,0.891378,56.0,-885.461548,-1901.788574
18500.0,27.627,0.883025,55.0,-887.75293,-1777.970093
18600.0,27.94,0.884611,55.0,-935.043152,-1751.441772
18700.0,27.812,0.887094,58.0,-861.735229,-1963.341187
18800.0,27.981,0.883346,52.0,-926.200745,-1811.820557
18900.0,28.004,0.887519,51.0,-1000.814575,-1714.681152
19000.0,27.144,0.878819,50.0,-862.760742,-1799.096436
19100.0,27.693,0.885304,53.0,-905.640442,-1818.428467
19200.0,27.805,0.882962,61.0,-920.610107,-1820.266357
19300.0,27.27,0.877444,49.0,-899.498413,-1718.484985
19400.0,27.375,0.887821,51.0,-905.574158,-1757.436523
19500.0,26.973,0.880116,53.0,-865.26239,-1782.846436
19600.0,26.823,0.892083,57.0,-938.136658,-1794.421875
19700.0,27.146,0.89228,57.0,-884.030334,-1900.895752
19800.0,28.26,0.901295,55.0,-880.189331,-1885.025513
19900.0,27.648,0.898399,59.0,-951.456238,-1856.276367
20000.0,27.228,0.889078,49.0,-934.559937,-1710.435669
20100.0,27.721,0.893531,50.0,-926.367432,-1630.920288
20200.0,26.992,0.885354,54.0,-993.983643,-1702.766724
20300.0,28.146,0.885537,49.0,-969.203369,-1747.682007
20400.0,27.646,0.886425,53.0,-973.198975,-1758.129272
20500.0,27.708,0.881714,53.0,-1013.311951,-1773.925171
20600.0,27.562,0.898897,56.0,-980.390137,-1755.650635
20700.0,28.063,0.902945,51.0,-1010.917297,-1593.242676
20800.0,28.296,0.893346,54.0,-965.753723,-1813.233887
20900.0,28.521,0.900672,60.0,-881.37085,-1939.488525
21000.0,27.45,0.888487,58.0,-825.238586,-1913.84082
21100.0,27.946,0.898359,56.0,-968.859253,-1895.5271
21200.0,28.559,0.896786,56.0,-886.06543,-1851.908325
21300.0,28.49,0.902884,53.0,-966.569824,-1707.261108
21400.0,27.513,0.89039,52.0,-917.63147,-1807.045898
21500.0,28.267,0.900791,55.0,-953.348938,-1703.939941
21600.0,28.675,0.895534,60.0,-1001.703308,-1852.375244
21700.0,28.214,0.901612,53.0,-957.539185,-1740.572266
21800.0,28.167,0.89735,59.0,-856.193298,-2030.138672
21900.0,28.824,0.898309,54.0,-887.766174,-1822.500488
22000.0,27.547,0.90236,53.0,-947.205505,-1873.482544
22100.0,27.222,0.892719,52.0,-940.712646,-1793.658691
22200.0,28.16,0.893535,56.0,-922.496887,-1957.240601
22300.0,27.832,0.894518,57.0,-930.161194,-1981.658203
22400.0,28.623,0.895605,56.0,-961.453735,-1932.005493
22500.0,27.517,0.888915,54.0,-948.368896,-1822.614746
22600.0,27.639,0.899023,51.0,-896.752625,-1914.13208
22700.0,27.598,0.898896,49.0,-942.924072,-1830.527588
22800.0,27.879,0.898422,61.0,-887.127563,-2037.387329
22900.0,28.444,0.892652,58.0,-815.309021,-1980.204956
23000.0,28.332,0.891021,57.0,-944.846436,-1862.412109
23100.0,27.748,0.897299,54.0,-786.567322,-2015.203491
23200.0,28.059,0.897141,62.0,-880.142944,-1963.886597
23300.0,27.728,0.89652,53.0,-898.804688,-1800.679688
23400.0,27.732,0.900516,51.0,-918.712708,-1781.845947
23500.0,27.561,0.899133,56.0,-889.43103,-1891.991699
23600.0,28.225,0.90333,53.0,-971.152222,-1689.759644
23700.0,27.734,0.90072,56.0,-931.83197,-1880.47229
23800.0,27.857,0.898205,58.0,-946.318604,-1977.075684
23900.0,27.849,0.895823,57.0,-832.243408,-2023.942871
24000.0,28.112,0.905056,57.0,-868.48291,-1977.467041
24100.0,27.463,0.892755,61.0,-944.447754,-1842.901367
24200.0,28.601,0.895716,57.0,-953.099854,-1841.772339
24300.0,28.394,0.894054,53.0,-841.685181,-1780.950928
24400.0,28.321,0.900987,60.0,-865.992065,-1990.134766
24500.0,28.671,0.898921,58.0,-870.099243,-1874.523682
24600.0,28.859,0.905932,59.0,-949.467651,-1960.052246
24700.0,27.971,0.905414,57.0,-899.318237,-1871.78894
24800.0,27.585,0.897723,60.0,-905.007751,-1890.864014
24900.0,28.642,0.904407,57.0,-937.767395,-1945.803833
25000.0,27.99,0.897865,60.0,-901.19281,-1974.44043
25100.0,28.768,0.904469,57.0,-980.610229,-1798.527344
25200.0,28.69,0.907252,58.0,-912.989441,-1873.314209
25300.0,28.176,0.91024,60.0,-885.211365,-1936.770996
25400.0,28.207,0.900344,60.0,-900.981567,-1951.251465
25500.0,27.214,0.892223,57.0,-1008.406189,-1851.642334
25600.0,27.457,0.902765,51.0,-982.270264,-1800.586182
25700.0,28.175,0.90425,52.0,-953.334961,-1837.704468
25800.0,27.445,0.901022,50.0,-1034.783813,-1652.137451
25900.0,28.578,0.896966,51.0,-968.637268,-1874.124268
26000.0,27.939,0.896934,54.0,-1000.486877,-1792.389526
26100.0,28.968,0.905169,51.0,-989.305298,-1794.104736
26200.0,27.512,0.900824,52.0,-991.216309,-1778.393677
26300.0,28.607,0.899902,54.0,-867.790283,-1977.922729
26400.0,28.056,0.902306,55.0,-857.498169,-1881.507935
26500.0,28.494,0.897325,58.0,-916.283386,-1825.333008
26600.0,28.404,0.898574,57.0,-967.023743,-1883.499634
26700.0,28.089,0.898167,59.0,-862.640869,-1928.934204
26800.0,27.808,0.89595,57.0,-850.587585,-1902.370483
26900.0,28.521,0.898728,58.0,-917.306519,-1834.452393
27000.0,27.566,0.893376,54.0,-927.192078,-1672.562622
27100.0,27.019,0.885571,49.0,-871.726257,-1653.056274
27200.0,27.388,0.890781,45.0,-839.73291,-1773.533691
27300.0,27.798,0.894788,56.0,-862.265076,-1925.442261
27400.0,28.583,0.895742,54.0,-942.769653,-1881.336914
27500.0,28.437,0.898985,55.0,-864.685303,-1813.109253
27600.0,28.101,0.895904,55.0,-825.17157,-1920.076538
27700.0,27.926,0.900658,56.0,-937.355408,-1854.06897
27800.0,28.521,0.899936,52.0,-852.182922,-2022.715088
27900.0,27.997,0.900411,50.0,-902.351624,-1726.087891
28000.0,27.733,0.899045,55.0,-952.166199,-1760.025146
28100.0,28.684,0.907498,56.0,-940.12793,-1759.303223
28200.0,28.134,0.898277,54.0,-883.585632,-1853.135498
28300.0,27.818,0.898075,57.0,-838.243103,-1976.384155
28400.0,27.564,0.896586,57.0,-961.526794,-1809.993774
28500.0,28.077,0.898059,51.0,-915.342773,-1820.754883
28600.0,28.011,0.890441,58.0,-927.306213,-1812.758423
28700.0,28.459,0.896963,53.0,-903.519043,-1759.703735
28800.0,28.033,0.901027,53.0,-893.953064,-1802.514893
28900.0,27.901,0.893647,55.0,-843.091614,-1869.025513
29000.0,28.804,0.904446,52.0,-971.263611,-1790.969849
29100.0,27.87,0.905605,53.0,-950.901489,-1857.787964
29200.0,28.029,0.896248,53.0,-911.680054,-1802.888672
29300.0,27.915,0.896582,57.0,-965.061951,-1775.905396
29400.0,27.801,0.901672,55.0,-897.030762,-1801.008423
29500.0,27.901,0.893277,58.0,-861.943054,-1922.064819
29600.0,28.699,0.900284,59.0,-893.452637,-1957.801147
29700.0,27.524,0.893469,49.0,-911.694275,-1777.807617
29800.0,28.293,0.896643,49.0,-964.955627,-1846.308105
29900.0,28.213,0.887438,51.0,-992.554626,-1758.339111
30000.0,28.635,0.899528,61.0,-842.445129,-2035.949341
30100.0,28.225,0.895607,57.0,-970.699341,-1928.49939
30200.0,27.36,0.894275,57.0,-896.440552,-1960.213501
30300.0,27.961,0.891626,55.0,-866.428528,-1934.630005
30400.0,28.133,0.883945,60.0,-896.565918,-1974.322388
30500.0,28.124,0.889045,58.0,-903.837402,-1947.636353
30600.0,26.866,0.886511,58.0,-925.769531,-1939.290771
30700.0,28.031,0.884814,50.0,-947.231873,-1755.868286
30800.0,27.837,0.885762,57.0,-876.44104,-1931.60022
30900.0,27.798,0.885385,56.0,-935.20929,-1793.789185
31000.0,28.408,0.888576,51.0,-917.450684,-1727.947266
31100.0,27.182,0.880134,55.0,-956.601257,-1726.127808
31200.0,27.814,0.886031,55.0,-964.345337,-1662.301758
31300.0,27.631,0.880003,52.0,-884.732849,-1826.56604
31400.0,27.126,0.87498,52.0,-932.960815,-1827.255981
31500.0,27.954,0.886552,52.0,-869.375366,-1807.481079
31600.0,27.561,0.881606,52.0,-894.881226,-1744.600952
31700.0,27.116,0.878255,52.0,-894.877563,-1696.902344
31800.0,27.922,0.886476,52.0,-905.679932,-1658.597656
31900.0,27.488,0.889022,55.0,-924.758545,-1800.354736
32000.0,27.563,0.889096,51.0,-936.132324,-1722.664307
32100.0,27.631,0.893148,48.0,-871.702698,-1752.707764
32200.0,27.107,0.890168,52.0,-866.605896,-1744.486816
32300.0,28.317,0.891414,53.0,-929.296326,-1694.073364
32400.0,27.351,0.88233,55.0,-831.59021,-1842.889893
32500.0,27.944,0.891777,55.0,-854.459961,-1826.772339
32600.0,26.928,0.884202,52.0,-876.425049,-1787.646362
32700.0,27.217,0.887081,53.0,-894.152527,-1786.893555
32800.0,28.123,0.894918,51.0,-1035.030762,-1690.956787
32900.0,28.125,0.893495,56.0,-861.100281,-1870.470215
33000.0,27.075,0.883402,53.0,-1052.209229,-1661.373413
33100.0,28.72,0.889033,46.0,-934.501892,-1630.816284
33200.0,28.327,0.890617,53.0,-922.321167,-1645.994263
33300.0,27.493,0.882189,53.0,-980.696289,-1705.732666
33400.0,27.367,0.889417,46.0,-1005.84314,-1590.484009
33500.0,26.868,0.877451,52.0,-891.567383,-1781.371094
33600.0,27.178,0.88146,50.0,-918.733826,-1797.102539
33700.0,27.117,0.881218,54.0,-895.980713,-1756.167847
33800.0,26.869,0.884879,50.0,-899.797424,-1682.751221
33900.0,27.918,0.886848,55.0,-844.394592,-1923.266968
34000.0,28.142,0.885867,51.0,-961.171448,-1659.7677
34100.0,27.601,0.885473,46.0,-934.166809,-1674.571533
34200.0,27.132,0.881682,50.0,-968.877197,-1637.536865
34300.0,27.356,0.883031,50.0,-927.534302,-1570.813354
34400.0,27.594,0.892715,51.0,-839.263855,-1762.962402
34500.0,27.665,0.883197,46.0,-928.530945,-1617.123047
34600.0,27.857,0.888929,47.0,-959.039185,-1759.11499
34700.0,28.258,0.889589,53.0,-864.37738,-1920.945679
34800.0,28.399,0.89307,53.0,-903.339539,-1902.774902
34900.0,27.612,0.889666,59.0,-964.407715,-1822.920044
35000.0,27.448,0.88985,57.0,-897.322327,-1895.203369
35100.0,27.245,0.893796,56.0,-974.44281,-1812.076172
35200.0,27.883,0.892149,58.0,-819.913879,-1988.311768
35300.0,27.455,0.888044,52.0,-956.072266,-1720.819092
35400.0,27.378,0.891252,54.0,-887.122986,-1865.774536
35500.0,27.852,0.89538,52.0,-1014.54895,-1674.94043
35600.0,27.249,0.885816,50.0,-985.308228,-1665.991821
35700.0,27.94,0.905106,49.0,-920.537415,-1629.810791
35800.0,26.396,0.890775,55.0,-912.986816,-1726.662354
35900.0,26.527,0.892288,52.0,-898.412964,-1750.929443
36000.0,27.928,0.898784,51.0,-931.287598,-1674.920166
36100.0,28.042,0.906484,50.0,-926.842529,-1800.458984
36200.0,28.038,0.904445,52.0,-958.004456,-1701.824951
36300.0,28.335,0.890877,57.0,-884.699463,-1857.497314
36400.0,28.75,0.897855,51.0,-969.883179,-1637.158325
36500.0,28.003,0.900085,55.0,-872.479309,-1733.238037
36600.0,28.612,0.90067,56.0,-955.779602,-1671.258057
36700.0,27.604,0.901182,60.0,-959.781616,-1689.810303
36800.0,26.793,0.880787,49.0,-950.958313,-1609.609985
36900.0,27.543,0.892562,46.0,-969.643921,-1669.445801
37000.0,27.493,0.893883,52.0,-957.166626,-1643.141235
37100.0,27.431,0.879967,48.0,-981.333862,-1477.223145
37200.0,27.192,0.893014,56.0,-976.229736,-1597.597656
37300.0,27.63,0.894536,51.0,-1010.748718,-1557.626587
37400.0,28.296,0.897497,53.0,-1017.280273,-1586.901855
37500.0,27.483,0.897244,55.0,-927.134216,-1696.281128
37600.0,27.771,0.88557,51.0,-960.219849,-1698.838867
37700.0,27.868,0.896084,53.0,-856.500549,-1756.573608
37800.0,28.125,0.89362,43.0,-962.461243,-1512.940063
37900.0,27.527,0.882649,47.0,-914.39563,-1580.160522
38000.0,26.825,0.867323,48.0,-921.775024,-1596.199341
38100.0,26.901,0.885499,53.0,-893.50769,-1696.951172
38200.0,27.386,0.886606,46.0,-903.671143,-1599.401367
38300.0,27.014,0.878198,48.0,-978.10437,-1605.505859
38400.0,27.987,0.881755,51.0,-924.067444,-1744.608154
38500.0,27.773,0.886304,53.0,-914.692932,-1695.214233
38600.0,26.85,0.882024,51.0,-1032.743774,-1534.119873
38700.0,27.453,0.893041,47.0,-975.432617,-1588.360718
38800.0,27.132,0.888405,54.0,-937.14386,-1688.662231
38900.0,27.055,0.888038,53.0,-991.286194,-1754.674561
39000.0,27.698,0.897409,48.0,-958.253723,-1534.743286
39100.0,27.015,0.887224,44.0,-1002.080017,-1570.82312
39200.0,27.953,0.896375,51.0,-1091.358765,-1612.837769
39300.0,27.634,0.893453,49.0,-965.646851,-1668.389038
39400.0,27.693,0.896848,52.0,-963.165955,-1751.075317
39500.0,27.912,0.898998,56.0,-972.029175,-1753.573486
39600.0,27.53,0.894852,50.0,-962.270081,-1768.780273
39700.0,27.393,0.892277,47.0,-924.320312,-1679.834717
39800.0,27.708,0.88837,45.0,-935.45282,-1649.17041
39900.0,27.864,0.898273,45.0,-1005.086365,-1528.917725
40000.0,27.473,0.886921,50.0,-830.735168,-1793.564575
40100.0,26.661,0.891169,62.0,-855.337097,-1926.228516
40200.0,28.209,0.895884,51.0,-865.92218,-1719.896729
40300.0,27.209,0.888208,55.0,-906.526917,-1730.358276
40400.0,27.33,0.893843,55.0,-929.24115,-1718.419922
40500.0,27.345,0.890032,56.0,-968.915222,-1694.217773
40600.0,27.88,0.891184,52.0,-956.996399,-1733.530518
40700.0,26.743,0.885118,47.0,-936.412292,-1584.334717
40800.0,27.509,0.879164,52.0,-878.543579,-1749.484009
40900.0,26.83,0.876151,48.0,-924.939697,-1705.327393
41000.0,27.364,0.883348,56.0,-863.131042,-1864.72876
41100.0,27.161,0.879094,53.0,-944.187256,-1809.151123
41200.0,28.035,0.887821,53.0,-983.2995,-1636.255981
41300.0,27.443,0.889154,49.0,-973.672363,-1655.109253
41400.0,27.29,0.889288,52.0,-917.797974,-1787.769409
41500.0,27.239,0.89049,54.0,-858.883728,-1850.477417
41600.0,27.636,0.895213,52.0,-888.57959,-1807.944824
41700.0,27.692,0.890347,57.0,-970.223755,-1862.744507
41800.0,27.572,0.891891,54.0,-952.074097,-1724.323975
41900.0,27.682,0.897407,51.0,-996.038513,-1750.367432
42000.0,27.407,0.891819,48.0,-975.290955,-1712.125488
42100.0,27.483,0.883109,56.0,-879.122375,-1848.391968
42200.0,27.484,0.884979,52.0,-934.425659,-1804.428955
42300.0,27.576,0.879846,52.0,-966.240234,-1716.544312
42400.0,27.845,0.882569,51.0,-921.77417,-1655.016602
42500.0,27.606,0.88363,58.0,-908.863953,-1804.625488
42600.0,27.478,0.888636,49.0,-893.794373,-1606.942139
42700.0,27.319,0.891626,51.0,-993.83252,-1652.071289
42800.0,27.471,0.881146,50.0,-924.483154,-1640.026733
42900.0,26.292,0.871478,53.0,-860.952087,-1720.601929
43000.0,26.744,0.869692,51.0,-801.494019,-1863.257568
43100.0,27.592,0.878406,50.0,-842.992859,-1720.362305
43200.0,27.626,0.879683,54.0,-839.516174,-1815.602783
43300.0,27.552,0.877881,56.0,-907.585632,-1752.061401
43400.0,27.867,0.884449,47.0,-961.029907,-1586.530762
43500.0,27.653,0.888834,54.0,-971.814087,-1606.243408
43600.0,27.272,0.87844,49.0,-894.042786,-1695.255371
43700.0,26.945,0.88444,47.0,-938.348267,-1589.222046
43800.0,28.111,0.886813,52.0,-824.650269,-1860.172607
43900.0,27.524,0.885905,47.0,-959.968811,-1640.060791
44000.0,26.993,0.884177,46.0,-975.676575,-1605.949463
44100.0,27.597,0.887577,39.0,-1007.239502,-1563.963623
44200.0,27.51,0.885975,48.0,-982.666321,-1667.686768
44300.0,26.946,0.882961,53.0,-1015.773987,-1591.92334
44400.0,28.26,0.891407,52.0,-900.432007,-1733.689697
44500.0,26.888,0.873854,48.0,-968.267029,-1686.86499
44600.0,26.927,0.873596,53.0,-937.917847,-1805.400513
44700.0,26.483,0.87622,43.0,-992.777832,-1449.822144
44800.0,27.208,0.872823,42.0,-906.455383,-1642.951172
