Time,sasa,gyrate,hbond,LJSR,CSR
5100.0,26.77,0.882688,40.0,-866.029907,-3313.68335
5200.0,25.749,0.88387,44.0,-804.443604,-3393.399902
5300.0,25.712,0.874831,44.0,-905.05603,-3349.289062
5400.0,25.66,0.878647,49.0,-886.945129,-3170.206055
5500.0,26.499,0.880785,46.0,-926.670898,-3217.088867
5600.0,26.661,0.891385,48.0,-921.16272,-3223.265137
5700.0,26.367,0.872143,44.0,-923.364197,-3160.175049
5800.0,26.793,0.894566,42.0,-843.330872,-3363.404785
5900.0,26.383,0.889031,44.0,-896.974854,-3370.933594
6000.0,26.913,0.904262,44.0,-871.191528,-3272.168457
6100.0,25.759,0.876915,41.0,-933.107788,-3384.886719
6200.0,26.783,0.881059,50.0,-891.874756,-3212.709229
6300.0,27.041,0.889827,43.0,-796.581543,-3470.942139
6400.0,27.403,0.883081,46.0,-915.752686,-3505.262695
6500.0,26.375,0.880709,46.0,-844.886597,-3301.842285
6600.0,26.52,0.881812,42.0,-876.655273,-3274.397705
6700.0,26.439,0.884832,45.0,-941.431396,-3262.969727
6800.0,28.88,0.908308,46.0,-858.94458,-3299.214355
6900.0,26.154,0.884063,41.0,-922.621521,-3309.573242
7000.0,26.795,0.891035,38.0,-912.889221,-3268.753418
7100.0,27.553,0.887381,37.0,-974.166443,-3369.933838
7200.0,27.419,0.892729,43.0,-942.242615,-3460.556152
7300.0,26.953,0.880373,49.0,-856.255371,-3619.237549
7400.0,27.074,0.890248,47.0,-1025.057617,-3458.031006
7500.0,27.584,0.887357,39.0,-911.587463,-3337.564941
7600.0,26.678,0.879769,41.0,-903.407959,-3393.518799
7700.0,26.019,0.870882,42.0,-839.254456,-3338.354492
7800.0,27.869,0.885987,49.0,-848.570374,-3539.289795
7900.0,25.948,0.870828,48.0,-801.110352,-3514.345947
8000.0,27.256,0.881922,45.0,-844.994934,-3518.994629
8100.0,27.003,0.875733,34.0,-782.398804,-3519.350098
8200.0,26.719,0.874819,42.0,-973.276428,-3318.005127
8300.0,25.677,0.870307,40.0,-899.952942,-3327.380859
8400.0,25.669,0.866959,45.0,-951.988953,-3129.0896
8500.0,26.13,0.883435,36.0,-848.023376,-3358.271484
8600.0,26.1,0.87727,40.0,-868.113403,-3396.850098
8700.0,26.654,0.889291,41.0,-880.855835,-3251.436035
8800.0,25.331,0.87421,40.0,-786.765137,-3253.871338
8900.0,26.307,0.907178,41.0,-766.015198,-3335.379395
9000.0,26.465,0.870649,39.0,-894.444519,-3378.74707
9100.0,26.254,0.890217,46.0,-926.381165,-3156.763672
9200.0,27.688,0.901091,42.0,-886.303528,-3182.976074
9300.0,27.255,0.904702,35.0,-873.223877,-3274.714844
9400.0,27.708,0.909665,34.0,-761.146667,-3052.311523
9500.0,26.385,0.88732,47.0,-942.994202,-3223.898438
9600.0,26.218,0.888867,45.0,-929.391235,-3388.24707
9700.0,26.599,0.887491,39.0,-927.595886,-3329.188477
9800.0,26.883,0.899596,46.0,-926.28009,-3197.527344
9900.0,26.147,0.888202,38.0,-979.687012,-3212.616211
10000.0,26.044,0.879282,41.0,-980.920349,-3314.380371
10100.0,26.151,0.872016,43.0,-740.307007,-3242.199463
10200.0,26.472,0.885976,44.0,-923.045044,-3404.348877
10300.0,26.097,0.870631,44.0,-926.245544,-3378.649902
10400.0,26.675,0.891984,45.0,-968.441467,-3264.88916
10500.0,27.105,0.894355,41.0,-1038.016479,-3245.310547
10600.0,25.787,0.883257,42.0,-853.138611,-3336.138672
10700.0,26.618,0.885365,42.0,-888.877808,-3319.964844
10800.0,26.939,0.901358,39.0,-873.197449,-3338.415039
10900.0,26.593,0.889528,42.0,-950.755249,-3302.682861
11000.0,26.684,0.887591,40.0,-823.715942,-3415.072266
11100.0,27.714,0.900155,38.0,-788.089783,-3263.686523
11200.0,26.031,0.884885,39.0,-872.73999,-3227.082031
11300.0,26.258,0.888296,38.0,-958.901855,-3422.493652
11400.0,25.905,0.883759,40.0,-904.395996,-3418.793945
11500.0,26.362,0.898204,36.0,-885.627625,-3433.566895
11600.0,27.138,0.879336,43.0,-906.649231,-3299.23999
11700.0,25.875,0.867034,39.0,-889.016907,-3524.634277
11800.0,26.744,0.892368,43.0,-940.635986,-3452.892578
11900.0,27.375,0.900085,40.0,-776.278992,-3352.73584
12000.0,26.169,0.881164,44.0,-823.696838,-3414.089844
12100.0,26.563,0.890618,44.0,-972.373657,-3125.958984
12200.0,26.628,0.886883,37.0,-955.210571,-3337.500977
12300.0,27.189,0.900259,42.0,-932.858276,-3354.248535
12400.0,27.534,0.892899,45.0,-869.107056,-3438.093018
12500.0,27.233,0.887839,42.0,-959.179688,-3150.86792
12600.0,26.778,0.885134,40.0,-938.255371,-3553.169922
12700.0,27.065,0.898485,40.0,-924.983154,-3149.737793
12800.0,26.106,0.890101,44.0,-730.563293,-3474.111816
12900.0,25.459,0.875141,36.0,-1026.772339,-3236.54834
13000.0,25.81,0.883812,39.0,-950.302063,-3246.225098
13100.0,27.473,0.911199,38.0,-882.16571,-3350.68335
13200.0,27.823,0.909806,40.0,-931.321777,-3203.850098
13300.0,28.343,0.920721,38.0,-829.678894,-3190.915039
13400.0,27.498,0.898244,35.0,-888.667664,-3291.058594
13500.0,27.118,0.895943,31.0,-993.640686,-3296.483887
13600.0,26.76,0.89717,35.0,-865.155884,-3318.171875
13700.0,26.287,0.88042,36.0,-972.58783,-3168.398438
13800.0,27.061,0.89144,40.0,-848.225647,-3318.760742
13900.0,28.74,0.900949,43.0,-987.539856,-3353.306641
14000.0,26.895,0.884046,37.0,-801.928467,-3262.923584
14100.0,28.043,0.894935,43.0,-900.8396,-3325.044922
14200.0,27.11,0.895202,44.0,-913.997192,-3112.390625
14300.0,26.306,0.878293,41.0,-945.814148,-3318.418945
14400.0,27.802,0.888185,45.0,-940.368225,-3200.150391
14500.0,27.273,0.895718,43.0,-954.496216,-3121.948975
14600.0,27.64,0.900326,37.0,-822.928711,-3292.714111
14700.0,25.739,0.875152,43.0,-860.596985,-3301.970459
14800.0,25.501,0.878335,47.0,-838.304199,-3406.236572
14900.0,26.19,0.880452,44.0,-884.767334,-3121.475098
15000.0,25.237,0.878867,37.0,-948.577087,-3071.687988
15100.0,25.595,0.878227,43.0,-964.010071,-3273.827148
15200.0,26.754,0.889283,41.0,-911.561218,-3385.317383
15300.0,26.005,0.87471,49.0,-853.691223,-3305.256348
15400.0,27.602,0.906036,35.0,-948.307739,-3109.677246
15500.0,26.669,0.880801,44.0,-879.500183,-3184.872803
15600.0,26.896,0.900469,38.0,-890.286133,-3411.115967
15700.0,26.198,0.892586,38.0,-942.560669,-3361.249512
15800.0,26.189,0.891842,38.0,-987.773987,-3541.943359
15900.0,27.061,0.910373,41.0,-986.891479,-3550.272461
16000.0,27.162,0.892334,46.0,-1036.713501,-3220.021484
16100.0,26.006,0.875736,42.0,-784.011963,-3382.105469
16200.0,28.004,0.913673,39.0,-951.995483,-3458.233643
16300.0,26.76,0.890662,37.0,-927.322266,-3446.665283
16400.0,27.577,0.914836,29.0,-889.116699,-3462.775391
16500.0,27.53,0.896693,34.0,-874.619751,-3390.847168
16600.0,26.502,0.875481,42.0,-924.437561,-3377.472168
16700.0,27.486,0.910002,40.0,-916.476807,-3325.263916
16800.0,27.688,0.89247,44.0,-859.243408,-3140.310547
16900.0,27.914,0.906056,27.0,-873.246826,-3201.156982
17000.0,27.814,0.89178,37.0,-931.876465,-3391.901367
17100.0,26.726,0.869429,36.0,-959.209656,-3261.482178
17200.0,28.322,0.886134,41.0,-922.403809,-3381.31958
17300.0,26.1,0.874246,39.0,-942.132324,-3429.94458
17400.0,26.556,0.876004,43.0,-913.842285,-3215.43335
17500.0,26.543,0.874421,43.0,-925.111877,-3376.468262
17600.0,25.808,0.869732,41.0,-891.556396,-3599.091309
17700.0,26.445,0.873329,41.0,-899.931885,-3552.817871
17800.0,27.221,0.89901,40.0,-822.054565,-3404.307861
17900.0,26.768,0.882269,41.0,-942.750488,-3487.060059
18000.0,26.425,0.870981,39.0,-888.414795,-3534.482422
18100.0,26.347,0.888181,41.0,-864.165344,-3381.221924
18200.0,26.073,0.877166,43.0,-991.965698,-3222.740234
18300.0,26.51,0.869283,46.0,-890.290771,-3504.070801
18400.0,26.912,0.887954,40.0,-887.070923,-3394.450684
18500.0,27.345,0.88588,44.0,-883.368042,-3495.689453
18600.0,27.182,0.891539,43.0,-908.216064,-3508.79541
18700.0,28.034,0.908015,41.0,-926.789001,-3547.716309
18800.0,27.685,0.907773,39.0,-849.625916,-3469.904541
18900.0,27.212,0.906061,40.0,-939.385315,-3558.217041
19000.0,27.457,0.892388,41.0,-843.119263,-3528.281982
19100.0,26.895,0.916667,44.0,-845.627319,-3286.752197
19200.0,27.066,0.907972,40.0,-972.220764,-3355.640869
19300.0,27.115,0.897103,42.0,-925.650879,-3635.657471
19400.0,27.94,0.911927,41.0,-963.439819,-3384.697266
19500.0,27.776,0.921277,37.0,-1054.694824,-3359.816895
19600.0,28.229,0.915558,44.0,-1010.580139,-3360.310059
19700.0,28.187,0.92906,40.0,-1039.807495,-3369.270752
19800.0,28.279,0.895495,43.0,-1026.526611,-3339.647461
19900.0,26.673,0.894558,41.0,-917.275085,-3679.708984
20000.0,26.896,0.915449,39.0,-971.675293,-3534.629395
20100.0,28.353,0.911981,39.0,-819.837585,-3441.26709
20200.0,28.27,0.9122,42.0,-1038.318726,-3568.358643
20300.0,29.815,0.936353,39.0,-856.691223,-3527.510254
20400.0,26.748,0.913149,39.0,-939.613098,-3489.845703
20500.0,26.542,0.896607,42.0,-879.894226,-3285.611816
20600.0,27.655,0.919965,47.0,-1003.963135,-3454.411377
20700.0,27.276,0.9123,42.0,-940.362305,-3412.44751
20800.0,27.841,0.918571,47.0,-923.687988,-3537.554199
20900.0,27.438,0.914586,40.0,-820.054749,-3320.770508
21000.0,26.745,0.90092,45.0,-914.943848,-3559.267578
21100.0,27.769,0.90801,44.0,-902.299805,-3578.590332
21200.0,27.834,0.908398,47.0,-987.109375,-3346.676514
21300.0,27.415,0.903422,48.0,-923.870544,-3464.155273
21400.0,27.903,0.906902,42.0,-921.675415,-3286.804688
21500.0,26.24,0.896884,37.0,-975.23114,-3299.849365
21600.0,27.999,0.910295,42.0,-920.9953,-3292.028809
21700.0,27.091,0.900668,40.0,-1004.506775,-3275.667725
21800.0,28.075,0.902711,43.0,-910.449402,-3408.325684
21900.0,28.07,0.899729,40.0,-999.345703,-3464.92041
22000.0,26.585,0.899891,45.0,-916.769409,-3382.147461
22100.0,28.347,0.900618,43.0,-1016.960022,-3518.751465
22200.0,27.149,0.901006,42.0,-987.561096,-3360.147461
22300.0,27.039,0.897888,47.0,-1031.812988,-3456.866699
22400.0,27.932,0.926794,40.0,-1028.006714,-3528.731689
22500.0,27.056,0.907687,49.0,-1010.72522,-3552.416992
22600.0,26.131,0.894631,43.0,-976.040649,-3482.683594
22700.0,26.586,0.899288,37.0,-1095.921021,-3538.994141
22800.0,26.627,0.90061,43.0,-924.806213,-3565.442383
22900.0,26.628,0.914948,38.0,-906.610718,-3760.038574
23000.0,26.068,0.891595,45.0,-1046.055298,-3590.44165
23100.0,27.32,0.909048,38.0,-965.322205,-3619.339844
23200.0,27.464,0.896188,39.0,-1010.623047,-3591.821289
23300.0,26.775,0.905284,37.0,-1015.249512,-3652.251953
23400.0,26.411,0.902246,44.0,-973.710876,-3590.288574
23500.0,26.297,0.900069,42.0,-1028.344727,-3674.039062
23600.0,25.595,0.89004,40.0,-959.797241,-3503.349365
23700.0,26.679,0.897623,40.0,-945.842773,-3442.702393
23800.0,26.823,0.890272,38.0,-960.03894,-3648.549561
23900.0,26.936,0.90664,35.0,-978.12915,-3367.819824
24000.0,25.125,0.88046,41.0,-899.709717,-3488.556152
24100.0,26.044,0.878243,37.0,-934.238831,-3362.973633
24200.0,26.074,0.8805,47.0,-830.407654,-3507.98877
24300.0,26.032,0.880839,43.0,-995.59259,-3299.295898
24400.0,26.077,0.884741,44.0,-964.538086,-3311.166748
24500.0,26.436,0.89759,38.0,-933.785339,-3237.524414
24600.0,26.493,0.897467,43.0,-998.32251,-3384.433594
24700.0,26.718,0.894027,42.0,-971.075745,-3394.544189
24800.0,28.5,0.915995,40.0,-1011.228638,-3471.742676
24900.0,27.259,0.908939,40.0,-1054.51355,-3425.134277
25000.0,27.056,0.905371,41.0,-921.435974,-3519.481689
25100.0,26.71,0.901286,41.0,-1001.809631,-3348.138184
25200.0,25.783,0.899403,34.0,-1014.038452,-3314.933594
25300.0,26.121,0.89889,36.0,-956.479736,-3304.543457
25400.0,25.324,0.883556,35.0,-981.477234,-3457.887939
25500.0,26.13,0.902899,38.0,-1020.858398,-3337.964355
25600.0,26.735,0.917654,37.0,-979.400696,-3482.217285
25700.0,26.239,0.913625,36.0,-1018.689819,-3375.920898
25800.0,26.024,0.905192,39.0,-1002.810913,-3339.197021
25900.0,27.202,0.913672,42.0,-808.327393,-3555.36084
26000.0,26.85,0.901536,36.0,-980.922791,-3514.80957
26100.0,26.362,0.896693,43.0,-970.252991,-3331.40918
26200.0,26.187,0.913435,39.0,-843.559326,-3557.711914
26300.0,26.131,0.897883,42.0,-839.752319,-3308.171631
26400.0,26.143,0.882971,43.0,-963.935852,-3533.183105
26500.0,26.252,0.88826,46.0,-913.273987,-3457.495361
26600.0,25.74,0.906286,43.0,-983.167603,-3532.44751
26700.0,26.756,0.917415,45.0,-888.828613,-3169.823975
26800.0,26.627,0.906152,43.0,-922.737854,-3430.95752
26900.0,26.028,0.905479,48.0,-962.240356,-3370.295898
27000.0,26.407,0.893876,45.0,-920.500061,-3476.450439
27100.0,25.935,0.908317,46.0,-1012.659424,-3410.689209
27200.0,26.363,0.903456,44.0,-967.897217,-3209.290527
27300.0,26.196,0.902208,47.0,-904.888794,-3295.828125
27400.0,26.285,0.9018,46.0,-894.409302,-3568.512451
27500.0,25.857,0.892876,48.0,-921.831665,-3428.582764
27600.0,25.965,0.887376,48.0,-934.303833,-3132.688477
27700.0,25.162,0.891938,44.0,-904.081604,-3292.641602
27800.0,24.618,0.889766,43.0,-841.686646,-3602.282227
27900.0,26.48,0.909879,42.0,-882.703247,-3368.092285
28000.0,25.584,0.893815,43.0,-907.023743,-3388.845215
28100.0,26.455,0.918864,45.0,-787.253418,-3315.034668
28200.0,26.063,0.899559,43.0,-913.954895,-3302.302246
28300.0,26.579,0.911774,51.0,-936.391235,-3177.5
28400.0,25.947,0.893219,47.0,-990.207031,-3195.983398
28500.0,26.667,0.926846,39.0,-860.730896,-3222.650635
28600.0,27.089,0.918692,45.0,-944.917664,-3317.390137
28700.0,26.192,0.907291,42.0,-919.707031,-3434.73291
28800.0,26.036,0.905112,42.0,-890.844727,-3434.491699
28900.0,26.311,0.902642,43.0,-984.944946,-3347.890869
29000.0,26.758,0.917476,43.0,-876.434265,-3602.022217
29100.0,25.507,0.894945,49.0,-921.569336,-3233.514404
29200.0,25.589,0.889707,48.0,-869.123535,-3154.287598
29300.0,25.345,0.901204,50.0,-839.755676,-3260.549805
29400.0,25.865,0.90892,44.0,-901.857117,-3191.281738
29500.0,25.278,0.900134,45.0,-966.335632,-3095.805664
29600.0,25.718,0.902384,43.0,-918.732971,-3310.366211
29700.0,26.694,0.915755,45.0,-866.16449,-3125.807617
29800.0,26.935,0.910966,50.0,-933.090271,-3329.912842
29900.0,25.646,0.9005,49.0,-961.288391,-3241.125732
30000.0,25.641,0.9044,45.0,-939.225037,-3376.361084
30100.0,25.689,0.895317,47.0,-918.19696,-3399.052246
30200.0,26.049,0.899282,49.0,-980.564453,-3310.098877
30300.0,26.815,0.924935,46.0,-934.961426,-3277.101562
30400.0,25.93,0.904109,44.0,-968.406738,-3241.160156
30500.0,27.02,0.91845,47.0,-1010.058716,-3242.427246
30600.0,26.097,0.908626,41.0,-865.100037,-3290.177734
30700.0,26.338,0.904175,51.0,-929.371948,-3245.779297
30800.0,26.332,0.904504,44.0,-979.368469,-3273.144531
30900.0,26.729,0.913825,50.0,-1003.559021,-3210.890625
31000.0,25.608,0.907841,49.0,-975.767334,-3179.391113
31100.0,25.379,0.903737,46.0,-894.223389,-3258.705078
31200.0,25.518,0.897562,43.0,-930.493042,-3268.55957
31300.0,25.413,0.896971,44.0,-955.712402,-3282.145752
31400.0,25.852,0.910906,50.0,-891.536621,-3376.314453
31500.0,26.714,0.895377,45.0,-856.214783,-3375.9729
31600.0,26.535,0.904424,47.0,-860.896057,-3249.9646
31700.0,26.803,0.904641,50.0,-856.039856,-3425.553711
31800.0,25.825,0.905026,46.0,-966.212219,-3386.107178
31900.0,27.294,0.92232,40.0,-944.344788,-3343.651367
32000.0,26.467,0.907336,47.0,-875.171753,-3335.835938
32100.0,26.938,0.921092,39.0,-927.672058,-3486.965332
32200.0,26.124,0.90448,41.0,-876.885803,-3414.665039
32300.0,25.063,0.897215,38.0,-928.44635,-3483.993408
32400.0,25.936,0.921644,41.0,-887.850403,-3338.505615
32500.0,25.527,0.892765,44.0,-841.482849,-3404.642578
32600.0,26.142,0.89923,45.0,-944.273315,-3500.957764
32700.0,26.547,0.902232,45.0,-906.643921,-3468.770752
32800.0,27.941,0.914394,43.0,-997.513367,-3360.220459
32900.0,26.876,0.908083,42.0,-930.271118,-3434.497559
33000.0,26.113,0.89713,43.0,-881.005005,-3282.811035
33100.0,27.274,0.920995,42.0,-919.345398,-3444.196289
33200.0,28.017,0.918862,43.0,-953.012939,-3256.021729
33300.0,28.731,0.919846,45.0,-1002.717957,-3321.206543
33400.0,27.757,0.921094,48.0,-1005.816589,-3330.108887
33500.0,27.784,0.918373,44.0,-911.344604,-3284.927734
33600.0,27.385,0.91089,43.0,-857.751221,-3415.933105
33700.0,28.462,0.922831,45.0,-885.506104,-3412.957764
33800.0,28.407,0.924356,45.0,-984.800293,-3416.154541
33900.0,29.9,0.939514,38.0,-925.563293,-3440.887207
34000.0,28.932,0.927009,42.0,-1010.194214,-3418.857666
34100.0,28.315,0.92112,41.0,-1028.960327,-3445.512451
34200.0,28.148,0.925684,42.0,-1037.45874,-3275.92334
34300.0,28.471,0.938716,44.0,-913.559814,-3316.975586
34400.0,27.55,0.911292,36.0,-982.827942,-3267.915527
34500.0,28.15,0.914289,35.0,-962.334534,-3269.279785
34600.0,28.093,0.911345,41.0,-963.272461,-3276.69458
34700.0,27.649,0.912778,40.0,-885.230652,-3207.374268
34800.0,27.698,0.925467,43.0,-841.845642,-3216.864258
34900.0,27.136,0.904977,45.0,-917.870422,-3364.899902
35000.0,26.955,0.900744,49.0,-993.654785,-3413.300049
35100.0,28.595,0.910156,42.0,-822.944214,-3313.180176
35200.0,26.883,0.90127,40.0,-817.100708,-3483.078613
35300.0,27.63,0.917873,44.0,-1003.783325,-3274.151855
35400.0,27.629,0.926706,44.0,-969.502319,-3643.118408
35500.0,27.784,0.919221,41.0,-973.288086,-3418.703613
35600.0,26.814,0.90664,45.0,-927.18396,-3365.033691
35700.0,26.845,0.898798,45.0,-1028.696411,-3296.89209
35800.0,26.829,0.913713,42.0,-959.665588,-3488.076172
35900.0,26.676,0.901136,44.0,-911.739441,-3563.23877
36000.0,27.746,0.922497,45.0,-972.756409,-3358.888184
36100.0,27.448,0.923799,44.0,-975.603516,-3588.956543
36200.0,27.799,0.921043,44.0,-894.066895,-3425.545654
36300.0,27.833,0.925778,39.0,-965.294067,-3640.217285
36400.0,26.967,0.908726,44.0,-1044.420898,-3501.17334
36500.0,27.612,0.915017,40.0,-1049.577271,-3168.496582
36600.0,27.704,0.911645,38.0,-923.303162,-3242.734375
36700.0,26.919,0.893753,38.0,-1015.272949,-3322.381592
36800.0,26.832,0.902451,41.0,-925.508728,-3387.256348
36900.0,27.491,0.908605,40.0,-1032.849854,-3127.357666
37000.0,26.578,0.896878,48.0,-843.737793,-3300.639404
37100.0,26.496,0.916503,38.0,-893.989685,-3082.223633
37200.0,27.186,0.909888,41.0,-978.943481,-3248.008789
37300.0,27.12,0.898716,46.0,-924.1427,-3304.171875
37400.0,26.339,0.892853,44.0,-947.967896,-3312.188721
37500.0,27.267,0.917939,40.0,-847.217773,-3354.098633
37600.0,27.442,0.913482,47.0,-1035.453735,-3418.906738
37700.0,27.485,0.898913,49.0,-955.623108,-3274.389648
37800.0,28.545,0.914494,47.0,-970.035583,-3690.225342
37900.0,27.487,0.900951,49.0,-889.53772,-3589.051758
38000.0,27.892,0.912418,37.0,-940.775818,-3515.412109
38100.0,26.947,0.910341,46.0,-940.998413,-3359.89209
38200.0,27.389,0.910047,45.0,-931.57074,-3526.97168
38300.0,26.247,0.899271,41.0,-932.409851,-3457.052734
38400.0,26.539,0.896469,46.0,-878.967163,-3490.552002
38500.0,27.199,0.898819,45.0,-856.406555,-3490.056396
38600.0,28.042,0.921858,39.0,-934.250732,-3638.358154
38700.0,26.672,0.898271,43.0,-901.908203,-3647.913818
38800.0,28.236,0.916724,41.0,-871.6651,-3572.934082
38900.0,28.687,0.914902,42.0,-884.455811,-3430.728027
39000.0,27.511,0.912112,46.0,-835.600403,-3662.865967
39100.0,29.026,0.934332,41.0,-779.747009,-3418.946533
39200.0,27.234,0.90306,42.0,-894.248047,-3185.386719
39300.0,26.972,0.912716,45.0,-849.906677,-3482.758789
39400.0,26.851,0.909223,45.0,-942.061523,-3313.465088
39500.0,26.719,0.901823,45.0,-950.067383,-3351.263428
39600.0,26.868,0.90243,52.0,-869.576477,-3416.793213
39700.0,27.112,0.908285,47.0,-940.365356,-3403.796143
39800.0,28.67,0.922746,44.0,-1027.128418,-3296.964844
39900.0,28.856,0.921135,44.0,-975.140808,-3514.201904
40000.0,27.313,0.902645,43.0,-967.60553,-3490.66333
40100.0,26.881,0.891766,41.0,-933.262878,-3214.466309
40200.0,26.147,0.886898,42.0,-939.182007,-3375.912109
40300.0,27.348,0.901609,45.0,-986.554321,-3333.520508
40400.0,29.202,0.928544,39.0,-979.402588,-3249.022217
40500.0,27.626,0.914662,42.0,-968.160645,-3168.977539
40600.0,29.496,0.945777,43.0,-1036.891357,-3243.914551
40700.0,28.098,0.919217,37.0,-933.961487,-3239.635254
40800.0,26.624,0.938816,41.0,-858.944885,-3275.328125
40900.0,29.36,0.950984,33.0,-984.870422,-3263.148193
41000.0,27.743,0.917876,39.0,-887.633179,-3110.443848
41100.0,28.229,0.93409,43.0,-913.49054,-3217.70874
41200.0,27.152,0.922224,45.0,-900.695801,-3289.775391
41300.0,27.115,0.919275,44.0,-846.693176,-3272.763916
41400.0,27.795,0.931882,40.0,-1053.814331,-3408.681396
41500.0,28.664,0.921554,43.0,-820.72229,-3141.638184
41600.0,28.549,0.924574,40.0,-1027.200928,-3185.638916
41700.0,28.505,0.930291,41.0,-1051.749756,-3222.271484
41800.0,27.047,0.912005,38.0,-859.356079,-3264.255615
41900.0,27.768,0.934481,41.0,-1053.357422,-3307.064941
42000.0,28.344,0.928078,43.0,-969.44342,-3415.101562
42100.0,27.471,0.925049,46.0,-1025.036499,-3409.462891
42200.0,26.887,0.939199,43.0,-956.806335,-3272.04541
42300.0,28.706,0.952834,43.0,-901.424683,-3457.840332
42400.0,27.766,0.930441,44.0,-969.52124,-3461.739746
42500.0,27.292,0.910448,43.0,-960.976135,-3512.598633
42600.0,27.672,0.922066,45.0,-963.134583,-3531.924072
42700.0,28.061,0.924921,45.0,-976.384888,-3405.89502
42800.0,27.913,0.917561,45.0,-896.871399,-3214.568848
42900.0,27.491,0.901675,41.0,-944.006958,-3545.364502
43000.0,28.303,0.893099,42.0,-902.441833,-3553.204834
43100.0,28.219,0.902328,41.0,-842.547363,-3457.793457
43200.0,28.037,0.929383,38.0,-877.296448,-3324.41748
43300.0,28.046,0.93115,39.0,-873.158325,-3332.023193
43400.0,28.822,0.930835,37.0,-874.766602,-3584.419678
43500.0,28.049,0.921851,39.0,-911.633118,-3544.452881
43600.0,27.867,0.904864,45.0,-920.941162,-3463.922363
43700.0,27.816,0.913023,42.0,-1058.595093,-3503.107178
43800.0,27.013,0.904153,38.0,-952.872803,-3456.104736
43900.0,27.341,0.909375,37.0,-976.404358,-3316.395508
44000.0,28.518,0.91921,41.0,-897.288452,-3251.868652
44100.0,27.528,0.917376,40.0,-896.795044,-3292.05249
44200.0,27.233,0.911379,43.0,-1020.429932,-3408.622314
44300.0,28.067,0.922106,42.0,-862.822937,-3190.611084
44400.0,29.049,0.924063,40.0,-906.235168,-3332.996338
44500.0,29.079,0.92653,43.0,-950.987,-3463.251709
44600.0,27.42,0.899859,41.0,-895.456299,-3335.827881
44700.0,29.085,0.92737,39.0,-922.04718,-3307.388428
