Time,sasa,gyrate,hbond,LJSR,CSR
10700.0,27.486,0.912536,57.0,-704.328674,-1870.733032
10800.0,26.674,0.898629,59.0,-669.670776,-2056.658691
10900.0,26.431,0.898738,54.0,-740.381287,-1862.804565
11000.0,26.907,0.904084,52.0,-827.463989,-1736.807617
11100.0,27.255,0.915946,57.0,-822.221985,-1788.822632
11200.0,27.105,0.915317,56.0,-782.30896,-1734.881348
11300.0,27.689,0.920209,53.0,-733.661499,-1649.550903
11400.0,28.153,0.92454,51.0,-820.124146,-1712.232422
11500.0,26.577,0.925881,51.0,-785.897766,-1705.368164
11600.0,27.739,0.925082,56.0,-751.152588,-1898.765503
11700.0,28.16,0.921088,54.0,-803.545166,-1847.319458
11800.0,27.136,0.911945,54.0,-690.024536,-1785.052856
11900.0,26.421,0.919066,61.0,-747.706543,-1800.651123
12000.0,28.074,0.921344,56.0,-747.888611,-1842.933472
12100.0,27.43,0.927213,61.0,-817.004456,-1990.473022
12200.0,26.521,0.91699,57.0,-807.361328,-1720.68335
12300.0,27.253,0.917404,54.0,-739.561035,-1778.757324
12400.0,26.78,0.903065,58.0,-742.885864,-1817.320312
12500.0,26.456,0.901517,55.0,-763.803711,-1761.672852
12600.0,26.784,0.898639,58.0,-700.400391,-1912.889648
12700.0,27.574,0.912249,53.0,-787.776062,-1748.442139
12800.0,27.681,0.905163,50.0,-715.023315,-1853.33667
12900.0,25.835,0.899592,60.0,-758.572205,-1867.825439
13000.0,26.902,0.909425,53.0,-821.000427,-1791.101685
13100.0,27.467,0.909949,60.0,-834.334595,-1860.012817
13200.0,26.571,0.909103,59.0,-714.596436,-1972.738037
13300.0,26.27,0.898328,62.0,-773.563965,-1961.029541
13400.0,26.907,0.897137,52.0,-892.703918,-1796.904053
13500.0,26.693,0.897554,63.0,-751.456421,-1938.568359
13600.0,27.651,0.911399,59.0,-832.393433,-1913.41333
13700.0,27.711,0.911296,57.0,-846.220703,-1765.892578
13800.0,27.543,0.91154,54.0,-759.596008,-1824.135254
13900.0,28.275,0.930555,55.0,-778.355225,-1939.755859
14000.0,28.531,0.942017,58.0,-813.13562,-1970.968994
14100.0,28.29,0.941927,60.0,-778.186584,-2069.559082
14200.0,27.657,0.935711,58.0,-785.644775,-1991.69043
14300.0,27.66,0.938728,52.0,-832.068298,-1861.190186
14400.0,27.13,0.926212,61.0,-695.681946,-2051.862793
14500.0,27.859,0.930818,59.0,-751.848938,-1843.724609
14600.0,27.764,0.94329,58.0,-842.344727,-1788.28894
14700.0,27.636,0.922538,60.0,-805.800476,-2113.025879
14800.0,26.151,0.92157,61.0,-759.036194,-1988.742065
14900.0,27.652,0.92624,54.0,-765.986389,-1941.759766
15000.0,28.027,0.921627,58.0,-777.497192,-1902.165283
15100.0,27.071,0.927487,56.0,-677.726807,-2137.282471
15200.0,28.279,0.926575,56.0,-784.046326,-1997.209473
15300.0,27.87,0.931964,58.0,-776.816406,-1848.811523
15400.0,27.094,0.911539,63.0,-695.972656,-2111.973145
15500.0,26.822,0.907654,51.0,-841.369263,-1872.323242
15600.0,27.775,0.919644,61.0,-788.411438,-1755.173096
15700.0,26.443,0.914113,52.0,-798.392883,-1793.689453
15800.0,27.808,0.92166,61.0,-771.348877,-1836.39209
15900.0,26.943,0.92026,51.0,-799.631958,-1672.143677
16000.0,27.843,0.929314,62.0,-787.203369,-1997.392822
16100.0,27.659,0.924691,56.0,-869.872864,-1705.565552
16200.0,26.858,0.919119,61.0,-673.084656,-1929.632812
16300.0,27.1,0.921351,57.0,-705.239258,-1928.23999
16400.0,27.509,0.930083,58.0,-789.414429,-1856.285645
16500.0,26.311,0.905535,54.0,-760.301453,-1810.945435
16600.0,27.434,0.915564,56.0,-828.658386,-1810.786865
16700.0,27.367,0.922477,60.0,-747.638367,-1829.940674
16800.0,26.639,0.909136,62.0,-708.841736,-2127.334229
16900.0,27.042,0.923348,62.0,-783.237183,-1991.872192
17000.0,27.212,0.926193,57.0,-832.099915,-1952.498535
17100.0,27.941,0.927086,60.0,-888.754333,-1736.607422
17200.0,28.82,0.926701,58.0,-895.593567,-1882.925781
17300.0,27.443,0.917991,61.0,-807.403381,-1956.296021
17400.0,27.726,0.933759,58.0,-726.736023,-2061.545654
17500.0,27.332,0.929111,61.0,-758.810608,-2151.846436
17600.0,28.034,0.942344,60.0,-778.033997,-1884.457031
17700.0,28.876,0.939463,58.0,-737.336548,-2051.998779
17800.0,27.943,0.922245,59.0,-769.643982,-2014.957153
17900.0,28.374,0.937739,62.0,-749.667358,-2026.071045
18000.0,27.927,0.9313,61.0,-773.732666,-1937.554688
18100.0,29.031,0.929136,61.0,-713.72699,-2206.46582
18200.0,27.365,0.923071,52.0,-745.019531,-1869.252319
18300.0,27.928,0.930258,60.0,-852.72644,-1852.0177
18400.0,27.617,0.924554,53.0,-784.39447,-1843.902588
18500.0,28.026,0.924105,47.0,-860.732788,-1740.269775
18600.0,28.232,0.938673,52.0,-840.667236,-1843.51709
18700.0,27.449,0.915236,56.0,-842.906372,-1798.970825
18800.0,27.392,0.915781,54.0,-890.297913,-1811.808838
18900.0,27.551,0.928072,58.0,-823.065857,-1824.071289
19000.0,27.645,0.919077,59.0,-804.774109,-1893.217773
19100.0,27.859,0.918918,56.0,-717.875854,-1859.407959
19200.0,28.155,0.92407,54.0,-827.994385,-1800.549316
19300.0,27.48,0.932098,52.0,-817.788269,-1768.347046
19400.0,27.798,0.937177,44.0,-871.847534,-1723.626587
19500.0,28.418,0.915378,54.0,-849.45813,-1733.18042
19600.0,26.915,0.928767,58.0,-816.212402,-1868.381714
19700.0,28.062,0.930182,50.0,-875.964417,-1744.034668
19800.0,27.723,0.917319,56.0,-848.951538,-1793.578613
19900.0,26.549,0.921935,57.0,-722.542236,-1959.519653
20000.0,27.248,0.927491,57.0,-802.029297,-1955.009155
20100.0,27.931,0.914142,56.0,-875.997375,-1850.761963
20200.0,27.937,0.915483,59.0,-865.309814,-1945.570435
20300.0,27.789,0.919074,59.0,-845.627991,-1904.790161
20400.0,27.597,0.92301,55.0,-752.424683,-1918.87207
20500.0,28.045,0.93237,55.0,-882.611938,-1867.646362
20600.0,27.802,0.93117,62.0,-856.914795,-2005.168335
20700.0,27.299,0.925771,61.0,-716.863647,-2031.412476
20800.0,27.028,0.919833,59.0,-690.783691,-2131.303467
20900.0,27.671,0.920186,53.0,-818.597046,-1821.964844
21000.0,27.629,0.919198,54.0,-825.633484,-1822.656128
21100.0,27.222,0.915624,55.0,-897.592041,-1838.257812
21200.0,27.713,0.921227,45.0,-859.883606,-1617.998291
21300.0,27.484,0.923748,54.0,-804.591797,-1876.430542
21400.0,27.724,0.924382,58.0,-835.240112,-1965.481812
21500.0,27.148,0.920854,61.0,-824.848206,-1992.948975
21600.0,27.884,0.922574,50.0,-866.346436,-1759.960205
21700.0,26.834,0.921286,53.0,-750.330139,-1798.53125
21800.0,26.979,0.915544,56.0,-824.812439,-1868.314209
21900.0,26.916,0.915827,54.0,-744.903076,-1981.03418
22000.0,27.373,0.924456,48.0,-803.854675,-1776.768677
22100.0,27.861,0.926183,55.0,-833.989868,-1948.344971
22200.0,28.83,0.936321,56.0,-806.473999,-1945.217041
22300.0,27.506,0.923212,54.0,-897.648682,-1827.134033
22400.0,27.38,0.912405,61.0,-753.914612,-2069.60376
22500.0,27.793,0.923764,48.0,-867.711609,-1853.449707
22600.0,27.029,0.920731,54.0,-800.763794,-1862.904541
22700.0,27.483,0.918483,57.0,-838.473755,-1882.891479
22800.0,27.636,0.917042,54.0,-806.066589,-1952.373535
22900.0,26.677,0.918113,56.0,-822.018799,-2028.671387
23000.0,27.431,0.920681,55.0,-761.188538,-1927.068604
23100.0,27.941,0.926173,57.0,-854.784912,-1939.797485
23200.0,27.615,0.915554,52.0,-879.126343,-1894.706299
23300.0,27.279,0.907909,54.0,-832.729309,-1974.444458
23400.0,26.922,0.906687,57.0,-911.754578,-1789.157227
23500.0,27.418,0.910831,49.0,-852.858887,-1839.578613
23600.0,27.294,0.918267,55.0,-795.902954,-1913.222778
23700.0,27.925,0.918367,51.0,-895.910645,-1519.473999
23800.0,27.421,0.910621,48.0,-806.863037,-1782.379028
23900.0,26.993,0.925424,57.0,-683.278381,-2038.961182
24000.0,27.812,0.931035,59.0,-820.896484,-1921.055176
24100.0,26.846,0.915714,53.0,-826.176208,-1781.187744
24200.0,27.147,0.916534,59.0,-793.495361,-1815.022705
24300.0,27.85,0.923094,51.0,-744.887207,-1788.040894
24400.0,28.155,0.917557,58.0,-847.184448,-1704.082031
24500.0,26.721,0.925084,59.0,-833.667969,-1896.87439
24600.0,26.91,0.917132,52.0,-763.613403,-1708.096069
24700.0,28.578,0.936902,55.0,-784.787415,-1871.023682
24800.0,26.309,0.926792,51.0,-878.459717,-1863.08667
24900.0,26.51,0.921367,54.0,-838.519287,-1778.742432
25000.0,28.065,0.941137,52.0,-801.610046,-1834.841187
25100.0,26.615,0.925782,59.0,-840.202332,-1942.826416
25200.0,26.727,0.907531,56.0,-814.8349,-1922.824829
25300.0,27.82,0.927544,57.0,-816.492615,-1820.135498
25400.0,27.999,0.927445,61.0,-856.309082,-1995.201538
25500.0,27.208,0.91228,56.0,-765.500183,-1893.730713
25600.0,27.397,0.918567,52.0,-788.94165,-1788.41333
25700.0,27.064,0.924629,57.0,-884.692078,-1797.405029
25800.0,27.662,0.918053,53.0,-879.173096,-1743.360229
25900.0,26.787,0.91801,59.0,-719.437195,-1906.963501
26000.0,28.498,0.929793,48.0,-951.586914,-1639.872803
26100.0,27.865,0.926142,59.0,-914.937012,-1854.505737
26200.0,27.492,0.931512,55.0,-828.789307,-1856.378174
26300.0,26.285,0.90911,57.0,-840.454773,-1862.132202
26400.0,26.774,0.908651,55.0,-824.529785,-1718.258789
26500.0,26.564,0.910978,53.0,-786.49469,-1846.906006
26600.0,25.813,0.900845,57.0,-746.305542,-1817.996948
26700.0,27.386,0.909874,57.0,-717.87439,-1956.013794
26800.0,28.166,0.917815,54.0,-831.065369,-1850.378296
26900.0,27.406,0.906478,54.0,-810.698486,-1828.02356
27000.0,27.106,0.909384,53.0,-788.254089,-1800.585571
27100.0,27.398,0.930807,56.0,-792.981201,-1853.072144
27200.0,27.688,0.915072,63.0,-770.672546,-1978.574707
27300.0,26.772,0.910372,57.0,-793.1203,-1888.585205
27400.0,25.478,0.90317,57.0,-848.196594,-1727.161743
27500.0,26.595,0.911058,60.0,-748.627014,-1899.155762
27600.0,27.428,0.911004,58.0,-770.307312,-1810.069824
27700.0,27.388,0.921849,57.0,-815.203918,-1935.28894
27800.0,27.627,0.921306,55.0,-759.917542,-1891.459717
27900.0,27.694,0.91845,58.0,-814.423462,-1754.822021
28000.0,27.036,0.915512,55.0,-780.016052,-1809.068481
28100.0,27.413,0.919354,61.0,-810.526062,-1839.980225
28200.0,27.332,0.912692,51.0,-782.653992,-1784.950439
28300.0,26.936,0.91869,55.0,-757.732727,-1914.798096
28400.0,27.285,0.908439,54.0,-826.19281,-1775.309814
28500.0,27.079,0.91066,57.0,-735.668579,-2029.793579
28600.0,26.692,0.915634,55.0,-679.391235,-2061.713623
28700.0,27.13,0.915008,60.0,-837.294617,-1921.890259
28800.0,27.591,0.931152,54.0,-866.506104,-1843.197998
28900.0,27.095,0.922392,52.0,-865.555969,-1880.964844
29000.0,27.403,0.933095,63.0,-671.650146,-2191.81958
29100.0,27.787,0.931827,55.0,-853.945557,-1993.97522
29200.0,27.635,0.935743,60.0,-758.025024,-2080.642578
29300.0,27.307,0.929425,59.0,-826.121521,-2031.599976
29400.0,27.461,0.924386,56.0,-887.965149,-1932.359863
29500.0,28.115,0.925172,57.0,-738.431702,-2085.11084
29600.0,27.766,0.939327,63.0,-768.500549,-2066.681641
29700.0,27.294,0.925889,65.0,-769.675598,-2087.417725
29800.0,27.418,0.935052,53.0,-802.553833,-1895.064331
29900.0,27.791,0.927887,58.0,-832.015686,-1953.940918
30000.0,27.042,0.922957,63.0,-864.785522,-2026.628296
30100.0,27.801,0.932081,66.0,-747.880859,-2153.529053
30200.0,26.707,0.924019,57.0,-795.000916,-1979.296631
30300.0,26.96,0.928072,61.0,-844.955444,-1995.554688
30400.0,26.718,0.927613,58.0,-759.064148,-2097.364014
30500.0,27.408,0.923534,62.0,-766.293945,-2016.008179
30600.0,27.062,0.918553,62.0,-853.773254,-2027.852173
30700.0,26.496,0.909329,58.0,-786.074219,-1890.738037
30800.0,26.256,0.902162,53.0,-829.603882,-1830.928223
30900.0,26.554,0.900702,57.0,-866.878906,-1714.147949
31000.0,26.141,0.910742,59.0,-816.706116,-1893.4646
31100.0,25.794,0.918791,53.0,-842.720154,-1776.156128
31200.0,26.736,0.913007,54.0,-803.612305,-1915.651245
31300.0,27.288,0.915564,59.0,-814.255188,-1933.835693
31400.0,27.801,0.928732,53.0,-883.950806,-1798.669434
31500.0,27.279,0.919905,55.0,-798.618652,-1860.079102
31600.0,28.374,0.925322,62.0,-807.729004,-2007.990967
31700.0,28.0,0.929157,57.0,-789.540894,-1892.580078
31800.0,27.618,0.914866,56.0,-741.107849,-1959.51709
31900.0,27.873,0.925563,61.0,-831.762329,-2048.347168
32000.0,27.095,0.927379,58.0,-805.706238,-2027.111206
32100.0,26.063,0.914049,57.0,-802.675537,-1933.431152
32200.0,27.381,0.919375,58.0,-791.553955,-2075.40332
32300.0,27.393,0.923744,63.0,-765.079712,-2123.954346
32400.0,27.332,0.919569,65.0,-725.751709,-2227.986572
32500.0,26.366,0.910169,58.0,-767.846985,-1961.120117
32600.0,27.371,0.914565,57.0,-766.00238,-2041.52832
32700.0,27.503,0.922823,59.0,-777.388062,-2040.554199
32800.0,27.528,0.91958,63.0,-722.775391,-2162.441895
32900.0,27.028,0.91168,60.0,-770.649536,-2053.042725
33000.0,27.224,0.917284,58.0,-706.194702,-2112.519775
33100.0,27.607,0.915711,63.0,-661.918701,-2299.533203
33200.0,26.773,0.914379,68.0,-760.512146,-2194.516113
33300.0,27.711,0.927347,60.0,-895.057556,-2005.883789
33400.0,27.59,0.917064,61.0,-770.887878,-2006.132935
33500.0,27.111,0.921113,61.0,-750.735596,-1955.332031
33600.0,27.854,0.92751,64.0,-825.049805,-2035.425049
33700.0,27.249,0.91958,58.0,-817.844055,-2024.01123
33800.0,28.23,0.923655,62.0,-798.084045,-2012.148682
33900.0,28.256,0.932712,60.0,-851.572021,-1936.129883
34000.0,28.294,0.933845,68.0,-766.258545,-2165.70166
34100.0,27.081,0.929328,64.0,-637.610168,-2323.734863
34200.0,28.056,0.938266,72.0,-792.291626,-2131.422363
34300.0,27.362,0.922583,65.0,-717.218567,-2184.557373
34400.0,28.521,0.93399,58.0,-815.772339,-1927.716309
34500.0,27.843,0.928959,61.0,-730.686462,-2124.642822
34600.0,28.342,0.935617,64.0,-716.150024,-2161.669678
34700.0,28.408,0.919229,59.0,-791.609497,-2064.936035
34800.0,27.166,0.924496,57.0,-832.367737,-1952.970947
34900.0,28.235,0.935856,62.0,-769.140625,-2153.29834
35000.0,27.628,0.921648,63.0,-734.754395,-2159.165283
35100.0,28.725,0.941344,72.0,-813.726929,-2232.479492
35200.0,29.02,0.941031,61.0,-830.690674,-2008.311523
35300.0,29.007,0.932065,67.0,-750.045166,-2172.100098
35400.0,27.136,0.925166,67.0,-736.662048,-2253.365723
35500.0,27.801,0.92235,60.0,-834.832031,-2053.405518
35600.0,28.208,0.936772,63.0,-849.116333,-1943.588257
35700.0,26.927,0.919164,60.0,-800.96991,-2017.503662
35800.0,27.776,0.928852,63.0,-823.740479,-1965.3573
35900.0,27.577,0.931201,62.0,-825.896729,-1982.033691
36000.0,27.641,0.925555,62.0,-747.15741,-2108.333984
36100.0,26.8,0.92523,59.0,-742.700378,-2107.267578
36200.0,27.048,0.923674,57.0,-835.239014,-1897.756226
36300.0,27.814,0.927921,66.0,-826.267639,-2054.584961
36400.0,27.666,0.927139,59.0,-785.769287,-1994.259521
36500.0,29.206,0.941866,62.0,-804.211243,-2191.977539
36600.0,29.11,0.945422,57.0,-844.055908,-2065.68335
36700.0,28.657,0.94816,63.0,-883.794678,-2092.245361
36800.0,28.898,0.94434,62.0,-848.625977,-2072.050293
36900.0,28.549,0.94031,62.0,-778.00769,-2124.642334
37000.0,28.692,0.936205,63.0,-685.47113,-2238.005615
37100.0,28.739,0.947149,60.0,-673.774109,-2136.900879
37200.0,27.961,0.94133,58.0,-845.899719,-2091.826172
37300.0,28.334,0.941493,58.0,-852.36322,-2022.226807
37400.0,28.693,0.951243,61.0,-877.447266,-1960.55481
37500.0,29.022,0.949952,63.0,-800.813599,-2246.921631
37600.0,28.287,0.933354,65.0,-716.188721,-2230.57666
37700.0,28.391,0.939586,59.0,-849.660645,-2183.124268
37800.0,28.392,0.95408,60.0,-779.376343,-2138.858887
37900.0,27.522,0.937258,61.0,-865.380249,-1938.094849
38000.0,29.307,0.942585,52.0,-823.852051,-1956.568237
38100.0,28.917,0.949249,63.0,-783.78717,-2154.470215
38200.0,28.45,0.940884,67.0,-834.718018,-2165.329102
38300.0,28.48,0.954537,59.0,-804.718689,-2157.960205
38400.0,29.391,0.945186,63.0,-777.268555,-2134.761475
38500.0,28.188,0.933509,62.0,-746.448364,-2151.391846
38600.0,28.867,0.942711,67.0,-720.644165,-2219.394775
38700.0,28.935,0.947607,66.0,-755.468872,-2193.126953
38800.0,28.465,0.93389,63.0,-708.095764,-2117.088623
38900.0,28.765,0.942927,59.0,-782.880127,-1967.904297
39000.0,29.934,0.95608,67.0,-838.562134,-2169.660156
39100.0,28.312,0.936649,58.0,-716.908264,-2043.537476
39200.0,29.144,0.9496,59.0,-732.09259,-2150.596924
39300.0,28.538,0.934418,60.0,-705.940918,-2156.28125
39400.0,29.416,0.945029,57.0,-831.503662,-1991.170898
39500.0,28.984,0.947442,61.0,-822.847473,-2011.50061
39600.0,28.519,0.926041,60.0,-805.386108,-1928.2948
39700.0,28.6,0.929709,55.0,-872.166687,-1919.396729
39800.0,29.678,0.948244,67.0,-753.77594,-2164.322754
39900.0,29.323,0.935039,55.0,-860.909058,-1982.560059
40000.0,29.052,0.924454,50.0,-826.086548,-1821.196167
40100.0,27.412,0.928451,54.0,-792.652954,-1899.021606
40200.0,28.068,0.93284,59.0,-770.11792,-1934.187012
40300.0,28.097,0.937015,54.0,-887.182617,-1836.014404
40400.0,28.265,0.928574,59.0,-856.347595,-2025.563721
40500.0,27.17,0.926131,54.0,-773.2099,-1972.481445
40600.0,27.645,0.928959,62.0,-818.633728,-1986.786011
40700.0,28.501,0.941031,61.0,-833.498413,-1920.732178
40800.0,28.837,0.930761,56.0,-837.133362,-1972.304565
40900.0,27.967,0.921626,57.0,-915.737122,-1935.005371
41000.0,28.641,0.933701,56.0,-748.986694,-2052.215332
41100.0,29.336,0.938872,60.0,-838.865723,-2031.847778
41200.0,28.674,0.939413,56.0,-824.85376,-1971.158813
41300.0,29.539,0.937949,56.0,-847.038025,-1873.668091
41400.0,28.875,0.932644,57.0,-844.891968,-1837.279419
41500.0,26.663,0.909847,59.0,-816.905396,-1914.577393
41600.0,28.448,0.927101,61.0,-789.240601,-1928.909546
41700.0,27.888,0.914205,57.0,-788.652649,-1905.703125
41800.0,27.547,0.919075,53.0,-846.339417,-1931.185303
41900.0,27.733,0.922081,55.0,-721.435364,-1971.949707
42000.0,28.469,0.927873,51.0,-863.362183,-1853.82251
42100.0,28.583,0.932094,60.0,-890.316589,-2014.490234
42200.0,29.202,0.93068,52.0,-911.102417,-1774.072998
42300.0,28.917,0.920327,48.0,-942.490417,-1653.136475
42400.0,28.736,0.917104,53.0,-835.9198,-1813.169434
42500.0,27.563,0.912269,52.0,-801.534607,-1718.684937
42600.0,28.378,0.924008,54.0,-888.787842,-1810.381104
42700.0,27.901,0.913802,54.0,-865.393372,-1731.167725
42800.0,27.471,0.923927,57.0,-850.321533,-1963.400757
42900.0,28.388,0.929886,59.0,-828.781799,-1964.431396
43000.0,28.31,0.92069,55.0,-868.720825,-1838.077881
43100.0,27.888,0.933891,63.0,-888.770508,-1976.97937
43200.0,27.478,0.917513,63.0,-772.571167,-2093.329346
43300.0,27.09,0.914822,55.0,-842.188904,-1957.85376
43400.0,27.489,0.920741,58.0,-805.130859,-2051.040039
43500.0,28.735,0.925646,54.0,-925.965698,-1917.824829
43600.0,28.508,0.931518,56.0,-869.518372,-1908.549316
43700.0,28.304,0.93588,55.0,-886.842529,-1846.223877
43800.0,28.62,0.934906,58.0,-874.921082,-1989.614746
43900.0,27.137,0.933049,57.0,-825.931763,-1988.802856
44000.0,27.961,0.932654,51.0,-880.128845,-1892.866943
44100.0,29.0,0.931424,56.0,-833.988525,-2046.696899
44200.0,28.88,0.943936,55.0,-872.35376,-1802.459229
44300.0,28.511,0.937954,56.0,-848.669067,-1941.985352
44400.0,27.59,0.931675,57.0,-797.383057,-2010.527954
44500.0,27.908,0.934284,57.0,-849.164795,-1922.999023
44600.0,29.639,0.934068,55.0,-832.619629,-1916.958252
44700.0,27.544,0.920321,61.0,-704.203674,-2048.582031
44800.0,28.063,0.924659,52.0,-873.944031,-1929.061768
44900.0,28.875,0.933872,58.0,-853.606506,-1801.64563
