Time,LJSR,CSR,Density
430.0,-938.100403,-293306.9375,1357.863647
440.0,-1779.358643,-292214.15625,1351.056763
450.0,-2635.394775,-291164.78125,1342.860229
460.0,-2366.917969,-292101.21875,1356.271973
470.0,-2141.966553,-291599.71875,1343.550049
480.0,-1927.82251,-291691.40625,1348.266357
490.0,-2016.46814,-291407.28125,1341.515869
500.0,-2175.404541,-291136.90625,1346.232788
510.0,-1886.154053,-291960.0,1351.793945
520.0,-2236.702637,-291346.21875,1341.255005
530.0,-1764.783936,-292162.9375,1349.312988
540.0,-2060.175293,-291564.4375,1342.507446
550.0,-2942.162842,-290715.5625,1347.679688
560.0,-872.156433,-293423.90625,1351.925903
570.0,-1865.308105,-291846.40625,1351.893311
580.0,-1551.207275,-292339.40625,1349.390137
590.0,-2012.820679,-291500.5,1345.333496
600.0,-1579.891235,-293226.375,1346.029297
610.0,-1240.442627,-292780.15625,1355.001465
620.0,-2001.357788,-292269.9375,1347.317993
630.0,-2353.737061,-291900.84375,1353.474731
640.0,-1526.572266,-293074.03125,1357.375122
650.0,-2128.103516,-291992.5,1352.747925
660.0,-1685.352905,-293347.46875,1344.747559
670.0,-2097.559326,-291954.78125,1341.725708
680.0,-2041.512207,-291235.84375,1336.807739
690.0,-2523.418701,-290351.59375,1345.396484
700.0,-1874.229858,-292275.6875,1353.686157
710.0,-1958.606445,-292374.28125,1348.509888
720.0,-2517.179199,-292053.59375,1343.93042
730.0,-1386.273193,-293003.03125,1350.883667
740.0,-2048.346924,-291289.0625,1348.979126
750.0,-1856.911133,-292609.96875,1348.012329
760.0,-1651.195557,-292271.46875,1348.37854
770.0,-2321.789551,-291852.3125,1345.930054
780.0,-1875.76355,-291630.25,1341.039429
790.0,-1581.14917,-293163.5,1356.039185
800.0,-2428.657471,-291982.125,1342.654541
810.0,-2291.359375,-292317.34375,1342.730713
820.0,-1983.029907,-291491.71875,1348.750122
830.0,-2095.447998,-291310.90625,1338.741699
840.0,-1771.06958,-292668.40625,1352.859863
850.0,-863.758484,-292980.8125,1354.524292
860.0,-1950.123047,-291303.21875,1343.748779
870.0,-2330.106934,-290786.46875,1341.817993
880.0,-1801.508057,-291895.65625,1349.534058
890.0,-2445.196777,-291007.59375,1339.87793
900.0,-2024.986328,-291536.46875,1345.494141
910.0,-1172.211914,-293241.78125,1346.125732
920.0,-1419.980469,-292626.15625,1350.673096
930.0,-1637.172485,-292226.59375,1340.017578
940.0,-2056.058594,-291479.21875,1347.737915
950.0,-906.090576,-292887.21875,1341.604004
960.0,-1482.044434,-292178.46875,1344.313843
970.0,-2454.37085,-291626.625,1353.788696
980.0,-1099.379883,-292704.0,1353.821289
990.0,-1225.748047,-292732.375,1349.813232
1000.0,-2034.355835,-291380.71875,1351.955933
1010.0,-1364.749023,-292793.6875,1351.689697
1020.0,-894.795288,-293277.15625,1353.753052
1030.0,-1382.073242,-293221.875,1350.02124
1040.0,-2310.027832,-291882.75,1350.907959
1050.0,-2639.745117,-291100.1875,1345.901855
1060.0,-1556.723022,-293431.0,1351.92749
1070.0,-2171.477051,-292583.53125,1344.314941
1080.0,-2105.14209,-292687.4375,1351.972778
1090.0,-1534.705811,-292704.90625,1347.707153
1100.0,-1690.707153,-292710.46875,1338.595093
1110.0,-2947.883301,-290585.0,1337.905273
1120.0,-868.111877,-293742.71875,1346.773682
1130.0,-2130.129639,-292122.4375,1343.277954
1140.0,-1267.631104,-293216.375,1348.173828
1150.0,-1590.353027,-292914.4375,1347.944702
1160.0,-2068.24585,-291769.21875,1356.265137
1170.0,-2415.710938,-291587.3125,1351.120483
1180.0,-2182.803223,-292228.90625,1344.367798
1190.0,-1987.919678,-291862.15625,1343.786011
1200.0,-1881.249634,-293154.1875,1355.270874
1210.0,-2062.47998,-292600.3125,1344.479858
1220.0,-1845.190674,-292502.0,1345.209961
1230.0,-1359.303345,-293921.125,1351.436523
1240.0,-1429.255737,-292768.875,1352.945435
1250.0,-2346.294189,-291497.21875,1338.229736
1260.0,-1262.354004,-292862.71875,1346.702759
1270.0,-1512.966675,-292506.15625,1363.08252
1280.0,-2165.773193,-292302.59375,1351.340454
1290.0,-1737.037231,-292481.6875,1351.667358
1300.0,-1880.214355,-291658.9375,1349.296143
1310.0,-1719.050537,-292137.4375,1355.576904
1320.0,-1291.567383,-293394.78125,1348.033691
1330.0,-1905.609619,-292471.125,1348.916504
1340.0,-2064.781982,-291731.71875,1341.594116
1350.0,-1532.077393,-292200.65625,1343.331421
1360.0,-1740.120972,-291588.28125,1349.69751
1370.0,-1670.965332,-292131.09375,1352.001709
1380.0,-2740.484131,-290350.78125,1334.867798
1390.0,-2606.277588,-290790.09375,1341.674561
1400.0,-1813.138184,-291891.375,1346.530884
1410.0,-2463.983398,-290580.6875,1343.606689
1420.0,-2111.099365,-292124.3125,1350.566895
1430.0,-2069.401855,-291960.8125,1342.579346
1440.0,-2232.787598,-291947.34375,1345.622681
1450.0,-2109.003418,-291953.84375,1348.723755
1460.0,-2660.164062,-290550.71875,1345.694946
1470.0,-1256.083618,-292782.90625,1346.948853
1480.0,-1367.743652,-292158.4375,1345.594604
1490.0,-1158.075928,-293071.125,1349.050415
1500.0,-1390.38855,-292355.34375,1351.522583
1510.0,-2898.144775,-290611.1875,1346.89856
1520.0,-1500.30957,-291662.71875,1346.44104
1530.0,-2509.768799,-290593.4375,1342.310669
1540.0,-2067.009766,-291185.34375,1349.53125
1550.0,-1725.459961,-291485.0625,1342.736206
1560.0,-1672.10083,-292227.65625,1337.868652
1570.0,-2639.014893,-291253.71875,1350.811035
1580.0,-2299.850586,-291819.15625,1342.177246
1590.0,-1067.650024,-293040.59375,1356.673462
1600.0,-2095.402344,-292085.4375,1339.682129
1610.0,-2535.273438,-291233.21875,1344.320923
1620.0,-1920.893677,-291621.5625,1345.592529
1630.0,-1979.038574,-292069.0,1346.271729
1640.0,-1300.286377,-292475.84375,1346.714233
1650.0,-2131.609619,-291698.875,1343.119995
1660.0,-1737.630981,-291904.9375,1347.967163
1670.0,-2189.019775,-292149.9375,1346.068726
1680.0,-1700.148438,-293025.90625,1353.214233
1690.0,-2263.443115,-291815.4375,1349.807983
1700.0,-2132.512207,-291320.59375,1346.19397
1710.0,-2351.327881,-290783.28125,1348.724976
1720.0,-1748.71936,-292609.125,1348.951538
1730.0,-1260.569336,-292784.6875,1348.409058
1740.0,-1956.195068,-292078.96875,1346.421875
1750.0,-1196.433594,-292620.71875,1350.011108
1760.0,-1826.393677,-291813.625,1343.684204
1770.0,-1619.004395,-291637.71875,1339.738403
1780.0,-2491.301758,-290869.5625,1340.651367
1790.0,-2218.185791,-290997.0,1342.142212
1800.0,-1972.700439,-291164.75,1345.317993
1810.0,-1287.518555,-292350.125,1353.820068
1820.0,-1842.792236,-290774.15625,1344.540039
1830.0,-1786.404541,-291484.0,1355.316772
1840.0,-1739.404175,-292199.25,1353.233032
1850.0,-1708.218994,-292277.40625,1348.245728
1860.0,-2441.395508,-291164.5625,1340.167603
1870.0,-2098.691162,-291729.5,1344.091064
1880.0,-2442.448975,-291222.65625,1356.058838
1890.0,-1775.886719,-291830.6875,1340.350342
1900.0,-2544.02417,-290872.46875,1348.337524
1910.0,-1757.744629,-291582.15625,1348.092041
1920.0,-2036.431152,-291276.4375,1347.445557
1930.0,-1743.444458,-292566.25,1348.742554
1940.0,-2270.580078,-291519.8125,1347.696411
1950.0,-2284.580078,-291893.40625,1351.612549
1960.0,-1824.943237,-291341.875,1344.241333
1970.0,-1834.44751,-291746.25,1347.32019
1980.0,-951.628418,-293299.75,1360.009644
1990.0,-2924.608398,-290235.96875,1336.580322
2000.0,-2551.561279,-291045.1875,1341.391357
2010.0,-2597.94873,-290323.40625,1345.869385
2020.0,-955.355652,-293706.21875,1347.71167
2030.0,-2033.21228,-292162.25,1346.229492
2040.0,-1697.963989,-292331.6875,1343.821411
2050.0,-2237.055176,-291601.84375,1344.923096
2060.0,-2486.025391,-291937.34375,1351.49585
2070.0,-2169.857178,-291613.65625,1347.758545
2080.0,-895.862427,-292636.375,1353.02124
2090.0,-1994.97229,-291148.46875,1346.192871
2100.0,-2260.412842,-291103.625,1341.624756
2110.0,-2336.443604,-291463.1875,1355.809692
2120.0,-1691.501099,-292590.5625,1354.462158
2130.0,-1502.213135,-293410.46875,1358.997192
2140.0,-1858.691772,-291852.6875,1353.113159
2150.0,-1555.788696,-292793.75,1351.764648
2160.0,-1658.705322,-292154.84375,1335.197754
2170.0,-3323.736816,-289908.75,1339.869141
2180.0,-1659.069946,-291536.5625,1344.126709
2190.0,-2369.337891,-291047.78125,1342.800903
2200.0,-2445.839844,-291218.6875,1346.95459
2210.0,-2212.940186,-290654.75,1340.70459
2220.0,-1779.84314,-292446.5,1344.124023
2230.0,-1878.733398,-292455.0625,1349.433838
2240.0,-2243.011719,-292391.03125,1352.582642
2250.0,-1202.882324,-292553.84375,1346.342651
2260.0,-1542.645386,-292031.96875,1347.351196
2270.0,-1658.679443,-292300.375,1352.074829
2280.0,-1526.737183,-291790.34375,1346.003174
2290.0,-1642.01416,-292139.75,1350.594238
2300.0,-1747.528931,-291804.875,1354.231323
2310.0,-1921.530273,-291018.71875,1343.502563
2320.0,-2923.211914,-291000.71875,1348.530151
2330.0,-1998.05603,-291827.46875,1351.712891
2340.0,-1879.688477,-291830.5,1349.20874
2350.0,-1531.35144,-292273.9375,1347.530029
2360.0,-2310.114258,-291617.1875,1347.017944
2370.0,-1631.964111,-292063.90625,1349.753662
2380.0,-1255.926758,-293745.0,1351.633545
2390.0,-2195.827393,-291589.09375,1343.777832
2400.0,-1843.889893,-292182.5625,1338.94519
2410.0,-1575.678955,-293011.78125,1345.743774
2420.0,-1959.510742,-291752.15625,1349.376221
2430.0,-2152.777832,-291326.15625,1343.658203
2440.0,-1981.111938,-292230.1875,1347.83313
2450.0,-2532.587646,-290661.09375,1336.203613
2460.0,-2841.465332,-289954.78125,1346.073608
2470.0,-1860.179688,-292574.09375,1347.88208
2480.0,-1705.44458,-291894.9375,1350.648071
2490.0,-1467.354492,-291727.90625,1344.411865
2500.0,-1921.502441,-291971.34375,1346.300781
2510.0,-2371.950195,-291434.6875,1340.552124
2520.0,-1407.378296,-291654.28125,1343.636841
2530.0,-2466.090088,-290601.9375,1349.787354
2540.0,-2000.022095,-292140.3125,1345.099243
2550.0,-1923.837891,-292310.6875,1344.612427
2560.0,-2331.103516,-291511.625,1341.707153
2570.0,-969.651978,-293521.5625,1343.333374
2580.0,-1760.761963,-291777.40625,1345.690918
2590.0,-1166.044189,-293027.96875,1346.807251
2600.0,-1322.420776,-293687.65625,1349.073364
2610.0,-1815.920166,-292553.71875,1346.239502
2620.0,-1127.010742,-292837.75,1356.789429
2630.0,-2239.283936,-292449.1875,1347.391968
2640.0,-1896.190308,-292360.28125,1340.92395
2650.0,-1783.633789,-293112.09375,1345.644531
2660.0,-2321.875977,-291792.375,1343.14978
2670.0,-1408.728516,-293558.65625,1352.344727
2680.0,-1578.182373,-292292.28125,1348.054321
2690.0,-1768.487305,-291981.9375,1343.932617
2700.0,-1904.056519,-292548.53125,1352.124634
2710.0,-1417.997192,-292480.28125,1349.738403
2720.0,-2958.499023,-290087.75,1336.876587
2730.0,-1919.142334,-291641.1875,1353.121826
2740.0,-1545.523315,-292356.1875,1347.469116
2750.0,-2029.043457,-292394.3125,1353.553589
2760.0,-1963.883911,-292147.40625,1341.839722
2770.0,-1960.523315,-291792.46875,1345.478149
2780.0,-1980.825684,-291065.71875,1342.862915
2790.0,-1879.131226,-291823.09375,1344.591797
2800.0,-1523.062744,-291698.53125,1345.044312
2810.0,-2635.329346,-290675.46875,1345.563721
2820.0,-1943.058228,-291220.65625,1346.64978
2830.0,-1451.210205,-292737.03125,1354.312134
2840.0,-2294.213623,-291386.0625,1350.583496
2850.0,-1546.711304,-292662.28125,1349.862183
2860.0,-1597.258545,-292998.375,1351.416382
2870.0,-1524.263306,-293445.15625,1350.44104
2880.0,-2363.314209,-290773.09375,1348.730103
2890.0,-1409.442017,-293037.59375,1349.742798
2900.0,-1685.674683,-292734.40625,1349.663818
2910.0,-1459.39978,-292237.59375,1349.798218
2920.0,-1701.909424,-292124.0625,1350.523193
2930.0,-2229.154541,-291571.84375,1342.636963
2940.0,-2222.683105,-290562.6875,1339.779419
2950.0,-2044.72998,-292022.625,1350.366211
2960.0,-1785.898193,-292141.8125,1349.713623
2970.0,-1274.921997,-293053.96875,1348.401733
2980.0,-1128.573608,-292971.59375,1352.443115
2990.0,-1783.708496,-292493.625,1343.466431
3000.0,-1641.055176,-292861.59375,1357.972656
3010.0,-1775.435547,-291436.1875,1338.504395
3020.0,-2190.945068,-291997.1875,1347.64209
3030.0,-1353.594238,-292422.59375,1351.790161
3040.0,-1669.152832,-292579.71875,1343.075073
3050.0,-2699.107178,-291223.8125,1338.858276
3060.0,-2470.508057,-291049.5,1345.115356
3070.0,-1988.622314,-291616.375,1338.993896
3080.0,-2272.114258,-291239.59375,1348.702148
3090.0,-1868.947266,-291794.0,1343.774414
3100.0,-1451.171997,-292480.6875,1351.407837
3110.0,-2805.130371,-290605.0625,1333.334106
3120.0,-2031.013428,-291490.84375,1341.115723
3130.0,-1537.835083,-291644.71875,1349.32959
3140.0,-1815.404297,-291416.71875,1343.395996
3150.0,-2027.027222,-291958.71875,1346.82251
3160.0,-1439.829468,-291957.125,1342.861816
3170.0,-1335.436646,-292764.8125,1355.082153
3180.0,-2623.538818,-289824.28125,1349.556885
3190.0,-1424.387451,-291936.96875,1351.94104
3200.0,-1468.394165,-292864.78125,1351.921875
3210.0,-2339.274902,-290905.28125,1336.471558
3220.0,-1463.651245,-291106.28125,1345.559814
3230.0,-2464.81543,-290626.4375,1345.844482
3240.0,-1613.821777,-292537.34375,1347.947144
3250.0,-2080.648682,-291855.21875,1349.617432
3260.0,-2319.92041,-291151.65625,1347.001953
3270.0,-2559.993896,-291137.78125,1349.141357
3280.0,-2354.442383,-292058.1875,1350.964233
3290.0,-2063.473389,-291998.75,1350.071289
3300.0,-1769.237305,-292179.6875,1351.333496
3310.0,-2078.231689,-292267.4375,1340.296631
3320.0,-2609.687988,-291139.28125,1339.213989
3330.0,-1779.584717,-292077.9375,1348.384521
3340.0,-1431.412964,-293077.3125,1349.915283
3350.0,-2327.320801,-291862.75,1346.129517
3360.0,-1699.285522,-291900.6875,1349.873413
3370.0,-1655.235962,-292331.34375,1347.782715
3380.0,-1518.613647,-291973.25,1350.350342
3390.0,-2619.175293,-290912.125,1337.067627
3400.0,-1789.995361,-291831.90625,1349.001221
3410.0,-2337.435303,-291346.78125,1351.535645
3420.0,-2276.428955,-290698.15625,1339.671265
3430.0,-2227.501953,-291138.40625,1349.647339
3440.0,-2499.037354,-290755.21875,1348.064575
3450.0,-1871.075195,-292522.34375,1353.65686
3460.0,-1854.300293,-291533.75,1347.839844
3470.0,-1624.981689,-291493.375,1353.69519
3480.0,-2107.796631,-291242.375,1347.805908
3490.0,-1940.681885,-292151.84375,1350.801025
3500.0,-2593.902832,-291689.625,1348.594727
3510.0,-1664.767456,-292724.125,1345.175659
3520.0,-1397.404419,-292553.28125,1346.889282
3530.0,-2237.393799,-292288.84375,1346.553589
3540.0,-2470.161377,-290730.1875,1346.197754
3550.0,-1897.789551,-291312.03125,1340.93396
3560.0,-2783.471191,-291511.0625,1341.891602
3570.0,-1178.998413,-292770.84375,1358.395264
3580.0,-2108.509277,-291179.28125,1340.517212
3590.0,-2418.496826,-291475.96875,1344.669434
3600.0,-2647.669434,-291808.40625,1352.12793
3610.0,-935.09845,-293346.875,1350.793457
3620.0,-1461.55896,-293242.0,1349.166138
3630.0,-1992.580811,-292916.75,1352.506104
3640.0,-2305.414307,-291946.625,1348.374268
3650.0,-1630.541016,-292589.6875,1349.082397
3660.0,-1851.920288,-291978.5625,1343.989014
3670.0,-1589.489014,-292321.625,1352.041382
3680.0,-2404.633789,-291410.84375,1343.628418
3690.0,-2404.246582,-291972.3125,1349.225952
3700.0,-2136.470215,-291758.96875,1347.086304
3710.0,-1986.541992,-292727.96875,1346.670166
3720.0,-2629.14624,-290636.125,1337.539185
3730.0,-1513.211304,-292144.25,1348.687134
3740.0,-1814.490112,-292270.375,1346.041626
3750.0,-2371.081543,-290901.5625,1349.353638
3760.0,-2478.863525,-291349.78125,1350.784424
3770.0,-2174.677002,-291697.0625,1354.43811
3780.0,-2589.46582,-291159.28125,1344.088867
3790.0,-2120.909424,-292000.65625,1360.081787
3800.0,-1943.936401,-291863.5,1351.407837
3810.0,-2431.283203,-291087.59375,1345.769531
3820.0,-1545.952026,-292774.375,1349.614502
3830.0,-1305.348877,-292888.5625,1351.212158
3840.0,-925.213745,-293157.46875,1352.712769
3850.0,-1592.51123,-292185.90625,1350.058594
3860.0,-2428.886963,-290489.21875,1343.385132
3870.0,-2145.018311,-291176.125,1353.04834
3880.0,-2232.159424,-291365.75,1351.760132
3890.0,-2281.849365,-291880.34375,1351.414185
3900.0,-2051.965332,-291682.25,1346.279663
3910.0,-2041.439941,-291245.34375,1345.457397
3920.0,-1947.560181,-291679.40625,1352.963135
3930.0,-1329.249634,-292742.34375,1353.283691
3940.0,-1562.355225,-291874.375,1347.389771
3950.0,-1404.19812,-292843.09375,1356.724365
3960.0,-1475.234253,-291773.75,1350.356812
3970.0,-2004.454956,-291523.375,1349.846802
3980.0,-1872.179443,-292106.90625,1353.736206
3990.0,-1928.047852,-291776.3125,1353.034668
4000.0,-2182.469727,-291265.6875,1355.267456
4010.0,-1551.48999,-292503.875,1356.587769
4020.0,-1508.648315,-291646.09375,1358.300903
4030.0,-2013.953857,-291081.375,1338.885986
4040.0,-2504.122314,-291177.40625,1352.291016
4050.0,-2766.069336,-290300.0625,1349.440918
4060.0,-1836.473022,-291960.96875,1347.499756
4070.0,-2323.193604,-291661.09375,1354.789551
4080.0,-1840.404053,-291318.5625,1350.702393
4090.0,-2018.274902,-291738.15625,1352.942139
4100.0,-1901.366333,-291559.15625,1348.401733
4110.0,-1450.461548,-292739.03125,1349.600952
4120.0,-2731.711914,-290797.1875,1339.088867
4130.0,-2227.310547,-291499.625,1350.930054
4140.0,-2206.728516,-291109.375,1350.187378
4150.0,-2308.460938,-291595.8125,1342.148926
4160.0,-2248.263184,-291469.125,1343.888672
4170.0,-2314.979004,-290849.0,1350.376709
4180.0,-1982.311523,-292220.5625,1354.008545
4190.0,-1067.769043,-293394.125,1356.200195
4200.0,-1984.2323,-291084.1875,1350.756348
4210.0,-1564.396484,-291494.78125,1349.526001
4220.0,-1966.081177,-291075.59375,1340.064209
4230.0,-1938.936401,-291731.78125,1354.570801
4240.0,-1929.259033,-292169.59375,1357.764648
4250.0,-2437.3479,-291185.75,1342.049561
4260.0,-2296.360107,-291170.09375,1352.191528
4270.0,-2527.32959,-290598.625,1351.123535
4280.0,-1764.075562,-292257.84375,1355.451416
4290.0,-1679.563599,-292473.0,1355.595215
4300.0,-1923.063477,-292556.125,1355.115967
4310.0,-1614.049927,-291986.75,1355.930542
4320.0,-2296.233887,-291726.5,1351.575806
4330.0,-2098.550293,-292143.0625,1353.588745
4340.0,-1818.953247,-291917.03125,1345.74231
4350.0,-1701.624878,-292510.8125,1351.745239
4360.0,-1832.417236,-292448.34375,1348.180542
4370.0,-1426.996216,-293199.28125,1353.349976
4380.0,-2054.811035,-290893.90625,1344.687256
4390.0,-1630.56897,-292300.28125,1349.411743
4400.0,-1551.317627,-292306.6875,1352.922607
4410.0,-2126.274902,-291460.625,1346.963867
4420.0,-1754.570312,-292178.78125,1357.845581
4430.0,-2401.052734,-291608.96875,1347.163208
4440.0,-2510.130371,-290294.53125,1342.680542
4450.0,-1878.668945,-292696.25,1358.432617
4460.0,-2340.77832,-292084.5625,1357.115112
4470.0,-2317.536377,-290849.5625,1347.712646
4480.0,-1247.539673,-292268.3125,1358.126465
4490.0,-1653.483765,-292585.03125,1354.7677
4500.0,-2271.498535,-291312.15625,1348.056396
4510.0,-1304.166504,-293216.3125,1353.622314
4520.0,-2097.924805,-291667.21875,1350.966187
4530.0,-2182.974609,-291279.0,1349.9104
4540.0,-1946.496948,-292295.09375,1358.885864
4550.0,-2286.884277,-291294.875,1347.113281
4560.0,-1489.974609,-292186.1875,1353.653809
4570.0,-2038.295654,-291340.4375,1352.389771
4580.0,-3327.807861,-290603.1875,1351.407837
4590.0,-1692.969727,-291794.875,1352.697388
4600.0,-1900.956421,-291353.65625,1350.765381
4610.0,-2367.959961,-291949.96875,1353.728394
4620.0,-1570.740112,-293231.53125,1355.260376
4630.0,-2166.701904,-291494.71875,1347.38501
4640.0,-1614.836914,-292845.0625,1353.272461
4650.0,-1483.772339,-292334.25,1353.731689
4660.0,-2734.631592,-291349.1875,1348.624023
4670.0,-1923.339722,-291974.59375,1361.646851
4680.0,-2557.630615,-290483.875,1340.756714
4690.0,-1611.681396,-291283.0625,1347.712891
4700.0,-2394.074707,-291277.40625,1350.279541
4710.0,-1527.7323,-292189.4375,1359.400146
4720.0,-1518.99353,-292556.5625,1353.542358
4730.0,-1914.399048,-291624.5625,1341.801514
4740.0,-2510.599121,-290984.40625,1344.280029
4750.0,-1091.693481,-292729.875,1362.561157
4760.0,-1080.259277,-292800.40625,1355.800659
4770.0,-1845.02417,-291547.875,1349.699341
4780.0,-1807.157104,-291130.53125,1347.757812
4790.0,-2185.476562,-290938.78125,1350.863159
4800.0,-1610.232056,-291954.75,1355.767822
4810.0,-1536.307983,-291773.5625,1352.782104
4820.0,-2092.743164,-291218.0625,1343.795654
4830.0,-1627.883179,-291321.0625,1344.361572
4840.0,-2462.735107,-291053.875,1350.437012
4850.0,-1076.251343,-292648.53125,1356.76709
4860.0,-1789.882935,-291575.46875,1345.677124
4870.0,-2072.242676,-292358.5,1347.643188
4880.0,-1920.363159,-292544.15625,1352.728638
4890.0,-1442.589966,-292838.28125,1352.84375
4900.0,-1803.724731,-291784.28125,1354.730835
4910.0,-2414.022461,-291016.5625,1339.286499
4920.0,-2121.613281,-292275.15625,1350.594971
4930.0,-2184.253662,-291386.625,1341.035034
4940.0,-1614.311279,-293353.09375,1346.650513
4950.0,-1314.37207,-292903.21875,1350.568726
4960.0,-1956.32666,-292923.21875,1348.007446
4970.0,-2323.126465,-292324.96875,1347.885498
4980.0,-2709.301025,-291304.46875,1349.67395
4990.0,-1863.564331,-292378.9375,1343.547607
5000.0,-1982.651367,-291115.46875,1342.130005
5010.0,-1793.721924,-292309.0625,1356.067505
5020.0,-2485.224365,-291246.53125,1350.643555
5030.0,-2280.858154,-291566.09375,1353.676514
5040.0,-2162.122559,-291430.375,1341.887207
5050.0,-1463.666992,-293228.96875,1350.998291
5060.0,-1606.898682,-292432.6875,1350.442627
5070.0,-2772.827637,-291638.9375,1347.112305
5080.0,-1874.111206,-292276.71875,1351.223511
5090.0,-1879.755371,-292235.75,1345.98938
5100.0,-2927.245361,-291105.375,1347.13147
5110.0,-1970.355225,-292673.9375,1348.585693
5120.0,-2033.084595,-292433.34375,1349.29126
5130.0,-2444.845703,-291999.25,1344.634644
5140.0,-1932.069946,-292577.21875,1349.117065
5150.0,-1640.044189,-293657.5,1340.524048
5160.0,-2725.400391,-291356.21875,1347.696411
5170.0,-1896.993042,-292033.15625,1358.332275
5180.0,-1554.281372,-292734.59375,1349.486694
5190.0,-2024.291504,-293038.09375,1347.062012
5200.0,-1961.979126,-292268.46875,1350.960449
5210.0,-1616.504883,-292021.8125,1349.392212
5220.0,-1888.578491,-292500.75,1344.140869
5230.0,-1940.306763,-292361.59375,1356.985596
5240.0,-2256.835449,-291773.125,1343.991699
5250.0,-2100.496094,-292039.71875,1344.013306
5260.0,-2002.320557,-292513.46875,1346.718384
5270.0,-1506.952759,-292433.3125,1350.549072
5280.0,-1607.159058,-292388.09375,1349.845337
5290.0,-1767.422729,-292767.375,1349.40686
5300.0,-1050.646362,-293122.90625,1346.568237
5310.0,-2070.124512,-291952.1875,1348.028076
5320.0,-1379.039673,-292946.03125,1359.951172
5330.0,-2753.77124,-291260.90625,1346.985229
5340.0,-1750.098999,-292738.8125,1355.862305
5350.0,-1926.012817,-291319.21875,1346.401489
5360.0,-3351.650146,-290263.46875,1345.747192
5370.0,-1756.616211,-292117.0,1348.963013
5380.0,-1563.910767,-292519.96875,1342.664429
5390.0,-1786.045044,-292611.5,1348.523682
5400.0,-2185.901611,-291519.875,1349.481689
5410.0,-1739.849731,-291998.09375,1359.520996
5420.0,-1209.936279,-293391.34375,1354.753418
5430.0,-2728.149658,-291120.25,1351.630127
5440.0,-1535.673462,-292220.0,1346.545288
5450.0,-1397.842285,-292294.40625,1340.069824
5460.0,-1432.044678,-292130.28125,1345.505737
5470.0,-1669.711914,-291343.6875,1352.56543
5480.0,-2319.943359,-291418.03125,1345.825806
5490.0,-2061.193359,-291849.8125,1349.720337
5500.0,-1523.530762,-291427.28125,1350.504028
5510.0,-1662.998413,-291728.9375,1351.228638
5520.0,-924.255554,-292163.0,1345.688599
5530.0,-2185.710449,-291773.65625,1349.459717
5540.0,-2184.144043,-291010.46875,1343.546387
5550.0,-1579.793579,-292430.9375,1345.462891
5560.0,-1580.960571,-291879.78125,1343.816528
5570.0,-2508.354004,-291606.25,1349.769653
5580.0,-2034.319702,-291626.625,1345.240234
5590.0,-2611.270996,-290411.65625,1341.063232
5600.0,-2656.27417,-290167.125,1344.006104
5610.0,-2180.974854,-290924.34375,1339.025024
5620.0,-2300.585693,-291196.125,1348.438965
5630.0,-2871.270752,-289715.46875,1336.9823
5640.0,-2298.742432,-291121.4375,1342.226929
5650.0,-2103.243408,-290731.28125,1346.583862
5660.0,-980.423035,-293126.6875,1356.535522
5670.0,-1884.815308,-291951.84375,1350.412598
